,0
27,"Work Type : Full Time
Location : QLD
Permanent opportunity with great career prospects
Develop skills working closely with an established analytics team
Toowong location, Brisbane Inner City
About us
At Auto & General (A&G), we provide smarter products and solutions to safeguard our customers in their time of need. Our range of general insurance products protect customers on the road, at home and on holiday with various Car, Motorcycle, Home, Contents, and Pet Insurance products as well as Roadside Assistance.

Our culture of ‘high performance with high integrity’ underpins our values and the way we interact with our customers, the community and each other. We’re excited about the future and we’re always on the lookout for talented, passionate individuals who can help us achieve our goal of being Australia’s best insurer! If this sounds like you, apply today.

Visit our website to find out more.

The Role:

We are seeking a Senior Portfolio Insights Analyst to join our high performing Pricing Team. The purpose of this role will be to assist the Portfolio Monitoring Manager to enhance the monitoring capabilities and produce analytical insights. This position will be well suited to someone who likes a fast-paced environment with opportunities to work in a wide range of areas.

Accountabilities:
Building monitoring dashboards to enable early detection of emerging issues and to provide visibility on business performance;
Building machine learning capabilities such as anomaly detection models into the monitoring suite;
Maintaining, migrating and enhancing the reporting suite aimed at supporting Senior Management to effectively manage the relevant insurance portfolios;
Identifying, reporting and analysing trends in the Domestic insurance portfolios, including e.g. volume, premium and profitability related indicators;
Performing analytical investigations to generate actionable insights for Senior Management to make informed decisions;
Working closely with the product owners and the wider business to develop effective measures to address emerging trends;
Analysing and segmenting transactional data from the proprietary underwriting system(s) and policy database;
Supporting the business with their quantitative analysis needs, e.g. review of underwriting question sets and processes;
Driving continuous improvement of data quality, presentation, and insight generation, including embedding relevant metrics in regular reporting;
Monitoring and reporting on the progress of pricing and product changes;
Performing other relevant activities as requested from time to time to meet operational requirements.



Qualifications, Experience and Skills
Bachelor’s degree in Mathematics, Economics, Data Science, Actuarial Science, Information Management or Statistics or related field;
A superior problem-solving ability with excellent attention to detail and accuracy;
Ability to communicate effectively across all levels of the organisation;
Proven experience in data analysis, including ability to:
Work with large data from various sources through various platforms;
Access and manipulate data quickly and efficiently;
Work with both structured and unstructured datasets.
Previous experience within General Insurance is highly advantageous;
Working knowledge and understanding of short-tail insurance product(s), underwriting and rating methods – including drivers and levers of profitable growth;
Intermediate to Advanced SAS and/or SQL;
Intermediate to Advanced PowerBI, Excel, R and/or Python and, more generally, of the broader MS Office suite;
Prior experience on Google Cloud Platform and IBM Cognos TM1 is advantageous although not essential;
A “can do”, team focused attitude with the ability to work autonomously while maintaining focus.



Our perks
Location – Our office is conveniently based in Toowong Village shopping centre - a city fringe location with access to retail, restaurants, various parking options and public transport.
Extra leave - Enjoy additional leave days on us! You’ll receive a paid ‘ME’ day and one paid volunteer leave day annually. Team members can also purchase up to two additional weeks of leave per year.
Paid parental leave - We support our new parents with paid parental leave and other benefits.
Workplace giving - If you’re passionate about a cause, then we are too – we offer workplace giving and we’ll dollar match your donations to registered charities.
Development opportunities - We’re championing your development with internal programs and access to a wide range of online courses.
Employee discounts - You’ll receive discounts on Budget Direct insurance products.
Reward and recognition - We reward high performance with employee recognition, reward and incentive schemes.
Onsite facilities - There’s excellent end-of-trip facilities on offer and private spaces for nursing mothers.
Get social - Join our vibrant social and community activities including annual celebrations, family fun days and regular events across each of our sites



Auto & General welcome and value diversity in the workplace

*A note from Auto & General to recruitment agencies: We politely ask that you avoid making any approaches or sending any unsolicited resumes to our Recruitment Team or Hiring Leaders across our business. Auto & General is not responsible for any fees related to unsolicited resumes."
28,"Join a Regional Market Leader
Fulltime, Professional Growth Opportunity
Blue-chip & Government, Complex, Exciting Projects


ADELAIDE

Dialog (Dialog Information Technology) is a diverse organisation with over 1200 employees throughout Australia, providing a full range of technology solutions, and services to customers in private and public sectors.
Dialog’s consulting specialists help organisations get the best from their information technology investment – from short consultancy assignments through to major systems integration, application outsourcing or development projects.
Earlier this year we announced that we joined the NCS Group of companies (wholly owned by Singtel) which significantly builds out our scale and opportunities for our consultants to work in exciting programs that can and will define your career.
Our mission is simple and clear - we advance our clients corporate objectives and improve their business operations through the implementation of cost-effective IT solutions.

Work with the best for the best:
We are seeking accomplished Business Analysts to work closely with our clients to help them deliver complex programmes of work.
You will have brilliant communication skills, have a deeply inquiring mind that allows you to develop domain knowledge quickly. You will be fascinated by what is possible and how problems are solved with technology, and you will be proactive in suggesting suitable solutions for an optimal outcome for our customers.
In your tool kit you may have a technical background which could allow you to have a deeper solutioning conversation, or you come in from a pre business play; either way you will be a valuable member of our team with your curiosity and energised approach to helping our customers succeed.
Your path to success starts with you:
To be successful with us, you will have:
6 + years of experience in large scale transformational programs with as focus on IaaS, PaaS and SaaS as a Business/Systems Analyst
Degree qualification in Commerce, Business. IT or equivalent experience
Strong Analytical and data modelling skills.
Intermediate excel skills (V Lookups, Pivot tables)
Power BI experience / knowledge (desirable)
Skilled in data story telling
Exceptional requirements gathering and documentation skills
Experience with use cases / user stories / wireframes / user navigation
Experience implementing web-based applications
Excellent stakeholder management skills and ability to resolve problems with conflicting needs / requirements from a diverse group
Experience in running requirements workshops / interviews
Ability to deal with complex data requirements
The ability to bridge business and technology, managing the relationships between key stakeholders and carefully navigating competing requirements to a successful outcome
A natural ability to influence and run workshops with multiple stakeholders and interest groups
The ability to be the trusted advisor and bridge between the projects and the business
Become part of our Vision:
We continually aim to create an employee experience that embraces diversity, inclusion and builds a community and sense of belonging.

Dialog's services range from strategic IT consulting through full life cycle application development and managed application services to long-term operational support.

Dialog's subsidiary companies provide complementary products and specialist services.

Established in 1979, Dialog has delivered innovative solutions to clients across all industries including all levels of government."
29,"About the role
The purpose of this role is to deliver fit-for-purpose BI solutions to support our growing operations. Utilising your effective engagement and communication skills, you will work closely with business partners at all levels to understand their data visualisation and solution needs, then source, analyse and transform their data into insights that drive business value. This may include automated workflows, automated forms, apps and Power BI dashboards.
Core Responsibilities
Support the daily, and long-term strategic needs of the business by providing timely reporting and data support.
Provide actionable insights through analytics.
Work closely with the wider business on the development of tools and processes to drive data-driven decisions.
identify gaps, trends and inefficiencies impacting business costs and processes.
Pivot between different initiatives quickly to support projects as needed while being able to work at a micro and macro level.
Continuous focus on improving relevant operational performance and productivity.
Educational and Technical Qualifications
Completed, or working towards, Bachelor degree in Information Systems, Computer Science or Software Engineering
MSDBA (MS SQL Server) or equivalent
Technical Skills, Competencies and Experience
Knowledge and 2-3 years' experience of relational database technology, specifically Microsoft SQL (2008/2016).
Machine learning experience desirable.
Dynamics 365 / Microsoft Dataverse desirable.
A high-level exposure to all elements of the MS BI Stack (particularly Power BI, Power Automate, Forms Pro, Power Apps and SharePoint).
Proven ability to identify strategic needs, leading to sound business recommendations
Skills in presenting complex technical information in a way that all stakeholders (peers, management) will understand
Ability to document the technical details of your work clearly and concisely
Detailed Power BI experience implementing, monitoring and maintaining solutions
In-depth knowledge of SQL, SSIS and SSRS
ITIL / Change Management understanding
Solid understanding of data structures and ability to blend disparate data sources
Experience using relational database systems, tables, schema, query tools for data interrogation, extraction and presentation
Excellent process management and problem-solving skills
Experience working in a fluid, high pressure environment.
Location: Osborne Park
To apply for this role, click on the ""APPLY"" button below, complete the online application form and submit a cover letter and resume as one document. Alternatively, please visit our website for all our current and upcoming vacancies on www.emecogroup.com/
If you have any questions in relation to this role, please contact Ashleigh, HR Advisor on 0429 113 069.
Job Type: Full-time"
30,"Senior Data Analytics Specialist
Permanent role at an organisation with an award-winning culture that values diversity and inclusion
Hybrid working environment with flexibility options
About Us


Yarra Valley Water provides essential water supply and sanitation services to over 2 million people who live and work in the northern and eastern suburbs of Melbourne. We see a bright future that starts with people. Our award-winning culture fosters an inclusive, collaborative work environment and provides the development opportunities, flexibility and support that enable high levels of achievement and personal satisfaction.
Our innovative and exciting Digital Enablement Plan supports the delivery of our 2030 Strategy and will transform us into a modern, adaptive, and scalable digital utility with user experience at the centre. This is a perfect time to join us as we move into the delivery phase and put in place a range of technologies, both IT and OT, including major platforms such as Salesforce, Arwin and ServiceNow, field - based sensors including digital meters and the analytics to leverage the value of the data they return. These new technologies combined with our transition to Cloud Services will transform the way we work and the way our customers and community experience our services.
The role
Reporting to Enterprise data and analytics Lead under our ICT Strategy and Portfolio. The Senior Data Analytics Specialist will be responsible for developing, implementing, and supporting the Data Warehouse, Business Intelligence, and Advanced Analytics solutions that integrate with various enterprise applications to provide insights with information to improve decision making.
Your responsibilities will include:
Work in close collaboration with YVW stakeholders and technical teams to architect, design, implement, test and manage leading data and analytics solutions
Support and promote adherence to IM Governance principles and policies when designing solutions
Document business requirements using YVW Project Governance Methodology tools, templates, and guidelines
Assist process owners with developing and implementing process dashboards and top-down analytics and sundry advice.
Provide input into the ongoing design, development, and deployment of business intelligence and analytical solutions
Design and build best-in-class solutions that leverage the features and functionality offered by Business Intelligence technologies
Ensure the delivery of outcomes is compliant with changing organizational and strategic goals
Manage the delivery of all phases linking to Strategy and Architecture of Business Intelligence, Advanced Analytics, and Data Warehouse
Manage issues and resolve the conflict between projects (within control) and escalate where required
Manage the performance of the data warehouse and interfaces to core systems
Patch Enterprise Analytics software as required by policy
Provide advanced analytical support and level 3 support as required
Manage release and deployments into production
Facilitate technical design workshops and playback
Provide BAU assistance and support for SMEs with report writing and analytics
Work with DBA's to achieve the required infrastructure performance, disaster recovery, backup, and restore solutions
Develop and maintain close working relationships with internal and external customers and suppliers
Identify and schedule resources to ensure work is effectively and efficiently undertaken
Develop and maintain relationships with Process Owners across all management levels
Skills and Experience

The successful candidate will be able to demonstrate the following:
Tertiary Qualifications in an IT-related discipline
Demonstrated data architecture and dimensional data modelling experience
Experience delivering Business Intelligence and reporting analytics solutions, database Strong technologies, programming, and technical architecture
Experience working with Oracle Warehouse, ETL Tools like ODI, Informatica etc
Strong experience with Cloud Technologies (Azure Blob Storage, Azure SQL Data Warehouse, Azure DocumentDB, Snowflake or similar cloud technologies Azure Data
Lake Store , Snowflake or similar cloud technologies)
Knowledge of Agile Methodologies, Scrum, Kanban, XP, Scaled Agile Framework (SAFe)
Broad experience across a set of data stores

The Benefits
Joining an employer of choice with an award-winning culture
Home office set up an allowance
Flexible working arrangements considered
Generous personal leave entitlements
Training and development opportunities
Onsite canteen and fitness group
Free flu vaccinations
Social events, skill-sharing, and networking opportunities
For further information please click HERE to review the position description
How to apply
Applications should include a supporting Cover Letter and Resume.
Closing date: 26 May 2022
Yarra Valley Water is committed to creating a diverse and inclusive workplace, and strongly encourages applications from all types of people, from all walks of life. We believe diversity of thinking fosters innovation and delivers better outcomes for our customers, and we value a workforce that’s a match for our diverse community.
This position is available for Yarra Valley Water employees and external applicants.
Successful applicants must be eligible to work in Australia and agree to provide information for pre-employment checks if required for the position (which may include police records checks)."
31,"We're a passionate team of brilliant achievers, and together we're using technology to take the small business finance industry next level. Our mission is to keep small businesses moving - with smart cash flow solutions right when they need them. Supporting them through ups and downs. Making their lives easier. Helping them Prosper.
The role
Prospa is a growing business looking for someone with a strong econometric background who can apply their knowledge in a small business lending context. As a Risk Analyst, you'll build and maintain models and risk settings within the risk analytics scope, behavioural models & forecast models.
You'll be presented with a business problem, research the best solution, ensure the model is fit for purpose and present back to a variety of stakeholders.
What you will be doing
Build, maintain and monitor models as well as credit risk settings
Identify latest economic policy changes and understand how these impact the small business sector and consequently Prospa's portfolio/ models
Recommend strategies for deployment into the Prospa Credit Decision Engine and portfolio management
Present analysis and solutions to variety of stakeholders
Engage with the wider Risk team to develop their experience and improve knowledge share across the team
What you'll need to succeed
Experience in econometric modelling
Passionate about unsecured SME / personal lending
Able to analyse economic trends to generate insights for portfolio management
You work independently, generate ideas, and challenge the status quo
Able to communicate findings to a variety of stakeholders
Experience with Databricks, R, Python, SAS, MATLAB is highly advantageous – an interest in learning new technologies is essential
Don't let a confidence gap get in the way of submitting your application. We'd love to hear from you and see if this could be a great match.
What we offer
Highly competitive incentive scheme
Flexible ways of working
Seasonal programs (think free days off, themed events, swag, massages, coffee carts…)
Team and company wide social events
Volunteer leave & paid parental leave
Career development opportunities & study assistance
A chance to be a part of one of Australia's fastest scaling tech organisations
Why Prospa?
We embrace diversity in our people and our thinking and provide a collaborative, inclusive, innovative and respectful environment. We celebrate who you are and actively provide our employees the same great experience we provide our customers.
It's super exciting every day. Always moving. Always something new around the corner. And we've only just cracked the surface.
Open the door. Feel the buzz. Want in?
#LI-MK"
32,"As a delivery-oriented Business Analyst or Senior Business Analyst, with strong data management experience, you will work with stakeholders to understand business processes and data flows. This may include metadata management for use of business glossary, data linage, data dictionaries, and data governance tools. You should be able to translate technical concepts into business concepts that non-technical people can easily understand.
In this role, you will be required to work across multiple business groups and build and maintain strong relationships. You will use your ability to influence and support a diverse set of stakeholder Groups to contribute to the completion of the data deliverables within a project/change initiative. This role will allow you to expand your experience in understanding frameworks and capabilities and applying them to new systems and scenarios in a way that you can communicate to the business and embed practices with Data Owners and Data Stewards.
Day to day, you will be responsible for:
Use requirement gathering skills to build the understanding of the end-to-end business processes in scope of the change, concepts, terms & definitions, and high-level architectural design
Work with the Group data team to define the critical data in preparation for presentation and approval at internal Data Working Groups and Councils. Also facilitate change forums related to data, ensuring a robust process is set up and data is governed and fit for purpose for changes across systems and databases
Plan and execute initiatives to implement data management practices for good data quality outcomes including reference data and master data across the data landscape. This include identifying the data in scope of the project and critical data points by making use of Group data guidelines and use definitions and technical specification skills to ensure that the right data will be captured within the expected format/structure to ensure quality data.
Analyze and Identify Data Quality issues with the data in scope and facilitate the determination of issue impact, root cause and resolution options; work with Product Owners, Systems teams, Business Operations, and Project Teams to deliver good data management practices into project delivery, supporting changes to processes and behaviors.
Engage a diverse set of business stakeholders to assist you with capturing metadata, business data lineage, data ownership across the data lifecycle, business & Data Quality rules and establishing data quality measuring and monitoring.
For data migration initiatives or reporting transformation, you will be required to complete/validate source to target mapping, capture whether data needs to be cleansed, constructed, or transformed, obtain business approval of the mapping document, conduct data impact assessments and gap analysis on legacy systems, reports, or change initiatives to understand data and reporting requirements.
What skills will you use?
To be successful in this role, you will bring with you 5+ years Business Analyst experience working with Data, data warehousing, BI, data migration or analytics projects.
Strong delivery skills gained through project experience, in both planning and delivery capacity
Strong communication across a broad set of business and technology stakeholders
Ability to translate frameworks and operating models into implementation
Good understanding of data quality, reference data, master data, metadata management concepts and real world application
Experience with data mapping and tracing data lineage
Experience defining data quality rules or requirements / business rules / data controls
Experience across Salesforce (CRM, Workflow, Transaction management), Loan or trade systems, data lakes and data warehousing or data governance/meta data management tools (Axiom, Collibra, ICG) will be highly regarded.
If this sounds like you, please apply today or reach out to Maddy Wilson to learn more at maddy.wilson@macquarie.com
About Macquarie Capital
Macquarie Capital offers global capability in M&A Advisory, Debt and Equity Capital Markets, Principal Finance, and Equity Trading and Research underpinned by deep specialist expertise across a range of sectors. Our people are empowered to think innovatively to address client challenges and originate opportunities, thinking beyond individual transactions to become a trusted adviser and partner over the long haul. From origination to execution, our unique combination of ideas, capital and expertise is transforming opportunity into reality for our clients and partners around the world.
With staff in 35 offices transacting across 31 countries, Macquarie Capital is a truly global business. A role in the team will expose you to a dynamic working environment and the opportunity to contribute to high-profile transactions whilst working in a business with the best people in the industry.
Our commitment to Diversity and Inclusion
The diversity of our people is one of our greatest strengths, and in combination with our inclusive environment, it enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: MacCap-961814
Work type: Maximum term, Permanent - Full time
Location: Sydney
Category: Mid-level, Data & Analytics
Group: Macquarie Capital
Division: Central
Recruiter: Maddy Wilson
Opening Date: 14/12/2021"
33,"Company Description

We are a customer-obsessed, “one stop shop” for all things data-related. We are deliberately narrow in our focus areas but we go deep in each of them. We provide solutions, services and training in the data strategy, data governance, data security, data management, data classification, data wrangling, data lake, data analytics, data visualisation, artificial intelligence, machine learning and IoT areas. Our solutions and services help transform customer organisations by teaching them how to turn their data into insight
We build on AWS, using the latest AWS services, best practices and reference architectures. We deliberately focus on large public sector customers that are data-heavy but insight-light – federal & state government departments, universities, public sector agencies, public health organisations, and public utilities.
We are an AWS Advanced Consulting Partner and an AWS Public Sector Partner, working towards our Data & Analytics and Government competencies. We are also a registered technology supplier to the Federal, New South Wales, Victorian and Western Australian governments and we have a Master Services Agreement in place with AWS Professional Services.
We are a customer-obsessed, “one stop shop” for all things data-related. We are deliberately narrow in our focus areas but we go deep in each of them. We provide solutions, services and training in the data strategy, data governance, data security, data management, data classification, data wrangling, data lake, data analytics, data visualisation, artificial intelligence, machine learning and IoT areas. Our solutions and services help transform customer organisations by teaching them how to turn their data into insight!
We build on AWS, using the latest AWS services, best practices and reference architectures. We deliberately focus on large public sector customers that are data-heavy but insight-light – federal & state government departments, universities, public sector agencies, public health organisations, and public utilities.
We are an AWS Advanced Consulting Partner and an AWS Public Sector Partner, working towards our Data & Analytics and Government competencies. We are also a registered technology supplier to the Federal, New South Wales, Victorian and Western Australian governments and we have a Master Services Agreement in place with AWS Professional Services.


Job Description

Your impact
As a Data Analyst, you will play a key role in working with customers to understand their business requirements, map these to their data capabilities, liaise with our internal Data Engineers to design and build elegant solutions, then partner with our customers to deploy those solutions in a way that allows them to turn data into insight. You will have 2-3 years’ experience working as a Data Analyst (or similar role) on data-related solutions, preferably using AWS, and will be comfortable working with business analysts, data visualisers, data engineers and data scientists, to enable customers to solve their data-related challenges.
You will relish the opportunity to innovate, evolve and challenge existing assumptions and to develop the data-related requirements that feed into the design of solutions that solve real-world problems for customers. Your experience with large-scale data challenges and ability to analyse them as input into reliable, scalable cloud-based solutions, will see you thriving in this role!
Expectations
Enjoy honing your data-related analysis skills and developing new ones, so you can make strong contributions to solution discussions.
Regularly take part in further education and training to help you hone and extend your data analysis skills.
Have a demonstrated ability to think strategically about solutions to business, product, and technical challenges.
Possess an innate awareness of technology trends and how they impact the way businesses consume IT.
Strong Analytics skills to collect, analyze and generate insight using data.
Have a basic understanding of IT security and governance including security standards, access policies, and data classification schema.
Love what you do and instinctively know how to make work fun.
Be dynamic, creative, and willing to take on challenges that have the potential to make a big impact.
Relish a ground floor opportunity to work in a small, agile, friendly startup environment.
A Graduate degree (or Masters) in a data or technology-related discipline is preferred.
An AWS Associate Solutions Architect certification is a bonus.


Qualifications

Technical Requirements:
2+ years of:
o Hands on, practical experience, in and around data-related solutions
o AWS experience
o A basic understanding of software development tools and methodologies
o Data analysis experience
o Experience producing quality documentation and written communications
Familiarity with DevOps tools such as Bitbucket, Bamboo, Jenkins or Ansible
Some experience with both writing and interpreting SQL queries.
Experience building reports and dashboards using BI tools such as Tableau, PowerBI or Amazon QuickSight.
A basic understanding of Infrastructure as Code, especially AWS Cloudformation.
Some programming skills in one or more of the following languages: Python, Java, Node.js, .Net, PHP.
A basic understanding of data ingestion and transformation pipelines.
A basic understanding of fundamental data concepts including databases, data schema, data classification, data security, data governance, data analysis, data transformation, data engineering and data science.
A basic understanding of fundamental networking concepts.

Additional Information

We’re passionate about the technical community we are a part of, and believe in contributing to open source and AWS initiatives
We care about climate change and are always looking at ways to reduce our carbon footprint
We support and contribute to a different cause each quarter
We’re committed to developing your career with customised individual growth and development plans
We’re committed to ensuring all our staff feel welcome, included and respected every day they work for The Data Foundry"
34,"Effective workforce planning relies on accurate insights, analysis, intelligence and close collaboration in team environments to achieve sound forecasts of workload/demand and FTE required to service our customers and provide FTE by partner for our communities and other channels in our Global Contact Centers to meet our customer and Budget targets. Early and regular engagement is critical to mitigate any FTE, workforce risk/shortfalls, ensuring forecasted demand and workforce models are understood, agreed and endorsed.


This role will heavily contribute to the performance and success of Demand Forecasting for Customer Success across various channels. The impact of this role will be measured on demand forecast variance, partner agreement to FTE, SLA, cost implications to budget, induction to attrition and staffing to forecasted demand within each channel


You’ll be responsible for
Collating in-depth insights, analysis and intelligence that supports the Demand Forecasting process across various channels and lock process
Maintaining close collaboration with broad stakeholders including the Transformation team, insights tribes, channel leads, initiatives owners, onshore & offshore partners and Senior Demand Analysts.
Reporting, workforce analytics and statistics to create a data driven intelligence and recommendations relating to Demand forecast and workforce impacts
Using Tableau, CXone, CCAI, Live Person, reporting, workforce analytics and statistics to create a data driven intelligence and recommendations relating to Demand forecast and workforce impacts


About you, you will have
5+ years of Advanced Workforce Management & Planning (preferably in multiskilled environment)
Tableau or Power BI reports model validation Advanced Reporting and analytical experience
Highly developed analytical, problem solving and research skills
Strong communication skills
Self-managing, pro-active, good time management skills
emotional intelligence to build strong collaborative relationships


As a provider of essential services across Australia, Optus has a critical role in the community through keeping our customers connected to the people they love and the things that matter. It is also our priority to ensure we provide our amazing people and our customers with a healthy and safe workplace environment. In light of the significant risks posed by COVID-19, Optus expects all workers to be fully vaccinated against COVID-19, and will require vaccination for certain roles as well as access to Optus workplaces. Please speak to us if you have any questions about this policy or how it impacts you, including any concerns you might have about meeting this requirement.


Optus is a place where we let you do you. Whether you’ll be working in our corporate offices or in a retail store, we're a highly collaborative workplace, and offer a range of perks such as:
A competitive salary
Discounts on products and services
Ongoing training, mentoring and development opportunities
Up to five days of Volunteer Leave per year
Blended Ways of Working


We understand that flexibility means different things to different people. We're proud to offer a variety of options to work in different ways, such as our Blended Ways of Working and job share. Our Blended Ways of Working lets our people work across home and our offices. Please talk to us about how we can make this role work for you.


Curious about our culture? Go behind the scenes with our people by searching #OptusLife on LinkedIn.


Sound like the perfect role for you? Get in touch with us!"
35,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

EY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors. You will shape, change, and deliver a data management roadmap to improve and enhance the value and re-usability of data, through modern and evolving data management practices and frameworks.

As a Senior Data Scientist, you will support our clients in defining and implementing a data journey aligned with their strategic objectives. You will apply your broad data expertise though a mix coaching others, providing strategic advice and performing hands-on analysis.

Responsibilities include but not limited to:
Partnering with business leaders and coaching data teams to uplift data capability
Identifying, determining feasibility and shaping data use cases
Determining appropriate analytical, statistical or machine learning approaches to create value
Performing analysis and creating prototypes
Communicating and influencing outcomes based on data
Providing requirements to, and partnering with, technology/data engineering teams to productionise data prototypes

To be successful in this role you will have experience in the following:
Interpreting, telling stories and creating value with data
Curious and business outcome focused with an ability to quickly understand a business area, break down a complex problem and work out how to solve it
Strong collaboration skills having worked with business stakeholders at different levels of seniority and technical proficiency
Comfortable working across a wide range of data sets and systems
Broad understanding of, but not necessarily expertise in, data strategy, data visualisation, data architecture and what is involved in bringing data products into production
Deep practical expertise applying statistical knowledge and machine learning to solve business problems through manipulating and analysing data with SQL and Python or R
Proven track record of overseeing multiple data science projects at all stages, from idea generation to objectives formulation to implementation and deliverables

What we offer

A tech career @ EY means working with 40,000 fellow technologists who are creating cutting edge applications in blockchain, AI, cloud, analytics, robotics and cyber, harnessing tech to power the human enterprise and build a more equitable, sustainable world. We offer world class training and a free Tech MBA to all our people.

Globally at EY, we are committed to offer:

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next.
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

The exceptional EY experience. It’s yours to build.

The preferred applicant will be subject to employment screening by EY or by their external third party provider. Regarding this role, the minimum salary is $90,000 including 10% superannuation.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today."
36,"We want you to make an impact. You can be part of a growing and innovative organization, with the ability to influence the people, customer culture and practices of Great Southern Bank to keep us at the top of our game. We appreciate outside the box thinkers, people who challenge the status quo, and help us to be better, for you and for our customers!

A little bit about us

For over 75 years, we’ve been putting our customers first, and today we look after the financial needs of more than 380,000 Australians. We have recently changed our name from CUA to Great Southern Bank but we remain customer-owned and firmly focused on helping all Australians own their own homes.

We’re ambitious and as we continue to grow, we are investing significantly in technology, products, and people. We have a culture that's fun, approachable and supportive - allowing our team members to be their best every day, whether that's at work or at home.

We're hugely excited about the journey ahead and are looking for talented and enthusiastic people who want to be part of a winning team. If you are motivated, energetic and dedicated to helping our customers achieve the great Australian dream, we want to hear from you.

A little bit about the role

At Great Southern Bank we’re a customer-obsessed bunch. Located in Brisbane and reporting to the Senior Manager, Sales Enablement you play a critical role in the Sales division. You are a key liaison between the Sales and the Enterprise Data and Analytics Office. As the Reporting Analyst you are accountable for the development of reporting and analytics, measuring performance across all sales channels.

You will use internal data sources to produce consolidated reporting, detailed insights, analysis and trending information on sales performance. You will be providing recommendations and specialist advice to leaders regarding the performance of sales channels, sales activities, target setting, or other relevant activities.

Your key responsibilities will include:


Accountable for the development of reporting and analytics measuring performance across all sales channels
Produce consolidated reporting and provide detailed insights, analysis and trending information on sales performance
Provide recommendations and specialist advice to leaders regarding the performance of sales channels, sales activities, target setting, or other relevant activities
You are a key contributor to our Sales team and can demonstrate critical thinking and influence across the broader Great Southern Bank

A little bit about you


You are passionate about data and its ability to inform business decisions and practices
You know how to find data and don't mind getting your hands dirty in databases, spreadsheets, BI and analytical tools
Can communicate your analysis and findings to a wide range of stakeholders within the business
You have demonstrated experience in analysing, interpreting, diagnosing and presenting data to recommend relevant conclusions
-Proficient with SAS - Enterprise Guide, SAS Olap Cubes, SAS Web Report Studio,SAS VA

Similarly, experienced in SSIS, SSRS, Power BI and other visualisation tools (Tableau etc)

What’s in it for you?

We believe that investing in our people is central to upholding our great culture. To help us achieve this, beyond our sales incentive program and extensive range of training and development programs, we have a variety of employee benefits that you can access from discounted financial and insurance product, employee benefits covering, health, wellness and lifestyle options including unique leave options. Read more about these exciting benefits on our careers site!

Questions? Please contact Scott from our Careers Team on scott.chamberlain@gsb.com.au

At Great Southern Bank, we’re committed to building a strong, inclusive and diverse workplace, where people feel a sense of belonging, are valued, connected and respected. We value diverse backgrounds, cultures, abilities, ideas and experiences; recognising the benefits they bring to our work, our communities and the way we help our customers. We support and promote an inclusive culture through flexible ways of working, collaboration, fair and equitably decision making that empowers our people to be at their best every day."
