,0
25,"Supportive and flexible working environment
Health & wellbeing program of benefits
Training and development opportunities in areas that matter to you
Are you a data entry professional and up for a new challenge? Are you a motivated and enthusiastic individual who is ready to grow their skills? If you said yes to both, you should consider joining us at Canstar!
A rare opportunity has opened up with the Canstar Product Data team and we are looking for a Product Data Analyst to join us! As a Product Data Analyst, you are tasked with maintaining, updating and quality controlling the Canstar database which is used by the majority of Australia’s major financial institutions in both the banking, wealth, insurance, telco and energy sectors.
Who is Canstar
Canstar is a leading research agency and Australia’s biggest financial comparison site, comparing more brands than any other. Our purpose is to simplify the world of finance and help consumers confidently find the right product for them. We’ve been working hard on this for some time. In fact, we were one of the original comparison services in Australia having started up in 1992 as a privately-owned financial research agency. Today, we are one of Australia’s fastest growing digital businesses, with 1 in 6 Australians visiting our site each year, and 2 in 3 people recognising the Canstar logo.
We employ more than 150 staff with a diverse range of educational and professional backgrounds. We take pride in the cultural and gender diversity of our staff and our ability to offer our people the opportunity to grow and develop their skills as the company grows too.
What Canstar offers
Supportive and flexible working environment
Birthday leave
Free breakfast and fresh fruit
Employee Assistance Program
Health & wellbeing program of benefits
Fun social club and company culture
Training and development opportunities in areas that matter to you
What you will be doing
Maintaining and updating the Canstar database in accordance with assigned product areas within Wealth
Evaluating procedures and policies in regards to the CANSTAR database, with responsibility for maintaining product sectors
Assisting Research Analysts with ensuring databases sufficiently capture market changes and suggest improvements
Contributing actively in all Star Ratings meetings and actions, including instigating and chasing Star Ratings audits to meet deadlines
What you need to bring to the role
Experience within a data entry role
Exceptional attention to detail and a common-sense approach
Solid experience using Microsoft Excel
Experience utilising G Suite/Google Workspace
Ability to work both closely with others and independently as required
Strong interpersonal skills to build both internal and external relationships
What will give you the extra edge
Sound knowledge of Banking, General Insurance, Energy and/or Telco products
Basic SQL knowledge
Ability to adapt to a constantly changing market
How Can You Join The Team
If this sounds like you, and you are up for a fresh challenge with a great company, apply now!
Recruitment Agencies: We politely ask that you refrain from contacting our People & Culture team or hiring managers directly. Canstar does not accept any unsolicited referrals from recruitment or job placement agencies.
Job Type: Full-time"
26,"Security Operations 24/7 roster
Satalyst is seeking entry level or graduate Cyber Security Analyst for four (4) positions currently available. Candidates will need to be able to work within a Security Operations 24/7 roster, with an opportunity to kick start their cyber security career with our team of experience and skilled IT professionals.
Satalyst is a leading Microsoft partner and part of Canon Business Services ANZ (CBS), which is the cloud, IT services and business process automation company within the Canon Group. Satalyst specialises in Microsoft cloud solutions, data analytics, cyber security and business productivity tools and services. Our services cover the full customer life cycle including consulting and advisory, software development and delivery, cloud infrastructure, cloud subscriptions, ongoing technical support and optimisation services.
The Role
A fantastic opportunity for a recent graduate wanting to fast track their Cyber Forensics & SecOps career in one of the best Microsoft security teams in Australia.
You will work in a fast-growing team providing SecOps services to help customers detect, prevent and eliminate cyber security incidents.
If you have a fantastic self-driven/customer-driven attitude and keen to broaden your skill set and put your career on the pathway to Cyber Forensics or Threat Intelligence, this role could be for you!
Key Duties of the Role will include:
Monitoring Azure Sentinel for Incidents.
Advanced Threat Hunting for Cyber Security threats.
Working autonomously or in a small team helping Australian companies keep their environments secure.
Work towards a GIAC Cyber Threat Intelligence (GCTI) certification.
Ability to work a 24/7 Roster required.
What We Want
Essential
Recent Cyber Security Graduates or 1+ years’ experience in a role with a Security Focus.
A passion for Cyber Security.
Highly desirable
Participated in Cyber Security Events, Hackathons or CTFs
A tertiary qualification and/or industry security certifications
Soft skills
“CAN-DO” attitude
A good level of business awareness and commercial acumen
Strong communication and relationship building skills with both internal teams and external customers
Creative and tenacious problem solver, who will think beyond the status quo and will own issues until full resolution
High energy level coupled with a desire to take on responsibility
Ability to handle multiple tasks and prioritise work to maintain required productivity levels
Ability to work autonomously
The Offer
We are a small, welcoming, and connected ‘family’ with a personal approach. In addition to a professional work environment and a competitive salary and benefits, working with Satalyst can give you:
A supportive and approachable management team that you’ll work with every day
Opportunity to work in smaller teams, therefore the ability to be involved in a wider range of activities
A great opportunity to work creatively with emerging technologies and to evolve the way of working with contemporary methodologies and practices
We provide ongoing support and development for your training and future career growth
We value growth mindsets as well as technical capabilities
We provide flexible working arrangements, including working from home
If you believe you have the right skills and more importantly the right character, attitude and spirit to thrive in the Satalyst environment, then send your cover letter and CV to jobs@satalyst.com
We look forward to hearing from you!
Notice to Recruitment Agencies
Any unsolicited resumes/candidate profiles submitted through our website or to personal e-mail accounts of employees of Satalyst are considered the property of Satalyst and are not subject to payment of agency fees. In order to be an authorised recruitment agency/search firm for Satalyst, any such agency must have an existing formal written agreement signed by an authorised Satalyst recruiter and an active working relationship with the organisation. Resumes must be submitted according to our candidate submission process, which includes being actively engaged on the particular search. Likewise, for our authorised recruitment agencies/search firms, if the candidate submission process is not followed, no agency fees will be paid by Satalyst."
27,"In this 10-week (or 6-day accelerated) course, students learn and practice turning messy real-world datasets into actionable, data-driven insights they can communicate, using Excel, SQL and Tableau as the primary tools for analysis.
We are looking for an experienced data analyst to lead this transformative experience as instructor for General Assembly's part-time Data Analytics course.
Skills and Qualifications
You are eager to shape the skills, minds, and trajectories of the newest generation of data analysts.
You are the person that your colleagues naturally gravitate to when they are trying to figure something out.
You have at least 5 years of industry experience with data analytics.
You have fluency with Excel, SQL and Tableau, and in your role you've been responsible for cleaning messy data, analyzing the data and presenting your data based insights.
Essential Responsibilities and Duties
Teach 2 hours per evening, 2 days a week, for 10 weeks, or 8 hours per day, 1 day per week, for 6 weeks, or 8 hours per day, for 6 days.
Prepare lessons and materials, leveraging existing GA curriculum content for several hours per week.
Work alongside GA staff and teaching team to best meet the needs and learning styles of your students
Guide students through development of a stellar final project that will showcase their abilities to hiring managers.
Facilitate a dynamic and collaborative classroom community.
Inspire students to persevere through the challenges of learning a new suite of skills
Who are we?
Since 2011, General Assembly has transformed tens of thousands of careers through pioneering, experiential education in today's most in-demand skills. As featured in The Economist, Wired, and The New York Times, GA offers training in web development, data, design, business, and more, both online and at campuses around the world.
Our global professional community boasts 40,000 full- and part-time alumni — and counting.In addition to fostering career growth for individuals, GA helps employers cultivate top tech talent and spur innovation by transforming their teams through strategic learning.
More than 21,000 employees at elite companies worldwide have honed their digital fluency with our corporate training programs. GA has also been recognised as one of Deloitte's Technology Fast 500, and Fast Company has dubbed us leaders in World-Changing Ideas as well as the #1 Most Innovative Company in Education."
28,"Analytics is one of the fastest-growing disciplines at AKQA with executive support, a global team, a big data stack, and a wide range of capabilities — including user experience insight and applied machine learning. Our clients are building the future of their businesses, more than ever with data at the heart of making this future a reality.
As a Digital Analyst at AKQA, you'll focus on generating information and insights from data, enabling us to optimise our clients' business performance, whilst ensuring their own customers enjoy more relevant and personalised experiences. You'll work closely with digital specialists from a range of strategy, creative and technology disciplines.
Located in Melbourne, you'll work in a meritocratic culture, surrounded by some of the brightest minds in their fields. You'll also have the opportunity to learn and grow within a creative and technically advanced team and have access to ongoing personal and professional development. At AKQA, we are committed to both your career growth and your work/life balance.


ROLE REQUIREMENTS:
Generate actionable insights from data, mostly from web applications, digitial marketing systems and mobile applications
General understanding of the digital marketing ecosystem - CRM, digital display, social etc;
Develop measurement frameworks aligned to business goals
Build knowledge of your clients' blockers, business domain and goals
Prepare reports and create dashboards to empower data driven decision making
Configure and deploy website tagging and analytics tools for site implementations, including custom events, variables and dimensions
Client-facing, able to present technical analytics information in a business-friendly way, articulating the technical to non-technical audiences
Proactively identify impacts between various streams of work and communicate to relevant stakeholders
Work with scrum teams to implement and test tracking solutions
Prepare presentations and present to clients, combining your ability to generate insights with your data manipulation and visualisation skills.
Working knowledge of statistical concepts and methodologies
Experience with CRO with Google Optimise or Optimisely desirable but not required
Customer Data Platform (CDP) experience connecting data sources and data pipelines is also desired by not required


QUALITIES AND CHARACTERISTICS:
Strong hands-on experience with Adobe Analytics and Google Analytics, including Adobe Launch and GTM, AA Workspace/ report builder, and data integrations.
Google IQ certification
Clear and concise communication of insights and interpreting data
Story telling through data and visualisations
Ability to problem solve


AKQA is an Equal Opportunities Employer, we believe that diversity is vital to AKQA's ability to provide our clients with the best recommendations and are committed to fostering a varied and inclusive work environment. Your race, colour, ancestry, religion, gender, gender identity, national origin, sexual orientation, age, marital status, disability or veteran status have no bearing on our hiring decisions. If you have a disability or special need that requires accommodation, please let us know."
29,"ESG solutions enable investors to develop and integrate responsible investing policies and practices, engage on responsible investment issues, and monitor portfolio company practices through screening solutions. It also provides climate data, analytics, and advisory services to help financial market participants understand, measure, and act on climate-related risks across all asset classes. In addition, ESG solutions cover corporate and country ESG research and ratings enabling its clients to identify material social and environmental risks and opportunities.
ESG solutions enable investors to develop and integrate responsible investing policies and practices, engage on responsible investment issues, and monitor portfolio company practices through screening solutions. It also provides climate data, analytics, and advisory services to help financial market participants understand, measure, and act on climate-related risks across all asset classes. In addition, ESG solutions cover corporate and country ESG research and ratings enabling its clients to identify material social and environmental risks and opportunities.
POSITION OVERVIEW
We are seeking an ESG Research Associate to join our Norm-Based Research team in Manila. Our new team member will be focused on conducting analyses of corporate controversies relating to global norms on business malpractice, human rights, environmental protection and labour standards.
The Norm-Based Research team’s analyses assist investors in making decisions regarding companies’ alleged involvement in practices that are in conflict with international standards and guidelines, as recognized in the United Nations Global Compact (UNGC) and Organisation for Economic Co-operation and Development (OECD) Guidelines for Multinational Enterprises. The team is based in Canberra (Australia), Manila (Philippines), Mumbai (India) and Stockholm (Sweden).
The successful candidate will be trained to work both independently and collaboratively with the team across different locations, conducting research on companies, relevant business activities and corporate controversies. Our new team member will work with the team to draft research reports on these companies, and in general contribute to the maintenance of high-quality ESG analyses focused on corporate controversies relating to alleged violations of global norms on business malpractice, human rights, environmental protection and labour standards. Key capabilities required for the role include strong analytical, writing and communication skills, as well as a keen eye for detail and a well-organized approach to independent and collaborative work in a team.
MAIN RESPONSIBILITIES
Conduct desk research into alleged corporate involvement in activities or practices that may be in conflict with established international standards and guidelines
Review information presented by and engaging in dialogue with stakeholders and companies
Write research reports on companies’ activities connected to violations of international norms
Participate in the research peer review process
Participate in and contribute to team processes focused on strengthening our ESG product offering
QUALIFICATIONS
Professional skills and qualifications:
Bachelor level degree or higher
Has 3-7 years of relevant experience
An interest in corporate controversies and international standards and guidelines for responsible business conduct. Previous experience or education in these areas is desirable but not required
Fluency in English. Additional languages are an asset
Solid writing and research skills, including the ability to produce basic and advanced analyses
Broad interest in business, in particular the finance and investment sectors
Interest in ESG, responsible investment, and sustainability is desirable
Personal skills:
Excellent attention to detail, and a methodical and thorough approach to the task at hand
Ability to work towards deadlines, manage tasks and prioritize
Proactive attitude, with ability to motivate and maintain a positive and collaborative working environment
Strong interpersonal skills, including the ability to work both independently and as a member of an international team
NOTE: Interested applicants should include a cover letter along with the CV in English (PDF or MS Word).
#LI-AN1 #AUSESG
#Associate"
30,"This is an excellent opportunity for a Data Analyst to work at Sanitarium Health & Wellbeing, a highly respected food manufacturing company based locally on the Central Coast. The opportunity offers an immediate start and will give the successful candidate the chance to design Business Intelligence solutions that will allow data driven business outcomes across a wide range of areas in the business.
Sanitarium Health Food Company is Australian owned and a leader in the food industry with much loved brands and category leaders like Weet-Bix, Up&Go and So Good. Sanitarium's mission is focused on improving health and wellbeing in our community and as an organisation it is recognised as one of Australia's most trusted brands.

The Role
You will be part of a small BI team with responsibilities for corporate reporting across a wide area of the business.
The role includes the design, testing and support of reporting and analytics solutions that will allow the business to get insights from its data through KPIs designed to measure progress and performance of each part of the business. This will involve interactions with business and operational stakeholders to identify opportunities to leverage data, removing pain points and maximise the value of data.
The successful candidate will have strong understanding of data mapping and data integration concepts as well as great knowledge of PowerBI and other reporting tools. Good knowledge of SQL is required to enable analysis of data in our datalake and other data sources.
The right candidate will be able to analyse large datasets, detect patterns and identify the most appropriate way to measure performance and progress.
The successful candidate must be a self-starter, who can pick things up quickly, and who can work unsupervised dealing with business stakeholders. The role requires an excellent eye for detail, and a diligent attitude to understand and resolve issues relating to complex business logic.

To be successful in this role you must have:
Excellent analytical skills - ability to validate business rules from large volumes of data
Great SQL experience used to model large datasets efficiently
Excellent reporting design (PowerBI & Excel)
Good stakeholders communication skills - ability to proactively identify, communicate and document process improvement opportunities driven by data analytics
Desirable
SAP ECC knowledge (MM, SD, FICO, PP)

We are an organisation driven by our mission and values. If you share our passion for what we do, our products and can respect our Christian based principles then this is a great opportunity for you."
31,"Your Role
Carefully planning and running the logistics schedules as part of a close-knit team, you will also balance the needs of stakeholders and colleagues across all functions to ensure the efficient transportation of products. It’s a dynamic, responsible role that requires a flexible approach to changing priorities, delivering solutions and looking ahead to see how we can deliver even better for our customers. You will have an up-to-date view of production and material in transit as well as business strategic priorities to ensure financial goals are met.
A Typical Day
As a Logistics Analyst you will be responsible for logistics planning to ensure the smooth flow of internal and external material for Dudley Park manufacturing operations. Your objective will be to ensure high levels of customer service ensuring Electrolux meets its financial goals through scheduling and delivery of materials on time to production. You will be part of various functions within the logistics team that may involve Kanban scheduling, electronic ordering, scheduling, shortage reporting and follow up. Your day may include:
Prepare and review low stock reports
Create, review and analyse component requirements
Monitor goods receiving
Manage Direct to Site suppliers
Follow through urgent order from point of dispatch to line side delivery
Monitor stock and correct stock discrepancies
Maintain record of supplier decks and maintain supplier deck details
Maintain accurate Logistics Lead times within the corporate database
Manage cost KPI’s as per Business Plan Development
Periodically review freight methods and rates for most practical and cost-effective methods
Prepare stock reports
Report on shortages to the factory through the daily components meeting
Liaise and work closely with other departments including Production, Manufacturing Engineering and Purchasing
Core Competencies
Agile – You work with urgency, analysing and adapting to different situations, quickly understanding changes and reacting confidently and decisively.

Analytical – With an eye for detail and the ability to interpret complex data, you can also translate this into meaningful, useful information that informs decision-making.

A Self-Starter – You can join the dots to take us from where we are to where we want to be, mapping the clear routes and strategies essential to achieving our goals.

Organised – You set the pace and the priorities, and then you bring a methodical approach to meeting your goals.

Collaborative – You build trust, good working relationships and communicate effectively with your colleagues and across functions.
Who You Are
Good working knowledge of global shipping practices
Experience in a global project involving multiple stakeholders including suppliers, freight forwarders via web-based applications
Ability to work under pressure
Good planning and organisational skills
Tertiary qualification in logistics, material planning or similar discipline
Computer skills with high competence level in Microsoft Office Suite including Excel, Word, Access etc
Keeping you Healthy and Safe
We want you to return home in even better shape than when you started, so we need you to help us do this by making sure you follow a few simple steps. We need you to:
Make sure you take reasonable care for your own health and safety, and
Take reasonable care that what you do (or what you don’t do when you should have) doesn’t affect the health and safety of others, and
Follow reasonable instructions that we might give from time-to-time, such as reporting incidents and hazards, and
Follow policies or procedures, so long as it’s reasonable and we’ve told you about it, and
Attend training that helps you to work safely"
32,"Job no: 793769
Work type: Full time
Location: Adelaide CBD
Categories: Administration and Clerical, Corporate Services, IT

Department for Health and Wellbeing, Commissioning and Performance – Enterprise Data and Information
Salary: $94,176 to $99,615 – ASO6 – Full Time / Ongoing Appointment
The Senior Data Analyst is responsible for the delivery of objective, high quality, professional and timely statistical analysis, interpretation and reporting of health related data that is critical to and addresses the information requirements of the Department for Health and Wellbeing
The South Australian public sector promotes diversity and flexible ways of working part-time. Applicants are encouraged to discuss the flexible working arrangements for this role. Appointment will be subject to a satisfactory Criminal History Check and appropriate immunisation requirements. Aboriginal and Torres Strait Islander applicants are encouraged to apply. Job ref: 793769
Vaccination Requirements
COVID-19 vaccination is an essential requirement under the Emergency Management (Healthcare Setting Workers Vaccination) (COVID-19) Directions 2021 to work in a SA Health/health care setting.
Enquiries
Alison Wall
Office Manager
Phone: 8226 6771
E-mail: Alison.Wall@sa.gov.au
Application Closing Date
Wednesday, 01 June 2022 - 11.55PM
Attachments
Australian Applicant Guidelines
International Applicant Guidelines
Advertised: 18 May 2022 Cen. Australia Standard Time
Applications close: 01 Jun 2022 Cen. Australia Standard Time"
33,"We care for the people of NSW, building confidence and trust so our communities can thrive. We make the complex simple, so our schemes deliver better outcomes for people and communities. Whether a person is severely injured in the workplace or on our roads, icare supports their long-term care needs to improve quality of life, including helping people return to work.
We insure over 326,000 NSW businesses and 202 NSW Government agencies. We protect around 90 per cent of public and private sector workers in NSW – that's approximately 4 million people. icare is a trusted risk advisor to the NSW Government, protecting over $228 billion of the state's most iconic assets, including the Sydney Opera House and the Sydney Harbour Bridge.


The opportunity:
To support the activities of the Data Solutions and Engineering function, to ensure the provision of data assets, data services, analytical applications and data insights
Permanent, Full Time Role
Salary starting from $131,000 plus super
It’s an exciting environment where no two days are the same. But on a typical day you might find yourself:
Working with General Manager for IfNSW & HBCF General Lines Claims to come up with solutions to assess the performance of our partners
Provide operational support for Data Solutions and Engineering activities, using a range of administrative and support services and functions, including; writing reports based on data and giving comments and ad-hoc tasks to support internal and external customers.
Assist and lead the provision of reporting and insights to internal stakeholders and external agencies e.g. monthly performance reporting.


Your story so far:
Degree qualification such as Mathematics, Statistics, Engineering, Physics, Computer Science, Actuarial Science.
Hands on experience in a variety of data & reporting and projects.
A range of strong knowledge and application of Commercial General Lines Insurance portfolio & performance management principles is key
A broad range of experience developing end to end reporting solutions. Experience with SQL is required.


What we offer:
We know our strength comes from the diversity of our people and so we want people with different experiences and backgrounds to apply. We recognise the importance of balance and flexibility and understand that it’s not a one size fits all approach.
icare provides career opportunities and great employee benefits, including:
Flexible working arrangements to help you balance work and life
A corporate wellbeing program with subsidised gym membership, free flu vaccinations and health check programs
Comprehensive learning and development support
Our People Awards - On-the-spot Recognition, Quarterly Values Awards & Our People Annual Awards
Access to our Employee Assistance Program
icare day – access to an extra day’s leave
17.5 annual leave loading


If you think you’re the right person for this role, send us your resume. Don’t delay as we’re assessing applications as they are received.
icare recognise the value of diverse perspectives and experience. We are committed to an inclusive workplace where everyone feels valued and respected for who they are. If there are any accessibility adjustments you need to help you be able to apply for this role, please contact us at: talentacquisition@icare.nsw.gov.au
Please note that you must be an Australian citizen, permanent resident of Australia, New Zealand citizen with a current New Zealand passport or have unrestricted working rights to apply for this role.
icare is the brand of Insurance & Care NSW
For more information about icare visit our website
icare operates a direct sourcing model so no agency introductions will be accepted
We are a 2022 Circle Back Initiative Employer – we commit to respond to every applicant
A talent pool may be created through this recruitment process. A talent pool is a group of applicants who have been assessed and identified as suitable for this role, and who may be considered for a range of similar roles.
Apply here"
34,"Work From Home
Start July
12 months contract + 12 months extension


About the Role:
Our client is a govt. department seeking a Business Analyst ideally with experience working on projects that have delivered robust, user-focused data insights using Power BI.
You will engage with business experts to deliver data and analytics solutions that improve decision making across the department’s diverse and interesting portfolio, which includes environment, resource management, biosecurity, trade, and other interesting fields.
You will have the opportunity to contribute to:
Team culture – contributing to a collaborative, agile, curious analytic team
Establishing productivity systems and processes – providing input into processes and systems (e.g. DevOps and Git) to manage work and share code
Innovative approaches – advocate for, and pioneer, novel approaches to delivering user-focused insights.
Analytic approaches and practice – contribute experience and preferences to effective ways of delivering analytic projects.
Responsibilities:
Working in multi-disciplinary teams to deliver data and analytics projects using Agile approaches
Working with business to understand data requirements and issues
Working with ICT and business systems teams to identify data and make data available for analysis
Delivering robust, user-focused data insights using Power BI, and other BI tools
You'll need prior experience in a similar role.
Work Anywhere:
Remote working available
Apply now:
For more information contact Erin or speak with one of our team on 0262010100 / 0386139999 / 0733095600"
35,"Job Description
Location: Melbourne | CBD
Job type: Full time
Organisation: Department of Transport
Salary: $88,955 - $100,930
Occupation: Analyst
Reference: VG/NEW80004190
The Department of Transport brings together all transport modes to design, plan, build and operate Victoria's transport system. Our job is to further integrate the transport network and improve the delivery of services to Victorians for simpler, quicker and safer journeys that connect people and places and support Victoria's prosperity and liveability. We are excited to offer this opportunity for you to become part of the Department that delivers more choice, connections and confidence in our travel, ensuring the whole transport network works as one to deliver better services and outcomes.
Business Intelligence Analyst
Annual Salary Range: VPS4 $88,955 – $100, 930 per annum plus superannuation
Tenure: Ongoing
Employment Type: Full Time
Usual Work Location: Melbourne CBD (flexibility may be available)
About the Opportunity
The Business Intelligence Analyst sits within the Reporting & Analysis team of the Portfolio Management Office and is responsible for the development, support and maintenance of Power BI dashboards and for providing meaningful analytical insight, working with a wide range of data and reports from across the department and its agencies. The position complements the role of the Reporting Analysts to support the Portfolio Assurance branch to guide and support key stakeholders to align to the standard for project delivery reporting across the Department through the provision of quality dashboards, delivery insights, analytics and advice.
About You
Our ideal candidate will be able to demonstrate the following key skills:
Takes into account wider business context within business unit when considering options to resolve issues.
Considers data volume, variety, velocity, and veracity to establish data collection and analysis approach.
Understands and delivers against standards of quality and effectiveness applicable to own area of work.
Communicates orally in a manner that is clear fluent and holds the listeners' attention.
Works with sense of purpose within the team and enables others to understand the strategic direction of the branch and organisation.
Mandatory
Demonstrated expertise in business intelligence (Power BI) and experience using those skills to support business reporting outcomes.
Extensive experience relevant to the accountabilities and capabilities of the role ideally in project reporting and/or data analysis.
More information is available in the Position Description.
How to Apply
Applications should include a resume and a covering letter briefly addressing the Key Selection Criteria found in the position description.
Applications close 11.59pm on 27 May 2022.
For a confidential discussion regarding this opportunity, please call Paul Farrell, Manager Reporting and Analysis via email at paul.farrell@transport.vic.gov.au.


Please note: This position requires the successful employee to provide evidence of being fully vaccinated against COVID-19, or medical evidence which confirms the individual is unable to receive a dose, or a further dose, of a COVID-19 vaccine due to a medical contraindication or an acute medical illness.
Failure to comply with this condition of employment will impact your eligibility for employment in this position with DoT.
Preferred applicants may be subject to pre-employment checks. Information provided to the Department of Transport will be treated in the strictest confidence."
36,"ESG solutions enable investors to develop and integrate responsible investing policies and practices, engage on responsible investment issues, and monitor portfolio company practices through screening solutions. It also provides climate data, analytics, and advisory services to help financial market participants understand, measure, and act on climate-related risks across all asset classes. In addition, ESG solutions cover corporate and country ESG research and ratings enabling its clients to identify material social and environmental risks and opportunities.
ESG solutions enable investors to develop and integrate responsible investing policies and practices, engage on responsible investment issues, and monitor portfolio company practices through screening solutions. It also provides climate data, analytics, and advisory services to help financial market participants understand, measure, and act on climate-related risks across all asset classes. In addition, ESG solutions cover corporate and country ESG research and ratings enabling its clients to identify material social and environmental risks and opportunities.
POSITION OVERVIEW
We are seeking an ESG Research Associate to join our Norm-Based Research team in Manila. Our new team member will be focused on conducting analyses of corporate controversies relating to global norms on business malpractice, human rights, environmental protection and labour standards.
The Norm-Based Research team’s analyses assist investors in making decisions regarding companies’ alleged involvement in practices that are in conflict with international standards and guidelines, as recognized in the United Nations Global Compact (UNGC) and Organisation for Economic Co-operation and Development (OECD) Guidelines for Multinational Enterprises. The team is based in Canberra (Australia), Manila (Philippines), Mumbai (India) and Stockholm (Sweden).
The successful candidate will be trained to work both independently and collaboratively with the team across different locations, conducting research on companies, relevant business activities and corporate controversies. Our new team member will work with the team to draft research reports on these companies, and in general contribute to the maintenance of high-quality ESG analyses focused on corporate controversies relating to alleged violations of global norms on business malpractice, human rights, environmental protection and labour standards. Key capabilities required for the role include strong analytical, writing and communication skills, as well as a keen eye for detail and a well-organized approach to independent and collaborative work in a team.
MAIN RESPONSIBILITIES
Conduct desk research into alleged corporate involvement in activities or practices that may be in conflict with established international standards and guidelines
Review information presented by and engaging in dialogue with stakeholders and companies
Write research reports on companies’ activities connected to violations of international norms
Participate in the research peer review process
Participate in and contribute to team processes focused on strengthening our ESG product offering
QUALIFICATIONS
Professional skills and qualifications:
Bachelor level degree or higher
Has 3-7 years of relevant experience
An interest in corporate controversies and international standards and guidelines for responsible business conduct. Previous experience or education in these areas is desirable but not required
Fluency in English. Additional languages are an asset
Solid writing and research skills, including the ability to produce basic and advanced analyses
Broad interest in business, in particular the finance and investment sectors
Interest in ESG, responsible investment, and sustainability is desirable
Personal skills:
Excellent attention to detail, and a methodical and thorough approach to the task at hand
Ability to work towards deadlines, manage tasks and prioritize
Proactive attitude, with ability to motivate and maintain a positive and collaborative working environment
Strong interpersonal skills, including the ability to work both independently and as a member of an international team
NOTE: Interested applicants should include a cover letter along with the CV in English (PDF or MS Word).
#LI-AN1 #AUSESG
#Associate"
37,"This is an excellent opportunity for a Data Analyst to work at Sanitarium Health & Wellbeing, a highly respected food manufacturing company based locally on the Central Coast. The opportunity offers an immediate start and will give the successful candidate the chance to design Business Intelligence solutions that will allow data driven business outcomes across a wide range of areas in the business.
Sanitarium Health Food Company is Australian owned and a leader in the food industry with much loved brands and category leaders like Weet-Bix, Up&Go and So Good. Sanitarium's mission is focused on improving health and wellbeing in our community and as an organisation it is recognised as one of Australia's most trusted brands.

The Role
You will be part of a small BI team with responsibilities for corporate reporting across a wide area of the business.
The role includes the design, testing and support of reporting and analytics solutions that will allow the business to get insights from its data through KPIs designed to measure progress and performance of each part of the business. This will involve interactions with business and operational stakeholders to identify opportunities to leverage data, removing pain points and maximise the value of data.
The successful candidate will have strong understanding of data mapping and data integration concepts as well as great knowledge of PowerBI and other reporting tools. Good knowledge of SQL is required to enable analysis of data in our datalake and other data sources.
The right candidate will be able to analyse large datasets, detect patterns and identify the most appropriate way to measure performance and progress.
The successful candidate must be a self-starter, who can pick things up quickly, and who can work unsupervised dealing with business stakeholders. The role requires an excellent eye for detail, and a diligent attitude to understand and resolve issues relating to complex business logic.

To be successful in this role you must have:
Excellent analytical skills - ability to validate business rules from large volumes of data
Great SQL experience used to model large datasets efficiently
Excellent reporting design (PowerBI & Excel)
Good stakeholders communication skills - ability to proactively identify, communicate and document process improvement opportunities driven by data analytics
Desirable
SAP ECC knowledge (MM, SD, FICO, PP)

We are an organisation driven by our mission and values. If you share our passion for what we do, our products and can respect our Christian based principles then this is a great opportunity for you."
38,"Your Role
Carefully planning and running the logistics schedules as part of a close-knit team, you will also balance the needs of stakeholders and colleagues across all functions to ensure the efficient transportation of products. It’s a dynamic, responsible role that requires a flexible approach to changing priorities, delivering solutions and looking ahead to see how we can deliver even better for our customers. You will have an up-to-date view of production and material in transit as well as business strategic priorities to ensure financial goals are met.
A Typical Day
As a Logistics Analyst you will be responsible for logistics planning to ensure the smooth flow of internal and external material for Dudley Park manufacturing operations. Your objective will be to ensure high levels of customer service ensuring Electrolux meets its financial goals through scheduling and delivery of materials on time to production. You will be part of various functions within the logistics team that may involve Kanban scheduling, electronic ordering, scheduling, shortage reporting and follow up. Your day may include:
Prepare and review low stock reports
Create, review and analyse component requirements
Monitor goods receiving
Manage Direct to Site suppliers
Follow through urgent order from point of dispatch to line side delivery
Monitor stock and correct stock discrepancies
Maintain record of supplier decks and maintain supplier deck details
Maintain accurate Logistics Lead times within the corporate database
Manage cost KPI’s as per Business Plan Development
Periodically review freight methods and rates for most practical and cost-effective methods
Prepare stock reports
Report on shortages to the factory through the daily components meeting
Liaise and work closely with other departments including Production, Manufacturing Engineering and Purchasing
Core Competencies
Agile – You work with urgency, analysing and adapting to different situations, quickly understanding changes and reacting confidently and decisively.

Analytical – With an eye for detail and the ability to interpret complex data, you can also translate this into meaningful, useful information that informs decision-making.

A Self-Starter – You can join the dots to take us from where we are to where we want to be, mapping the clear routes and strategies essential to achieving our goals.

Organised – You set the pace and the priorities, and then you bring a methodical approach to meeting your goals.

Collaborative – You build trust, good working relationships and communicate effectively with your colleagues and across functions.
Who You Are
Good working knowledge of global shipping practices
Experience in a global project involving multiple stakeholders including suppliers, freight forwarders via web-based applications
Ability to work under pressure
Good planning and organisational skills
Tertiary qualification in logistics, material planning or similar discipline
Computer skills with high competence level in Microsoft Office Suite including Excel, Word, Access etc
Keeping you Healthy and Safe
We want you to return home in even better shape than when you started, so we need you to help us do this by making sure you follow a few simple steps. We need you to:
Make sure you take reasonable care for your own health and safety, and
Take reasonable care that what you do (or what you don’t do when you should have) doesn’t affect the health and safety of others, and
Follow reasonable instructions that we might give from time-to-time, such as reporting incidents and hazards, and
Follow policies or procedures, so long as it’s reasonable and we’ve told you about it, and
Attend training that helps you to work safely"
