,0
24,"The Opportunity
ClimateWorks’ research projects are pioneering and multidisciplinary in nature, drawing on the latest research from technical, economic, financial and scientific fields.
To work in this dynamic environment, you will be creative and apply your strong problem-solving skills to contribute to the development of frameworks and methodologies.
As a Business Analyst with a background in education and/or engineering with a flair for statistics, you will provide key support for the analysis conducted by the Research, Analysis and Modelling team.
In this pivotal role you will identify and review scientific and economic reports to gather statistical data relevant to the projects, support robust statistical analysis and modelling under guidance, generate reports and presentations based on their findings and interact with project partners.
To succeed in this position, you will require demonstrated organisational, statistical and analytical skills, an excellent ability to work as an effective member of a team and are passionate about climate change. Proficiency in the Microsoft Office Suite is required, with a particular focus on Excel.
If this sounds like a position that suits your current career focus we look forward to hearing from you.
This role is a full-time position; however, flexible working arrangements may be negotiated.
To apply, please submit a copy of your current resume along with a cover letter in which you address how you meet the key selection criteria
For instructions on how to apply, please refer to “How to apply for Monash Jobs”.
Enquiries
Michael Li, Research & Analysis Manager, Climateworks Centre, MSDI, +61 412 425 147
Position Description
Business Analyst - Climateworks Centre
Closing Date
Thursday 2 June 2022, 11:55pm AEST


At Monash University, the health, safety and wellbeing of our staff, students and visitors remain our priority. In accordance with the Directions issued by Victoria’s Chief Health Officer, we require all staff, students and visitors to be fully vaccinated against COVID-19 or have an approved medical exemption from receiving a COVID-19 vaccine in order to attend our campuses and locations.
For the latest information on COVID-19 at Monash, please visit our website.
Supporting a diverse workforce"
25,"Job ID: 590241

Job type: Full Time - Permanent

Categories: Finance & Payroll

Who we are

Downer is the leading provider of integrated services in Australia and New Zealand. Through trusted relationships and world leading insight we work closely with our customers to design, build and sustain assets, infrastructure and facilities.
Position summary

Exciting opportunity, now available for a Business Analyst to support our Purchase to Pay function within Downer Group. This position sits within the Business Services Centre (BSC) which provides Accounting and Administration Support services to all Downer and Spotless businesses.

Full- Time permanent opportunity based across Sydney or Melbourne. The purpose of the Business Analyst – P2P is to provide functional and analytical support to the Purchase to Pay (P2P) function within the Downer’s Business Services Centre (BSC).

THE ROLE

Reporting to the Accounts Payable Manager – Performance & Reporting you will be responsible for although not limited to:

Provision and maintenance of reports to provide accurate information to internal and external customer reporting requirements

Analysis of P2P Data and Performance Metrics and provide outcomes to P2P Leadership

Ensures data integrity and system security for P2P systems.

Documentation of process flows and supporting resources

Provides support to the P2P team on software functionality including problem

analysis, resolution and testing.

Carry out tasks in line with The Downer Standard and Service Level

Agreements.

Triage and engage with Application Support teams to ensure requests for

support and maintenance are managed and escalated appropriately.

Lead projects and participate in improvement initiatives

Assist with EOFY activities as directed by Manager

ABOUT YOU

Experience in an Accounts Payable and Purchase to Pay function is preferred

Project management experience highly regarded

Prior experience in accounts payable process improvement projects

Experience in Business Intelligence tools (PowerBI, Tableau, etc)

Lean Sigma – Green Belt or above highly regarded

Capability Profile

Able to effectively engage and work with a range of stakeholders, including customers, business users, outsourced providers and vendors

Able to effectively articulate, present and communicate information

Able to apply technical expertise in Kofax, JDE and SAP.

Able to effectively understand and document relevant processes

Able to effectively plan, prioritise and organise work

Able to work in a fast paced, rapidly changing environment to achieve personal and professional KPI’s

High level of knowledge of accounts payable or accounting practices

Knowledge of continuous improvement methodologies

Familiarity with Kofax or other Document Capture software is highly regarded

WHAT WE OFFER

As an employee of Downer, you may benefit from a range of career support programs, wellbeing packages and financial benefits, available through us and our selected partners. These include:

Access to the Employee Assistance Program;

Flexible work arrangements;

Onsite childcare – Sydney Only

Salary sacrifice superannuation;

Novated leasing;

Banking discounts & offers;

Discounted travel & accommodation;

Discounted vehicle rentals;

Offers and cash back on selected shopping portals;

Discounts on technology products; and

Exclusive offers on a range of vehicles.

If you are enthusiastic and dedicated to establishing and growing your career we’d love to speak to you! Hit or contact Paul Sampedro for more information on Paul.Sampedro@downergroup.com. Please note applications by email will not be accepted
How to apply

To apply for this great opportunity please click the button

Closing Date: 13 Jun 2022 AUS Eastern Standard Time"
26,"Job no: 510556
Brand: Flight Centre
Work type: Full time
Location: Queensland
Categories: Finance & Strategy

Situated in Flight Centre’s HQ, one of Brisbane’s most desirable corporate headquarters complete with rooftop dining and drinks, 24/7 gym, direct access to South Bank train and busway stations and the South Bank precinct just across the road, we offer perks and company culture that are second to none.
About the Opportunity
We are on the hunt for a Senior Reporting Analyst to join our dynamic, fast-paced and successful Finance team. In this role, you will report to the General Manager of Finance and work collaboratively with our Flight Centre Travel Group teams.
As a Senior Reporting Analyst, you will be specialising in reporting, responsible for the design, build and maintenance of reports and process automation to support the operational requirements of the business. You will be responsible for managing changes, including automation and implementation and overseeing the consistency of reporting and data structures. You will also be tasked with working on both operational and financial project initiatives. This role leads a team of 2 Reporting Analysts and is responsible for performing a variety of data and automation reporting activities to a high standard utilising advanced analytical and automation skills across complex datasets.
What you will be doing:
Conduct monthly 1 on 1s
Budgeting, forecasting and cash-flows
Develop and analyse reporting as required by operational and finance leaders
Lead the Reporting Analyst team and ensure they hit their targets and timeframes
Assist with special projects and the implementation of systems and process improvement initiatives
Format and communicate results, using textual, numeric, graphical and other visualisation methods appropriate to the target audience
Apply data analysis, data modelling, and quality assurance techniques to gain a detailed understanding of business processes
Identify modifications or maintenance required for established data structures and associated components (entity descriptions, relationship descriptions, attribute definitions)
Specify and apply appropriate data transformation techniques to turn various data sources and types into standardised outputs which supports business processes
You'll be perfect for this role if you can showcase:
5+ years of experience in a reporting role
Understands complex database structures
Knowledge of data integration methods and tools
Business/Commerce/IT degree with Finance Systems understanding
Strong knowledge and experience with Transact SQL or similar, Power BI, Visual Basic for Applications, MS Excel and PowerPoint
What's in it for you?
Flexible work environment
Ongoing training and professional development
Access to our 24/7 gym located at Global Head Office
Global career opportunities in a network of brands and businesses
Essential to have an understanding of accounting concepts and principles. CA/CPA preferred
Travel discounts and deals bookable through our internal team of travel agents, Travelwise
Discounted financial and health services through our Moneywise and Healthwise businesses
We do things a little differently… We do things the Flight Centre Way! We have a unique culture based on a proven mix of ideas, values and ways of working that have helped shape our business for over the past 40+ years. Across all our brands, we take our business seriously but not ourselves. We take leaps of faith, have trust in our teams and work collaboratively to achieve our goals.
If you think you have what it takes, then reach out today!"
27,"As an established Australian born business, we're proud to be ranked 3rd for the AFR's Best Places to Work 2022!!!! and we are continuing to supercharge our growth by turning the global market Amber. That's right, “Aussie Amber” (our brand colour, aptly nailed by our Marketing Team!) This Amberfication is led by our perfectly formed Technology Team and we are looking for a Business Data Analyst to join our winning team.
As a global fintech company, Openpay are defining the next generation of payments. We believe people and businesses should have freedom and flexibility in how they pay with no hidden catches.
In doing so we're changing the way people pay, for the better, and we'd love you to join us in our mission. As an established Australian business, we're continuing to supercharge our growth by turning the world Amber. That's right, “Aussie Amber” (our Marketing Team nailed that one!) This Amberfication is led by in-store, mobile app and on-line payments.
About the opportunity:
We are looking for a Business Data Analyst to become a key member of our data team. As part of this role, you will work closely with our data team and business stakeholders to elicit and document detailed business requirements and deliver data and analytics projects using Agile approaches. You will have the opportunity to contribute and influence the business data strategy and oversee the implementation thereof. We will offer you the ideal working environment with support, training, and the tools you need to be successful.
What youll be doing :
Working with the business to understand data requirements and issues.
Delivering robust, user-focused data insights using Power BI
Working closely with teams to deliver data and analytics projects using Agile approaches
Write detailed product requirement for features planned in the Sprint planning sessions.
What youll need:
Relevant tertiary qualifications (in business analysis, computer science, science) or comparable industry experience.
Demonstrated skills in data analysis and mining using Excel and PowerBI
A solid understanding of data sources, data organization and storage and moving data in/out of platforms
Financial modelling skills an advantage
Previous experience of at least 3 years working with cross-functional software development teams in an agile environment
The Team you'll be joining:
We believe every new team member has an opportunity to add to our culture – we're a vibrant team of Podcasters, Ultra-Marathoners, Weightlifters, Chess Players, Students and more, so we're looking for people who want to be part of a diverse and ever-changing team.
Being part of a growing Fintech means you'll need to be a self-starter with high energy, motivation and focus on achieving targets. You'll crave the unknown and be excited by the opportunity to challenge yourself every day. As we grow, we change, so you'll be flexible, willing to evolve as our systems and processes do. Always tenacious, you'll relentlessly pursue opportunities and will be quick to bounce back if you encounter a setback. Most importantly, you'll be kind - our team appreciates and supports each other (particularly this year) so you'll want to be part of that team spirit.
At the moment our Team are working in a hybrid model, and we will be able to onboard you from home or at the office, which ever works best for you. We will support you to hit the ground running in our supportive and collaborative environment.
If this sounds like you, we'd love to hear from you!
Openpay is an equal opportunity employer committed to providing a working environment that embraces and values diversity and inclusion. If you have any support or access requirements, we encourage you to advise us at the time of application.
Job Type: Full-time"
28,"Join our team and explore this exciting opportunity to join the Macquarie Asset Management Finance team within our Financial Management Group. You will join a team whose responsibilities include advising the business unit and CFO on structuring of new products and transactions, as well as business acquisitions and disposals to manage the balance sheet impact and maximize returns for the business and the Group.
Day to day responsibilities include oversight of general ledger balances for a number of sub-groups and entities across the Macquarie Asset Management business. You will also contribute to accounting analysis for various accounting judgement areas and legal entity control of Macquarie funds and entities in the region. The person joining our team will work with a number of staff across various global FMG teams across Finance, Tax, Treasury in supporting the Macquarie Asset Management business and will also interact with external auditors.
Your technical skills and qualifications will include:
a tertiary degree in Business/Commerce and hold a CA qualification.
prior experience and knowledge of IFRS accounting standards and requirements would be beneficial.
good communication, problem solving and relationship building skills will also be paramount to your success in this role.
About the Financial Management Group
The Financial Management Group provides financial, tax and treasury services to all areas of Macquarie. The group is focused on providing strategic analysis and advice to Macquarie's businesses and senior management, managing Macquarie's funding, liquidity and capital position, ensuring Macquarie continues to meet regulatory and compliance obligations and managing Macquarie's corporate affairs.
Our commitment to Diversity, Equity and Inclusion
The diversity of our people is one of our greatest strengths. An inclusive and equitable environment enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: FMG-962554
Work type: Permanent - Full time
Location: Sydney
Category: Mid-level, Accounting & Finance
Group: Financial Management Group
Division: Finance
Recruiter: Badrul Alam
Opening Date: 31/1/2022"
29,"Permanent Opportunity
National – Operating at Sydney time
Flexible Work, 13% Super & Competitive Salary


The Role
The purpose of the role and its unique contribution is to assist in the enrichment of policyholder data to enable a customer-centric approach when interacting with policyholders


Key Responsibilities
Work effectively with the team to deliver to the project objectives
Enrich policyholder records with customer-specific data
Contribute to the build of data, data analysis and developing outputs
Ensure data is appropriately aggregated from various sources
Perform the analysis to identify priority policyholders, including hardship cases
Understand and assist in the implementation of various business and compliance rules into the design of algorithms
Appropriately document and annotate outputs to enable transparency and auditability
Assist with the build and document testing processes to ensure accuracy and robustness of data processing


Skills & Experience
Actuarial, Data Analytics or similar background with 3+ years of experience
Advanced knowledge of SAS and Microsoft applications including Excel
Strong technical/analytical skills
Experience manipulating large datasets
Adherence to compliance obligations
Expert problem solver
Ability to manage complexity
Quality focused


Ready for anything? Let’s talk.


IAG rewards and recognizes its people with generous benefits, career development opportunities and real work-life balance. Employees also enjoy 13% superannuation, up to 50% insurance discounts, flexible work and leave options, generous parental leave and return to work programs, various corporate partner discounts and a people-focused culture that celebrates achievements big and small.


Creating a workforce that actively embraces diversity, inclusion and a sense of belonging is key to our success. We believe in treating everyone fairly which means that inclusion, removing barriers, striving for equity and embracing diversity are woven through our values and behaviours. We encourage applications from all backgrounds and communities and are committed to providing a work environment that enables you to thrive, whatever your circumstances. If we can provide support with access requirements, alternative work arrangements please advise us via your application.


IAG has committed to the reconciliation movement in Australia for First Nations people and focus on providing a safe and supportive work environment for all our employees. More information on our Reconciliation Action Plan can be found on our company website"
30,"The Opportunity:
Working with our highly experienced cross functional teams, this role will play an integral part in expanding WiseTech Global’s reach and achieving our vision to be the operating platform for global logistics.
As a Research Analyst you will;
Partner with the Integrations and Acquisitions team to quickly learn what is valuable information to WiseTech Global for assessing potential markets or businesses;
Leverage your research skills to provide detailed financial and competitor analysis;
Present research findings (Powerpoint / Excel) to Senior leadership team;
Promote Wisetech Global by making targeted outbound calls based on your research;
Build meaningful relationships with external and internal stakeholders to extract relevant information;
As the newly appointed Research Analyst you will play an integral role within our Integrations and Acquisitions team. We work in a dynamic and high growth business and require a strong Analyst to quickly, pick up digest and present meaningful information to our Integrations and Acquisitions team.
What we’re looking for
Experience using basic research tools;
Confident in approaching and articulating to new and potential business partners
Strong communication skills with a proven ability to translate technical analysis into compelling narratives
The ability to think beyond numbers and combine data with strategy and financial insight Advanced Excel, modelling and report writing skills with experience in handling and analysing complex data sets
About WiseTech Global
Our innovations and global technology enables, improves and empowers the world’s supply chains. Having listed on the ASX in 2016, WiseTech Global is now an ASX 50, AU$10 billion+ company that is serious about expansion and technical innovation. Our mission is to change the world by creating breakthrough products that empower those that own, enable and operate the supply chains of the world.
Job Type: Full-time"
31,"Arq Group changes the way businesses do business. From award winning mobile apps, cloud and analytical insights, to design thinking and digital marketing. We define, design and create products and solutions that solve problems, big and small. Arq Group are Australia’s leading experts in Digital Solutions.
We create technology. We partner with our clients to solve problems others can't. We do this by hiring the best people out there!

We are currently seeking a Senior Data Analyst - you will provide leadership within the business through your demonstrated, hands on expertise within:

Data Analysis – as a data analyst you will be define or understand requirements for a data project/solution and perform data analysis to translate those requirements in data specifications
The 'Must Have' skills:
Data and Business analysis skills – you will be skilled in understanding requirements from business stakeholders for data projects
SQL skills
Leadership – in the form of leading a stream of work, or playing a formal or informal scrum master or project manager role
Stakeholder management – you will have strong experience in working with stakeholders and being the point of contact for them on pieces of work
The 'Nice to Have' experience.
1+ years of experience in using Data Governance frameworks like DAMA and DMBOK
Experience in leading projects or units of work
Experience in data profiling, data quality or data wrangling software such as Alteryx
Experience in Data Management or Data Catalog tools like Alation, Collibra, Talend Data Catalog or similar tools
Experience on cloud platforms - AWS, Azure and Google Cloud Platform.
Ability to use and query a Data Lake environment
Data modelling skills (e.g. Kimball, Data Vault)
Arq Group is the dynamic space for smart thinkers. We create unforgettable experiences, solve complex challenges, and provide seamless, end-to-end solutions for businesses, big and small…. from design thinking to customer solutions, leading mobile, cloud and analytical insights, digital marketing, to web design. We are Australia’s leading digital partner, powering the growth of businesses, big and small.
At Arq you’ll find a true work-life balance. You’ll be part of a sincere team that’s all about diversity, equality, teamwork and mutual support. Sound like the place for you? Then tell us why you’re the one for us."
32,"Are you an emerging sustainability professional looking to join a market leading property company? If so, we have the role for you! This Sustainability Analyst role provides the unique opportunity to combine your analytical skills with your interest in delivering world leading environmental, social and governance (ESG) outcomes.


Stockland is a global leader in sustainability, and this is your opportunity to be an integral contributor to our leadership position. You will play an important part in leading data collection and analytics ensuring we meet our ESG targets and goals. You will also lead our National Greenhouse and Energy Reporting and periodic reporting on net zero commitments. You will work closely with all members of Stockland’s growing Sustainability team, as well as development and asset managers and suppliers on diverse projects across Australia.


Stockland is an employer of choice that offers excellent work/life balance and flexibility. Don’t miss out on this great opportunity and apply today to be a part of a growing sustainability team.


What are we looking for?


We are looking for an analytical and curious personality with experience in greenhouse gas/sustainability reporting or analytics role. You will have excellent attention to detail and the ability to successfully deliver projects whilst maintaining positive relationships with a range of stakeholders. Your previous experience with external/internal data sets and reporting will see you go far in this role. We are open to considering candidates from a range of analytical backgrounds that are interested in getting into the highly sought-after sustainability area.


In addition, we are looking for:


Technical acumen with solid Excel/Word/PowerPoint skills (Power BI also highly regarded)
A passion for sustainability, data analytics and using the tools of the business to drive positive business and sustainability outcomes.
Critical thinking and analytical ability to conceptualise, apply, analyse and evaluate data.
Strong attention to detail, project and time management skills
Good communication skills, both written and verbal
Accountability, with demonstrated track record of successful delivery of positive outcomes


Why Stockland


At Stockland we are a company delivering outcomes that benefit the community at large. We work collaboratively and inclusively, building strong working relationships. Our portfolio is diverse and so are the opportunities for professional and career development. We are committed to providing our people with broad experiences to build a successful career.
Stockland has a strong commitment to achieving the best outcomes through an inclusive and collaborative culture. Our customers come from diverse backgrounds, and we want our teams to reflect this.


We offer competitive remuneration and benefits. Benefits include free to access or subsidised lifestyle, health, well-being and financial services products.


Agencies should note that unsolicited resumes will not be accepted for this position and Stockland will not pay any fees related to resumes that are submitted directly to hiring managers and not through our approved process. Where appropriate, the Careers @ Stockland Team will work with our preferred panel of agencies to source candidates for roles. Please submit any queries relating to the approved process of submitting candidate resumes or Stockland’s preferred agency panel"
33,"We are seeking to speak with multiple Data Analysts for a 12-month contract role plus 2 x 12 months extensions. This project will comprise implementing an enhanced data management and analytics platform to facilitate data warehousing capabilities, reporting, data analysis, storing transactional data, and archiving of required data.
This role is open to all interstate candidates with Australian Citizenship (no clearance required).
Skills and experience required:
Good working knowledge and skills in the research and analysis of datasets
Excellent skills in Microsoft Excel
Proven ability to engage and work with a diverse range of stakeholders
Strong written and verbal communication skills
Experience in developing and maintaining relevant project and design documentation such as dataset catalogs, source to target mappings, use cases, and conceptual data models.
Desirable:
Experience with Agile methodologies
Experience with Microsoft Power BI
Experience with delivering solutions using a data warehouse platform and processes
Why choose GRIT to represent you for this role?
Weekly pay cycle, paid the day after your timesheet is approved
Accessible - we're easy to reach and easy to talk to, whenever you need us
No extra fees - we cover insurance and payroll costs rather than charging you fees like some other agencies
This position closes on the 13th of May so get your application in ASAP and contact Lory at +61 488 859 573 to discuss further.
Job Type: Full-time"
34,"CFD BUSINESS OPERATIONS ANALYST
Background to & purpose of role:
The CFD Business Operations Analyst will be responsible for supporting the business across all client facing and dealing functions. This will include, but not limited to, trading and monitoring systems, settlement and corporate action functions, periodic reporting and daily monitoring, trading and account adjustments, escalated client queries, managing relationships with external brokers and vendors, and supporting the dealing desk with trade reconciliations, account and instrument restrictions and instrument adjustment/set up enquires.
Key responsibilities:
Reconciliation of Hedge trading accounts with Counterparties (Prime Brokers and Futures Clearers), resolution of differences liaising with Trading and Counterparties
Processing of Corporate Actions, both Customer and Hedge, and monitoring of Financing and Cost of Carry Rates charged to Customers.
2nd Tier Resolution of Customer queries and Complaints, Escalation of Complaint if appropriate
Processing of all manual account adjustments and charges, including cash bookings and trade corrections
Ensure Customer facing and internal systems are functioning as designed and liaise with IT during development and testing of new systems
Performing Institutional Operations tasks such as Partner Set ups, API set ups, amending partner subscriptions, holding costs and commissions, assist with any trouble shooting
Escalate all platform and price outages and communicate effectively to internal teams
Communication of events affecting Customer accounts (Eg: change of margins, Corporate Actions, account closures, position delistings etc.)
Verification and authorisation of Bank Withdrawals, and support of reconciliation process
Design and implementation of workflow and procedures for Business Operations
Maintenance of Product list and related reference data
Maintain personal/professional development to meet the changing demands of the role, including all relevant regulatory and legislative training
Facilitate all new product requests and platform feedback and escalate accordingly
Undertake such other duties, training and/or hours of work as may be reasonably required and which are consistent with the general level of responsibility of this role
Job Type: Full-time"
35,"Overview
The requirement is for Senior Data Analyst to join one of our prestigious federal clients. The Senior Data Analyst will provide credentialed data expertise and technical analysis support to build, maintain and innovated well-managed data solutions and capabilities to solve business problems.
Their work will empower the project team and guide business decisions. The Senior Data Engineer will have to handle multiple simultaneous tasks, prioritize work, and remain functional under pressure, and short timelines.
Key tasks/duties:
Utilize programmatic and quantitative methods to identify patterns and relationships in large data sets, as well as apply mathematical, statistical, and other data-driven analysis to address intelligence questions.
Perform quantitative analysis of complex business situations, such as strategies, performance, and solutions involving system performance and efficiency.
Conduct detailed data analysis on data used across business units to evaluate business processes, discrepant data scenarios and improve on/create new feature.
Apply advanced computer modelling, database tools and/or other approaches in conducting the analysis.
Provide data solutions, tools, and capabilities to enable self-service frameworks for data consumers.
Perform various data analytics in R, Python, SAS including SQL/PL SQL and MS Excel using statistical models or industry accepted tools
Develop and executing tools to monitor and report on data quality
Establish appreciation and adherence to the principles of data quality management, including metadata, lineage, and business definitions
Provide support to Tech teams in managing security mechanisms and data access governance.
Design, code, debug, test, document, and support server based applications such as SQL consistent with established business requirements and specifications in order to deliver the highest possible value to the Agency.
Provide high level advanced triage support to stakeholders, business partners, and product teams in managing specific issue resolution activities.
Develop a deep understanding of existing data sources, the relationships between each dataset and their limitations to support ability to support the end-to-end process of developing dashboards.
Requirements
Demonstrated capabilities as set out in key tasks/duties section
At least 5 years in a data analyst position, preferably working as a Data Analyst in a fast-paced and dynamic business setting
Tertiary qualifications demonstrating high level of investigative skills and data analysis or a strong demonstrated experience in this field. A minimum of Bachelor’s degree in addition to advanced technical skills"
36,"What is it like working at Harris Farm Markets?
Fun, fast paced and in IT you will have opportunity to work on multiple platforms and cutting-edge technologies. As family owned dynamic fresh food retailer who is rapidly growing, to thrive you will need to be open to being incredibly flexible and agile in order to meet business demands. In other words, it is busy and very fun!
As for our team, we are a small team of innovative developers who deliver quality solutions to the technical challenges of a rapidly growing company who have been a household name since 1971.
The Company
Harris Farm Markets has built a strong reputation for delivering good quality fresh food at great value for our customers.
For over 40 years we’ve remained 100% family owned and operated. We’re 26 stores (and counting) across Sydney and NSW and home to over 2,200 wonderful employees all with a common purpose, to reconnect Aussies with the joy of food.


The Role
We’re looking for a strong Business Intelligence & Data Warehouse Developer to join a fast-paced team to design and develop new BI solutions as well as redesigning the existing legacy solutions. The BI/DW Developer will also be responsible for the ongoing maintenance of those solutions. They will create & complete data requests & queries through visualization & reports, present the information that’s required to provide commercial insights to support a fast growing organisation.
You need to be an ideas person who can seek out ways to do your role smarter, thinking outside the box. This role is all about building a powerful BI capability that supports the evolution of business objectives & underpins exec level decision making such that they are better equipped & informed to drive the company forward.
We need to find the right person who can demonstrate proficiency in the following technologies:


About you
Essential skills/experience you will have
Experience evaluating and improving existing BI systems for legacy data warehouse
Experience designing the BI/DW to achieve optimal storage & reporting queries
Conducting troubleshooting on BI models
Working with senior developers to optimise database structures for existing BI systems in-place
Strong SQL (primary Microsoft SQL Server), working with advanced SQL concepts like stored procedures, views, functions and query optimization & performance tuning (Essential)
Strong SSIS (SQL Server Integration Services) skills for data integration and data modelling
Experience/Understanding in data warehouse design and concepts
Understanding of C# programming (Console applications)
Understanding of SSAS (SQL Server Analysis Services), MDX Queries, Partition management and processing
Maintaining data analytics platforms, preferred SSRS
Exposure to Oracle/MySQL/MariaDB databases and aware of PL/SQL programming
Non-essential skills/experience
Understanding of SSRS (SQL Server Reporting Services), to design reports and manage reporting platform
Exposure of QlikView/Qlik sense
Experience with Azure DevOps Source Control
If you have a keen interest in data science that would certainly be looked upon favourably as there is the potential for this role to evolve into having that flavour so any python experience would very beneficial.


Why you should apply
Work with an awesome team!
A highly varied role that will challenge you to think outside the box
Opportunity to work with multiple technologies and IT Platforms
Workplace Flexibility
25% Staff Discount"
37,"Are you on the look out for your next data analytics opportunity in health?

Your new company

A leading health agency responsible for the development and management of a range of critical systems that provide clinical analytics.

Your new role

You will be working as part of an engaging and highly focused team, collaborating to provide industry analytics and insights. You will contribute to the development and implementation of a robust data modelling strategy.

What you'll need to succeed


Experience in statistical analysis and statistical model development.
Strong data analytical skills, with programming experience in both Python and R.
Experience using SAS, SQL and Microsoft Excel will be highly regarded;
Ability to adopt a pragmatic approach to analyse and deliver results accordingly;
Experience in conducting data analysis to support decisions and outcomes that are also influenced by policies and stakeholder input;
Critical thinking skills, including the ability to assess the quality and applicability of complex analysis and modelling

What you'll get in return


12 month fixed term contract
Up to $120,000 plus 15% Super
Engaging team environment

What you need to do now
If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.
If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.

LHS 297508 #2641056"
38,"We are Australia's largest superannuation fund, here to help members achieve their best possible retirement outcome. Working with a wide range of stakeholders, we create meaningful value for members and our communities through our diverse workforce of highly competent and highly motivated employees.

Your New Team
Property is part of the Mid Risk investment department, which incorporates unlisted real asset portfolios including Private Credit, Infrastructure and Property. The Property Portfolio Strategy involves the ongoing pursuit and management of direct property and unlisted property fund investments within targeted subsectors across Australasia, NZ, USA, and UK/Europe.

Your New Role
As a Senior Analyst within the Mid Risk Group, you will work collaboratively to lead excellent financial modelling outcomes for the portfolio, leading analytical support to the key functions of transaction execution, asset management, and portfolio management. You will work with senior colleagues to initiate and produce high quality reporting and research in accordance with regular requirements, pertinent to the strategic priorities of the portfolio.

Key Duties
Develop, maintain and oversee key financial models to support the delivery of team objectives
Monitor and assess asset and portfolio performance
Provide oversight and research existing or new markets/ themes to guide investment strategy and recommendations
Produce portfolio reporting for the Mid Risk Group and wider team as required
Lead the financial modelling workstream and be the primary point of contact for internal and external parties
Provide detailed investment valuation analysis to assist the team
Produce high quality asset related reporting and insights

You'll Need
Tertiary qualifications in any either Business, Commerce, Property, Economics, or Finance.
Strong quantitative modelling skills / Advance Excel knowledge.
Valuation, property investment or financial modelling experience.
Strong report writing and oral communication skills.
Good knowledge of property valuation principles and practice.
Experience with undertaking analysis of data and information and drawing conclusions.
Ability to work in a collaborative team environment.

What You’ll Get In Return
You will be working with a manager who values and supports your personal growth, in a growing, dynamic and authentic organisation that promotes integrity and puts members first. Other benefits include a competitive salary, genuine flexible working arrangements, income protection insurance and generous leave entitlements.
We are committed to the recruitment, development, and support of a diverse workforce into an environment which is inclusive, embraces diversity in all its forms and is a place where you can be you. All roles can flex at AustralianSuper and we’re happy to discuss what this can look like for you.
We are proud to be a WGEA certified Employer of Choice for Gender Equality (8 years running) and to be recognised as one of Australia’s top 10 workplaces for Dads.

What’s Next
Please apply now, if you share our values of Energy, Integrity, Generosity of Spirit and Excellent Outcomes and would like the opportunity to work in a challenging, growing and rapidly evolving team to deliver outstanding results.

Be Inspired, Be Bold, Be You
Agencies please note: this vacancy is being managed directly by AustralianSuper’s Recruitment team. We will contact our preferred agency partners should we require additional support. Thank you."
39,"Junior Analyst. High volume data processing. Budget reporting. Ad hoc budget and analysis tasks.

The Company
Our client is a leading company that prides itself on providing a workplace where the best people come to do their best work. Ongoing growth has created an exciting opportunity for your skills as a Junior Data Analyst, and your rewards include a vibrant workplace with a strong sense of community and inclusion, and a career where you can make a difference by collaborating with, and learning from, the best.
The Role
You will be responsible for:
High volume data processing.
Budget reporting.
Data population/compilation in Excel.
Data loads into the system.
Ad hoc budget and analysis tasks.
Your Skills & Experience
Excellent experience in data analysis or proven equivalent competency gained through any other combination of education, training or experience.
Excellent Excel skills.
Extensive experience working directly with users, helping them understand how to harness the power of business intelligence.
A thorough knowledge of report building.
About You
You relish a fast-paced, dynamic environment - in fact, some of your best work has been completed under pressure. You have brilliant technical skills but you're also a keen collaborator who can partner with a range of team members to work collaboratively across the organisation. You have an enquiring mind that lets you analyse data quickly and effectively, and your outstanding communication skills mean you are able to convey your findings to a wide range of colleagues.
What's on offer?
An exceptional work environment where your skill set can be expanded.
The support of a passionate and talented IT team.
A creative workplace where innovation and initiative is valued.
A dynamic company that supports work-life balance.
Exposure to work within a government organisation.
Robert Half Ltd is committed to equal opportunity and we value diversity at our company. We do not discriminate on the basis of categories protected under local law."
