,0
24,"Overview
The Resource Management Analyst 1 is responsible for performing resource scheduling to track reporting and other team-related activities.
What you will be doing
Assign Customer Success employees to client engagement projects with a goal of effectively balancing resource utilization needs with planning targets, skills allocation, actual utilization and staffing levels
Develop and manage tactical resource plan for Customer Success Teams; annually, monthly, and quarterly
Incorporate workforce planning and sales support with the overall business plan.
Works with the Customer Success management team to identify the type of technical and business resources needed, assembling teams that are qualified to perform the work and financially aligned with project budget and schedule plans.
Coordinate plans for resource redeployment or retraining with Customer Success professional development specialists
Timely escalate any issues pertaining to customer schedules, best practices, recommendations and alternatives, processes and procedures, to mitigate any risks pertaining to all projects
Update project team member schedules accurately and timely
Monitor Resource Management data integrity and work with Customer Success management team to correct.
Provide status reports indicating progress of project teams; supporting domestic and global services delivery teams.
Contribute to strategic planning and large-scale operational deployment.
Comply with all corporate and departmental privacy and data security policies and practices, including but not limited to, Hyland’s Information Systems Security Policy
What will make you successful
Bachelor’s degree
Strong problem solving skills
Advanced knowledge of Excel, Word, and Scheduling/Calendar tools
Experience with a Customer Support Management or Customer Relationship Management Software
Advanced skills extracting and analyzing data from Customer Relationship Management and Resource Management software
Excellent oral and written communication skills that demonstrate a professional demeanor and the ability to interact with discretion and tact
Highly organized and experienced at successfully multi-tasking
Able to thrive in a fast paced, deadline driven environment
Demonstrated ability to handle sensitive information with discretion and tact
Comfortable with change – know how and when to be effective, successful change agents
Team oriented for collaboration
Anticipates and prepares for future events and outcomes; regularly examines issues and plan with a long term perspective
Must be able to work and collaborate with team members working across time zones
Or an equivalent combination of education and experience sufficient to successfully perform the principal duties of the job
Up to 10% travel time may be required
What you can expect next:
Hyland Recruiters thoroughly review every application and will contact you within 1 to 2 weeks regarding next steps. Be sure to add Hyland to your contacts list and check your spam folder so you never miss a message from us!
Do you have any follow up questions? Email your Recruiter directly at Careers@Hyland.com.
Employee Perks and Programs
Flexible Schedule. Paid Time Off. Volunteer Time Off. Wellbeing Initiatives. Career Development and Training. Sabbatical Program. Reach out to your Hyland Recruiter for more information.

Welcome to #HylandLife
Since 1991, it has been Hyland’s mission to help our employees, customers and partners exceed their potential with our industry-leading content services platform. Our employees exude a contagious energy and are passionate about what they do – whether it’s helping customers succeed, raising up their fellow Hylanders, or engaging in the communities where they live and work.

The #HylandLife hashtag encompasses our employee-centric culture. Our employees live our culture day in and day out by bringing their best self to work. Hyland supports them to do just that through career development resources, wellbeing programs and innovation practices. We thrive on diverse viewpoints and new ideas and believe that a positive, inclusive workplace is imperative to sustainable success.

As we’ve grown to a company of over 4,000 strong, we have the opportunity to make a significant impact on our communities. We strongly support employee initiatives and align our giving campaigns and programs to organizations that are important to them.

We are committed to a policy of Equal Employment Opportunity and will not discriminate against an applicant or employee on the basis of race, color, religion, creed, national origin or ancestry, sex, age, physical or mental disability, veteran or military status, genetic information, sexual orientation, marital status, or any other legally recognized protected basis under federal, state or local laws, regulations or ordinances. The information collected by this application is solely to determine suitability for employment, verify identity and maintain employment statistics on applicants."
25,"The role will see you getting involved in some truly great projects working on systems built on leading edge cloud technologies. We’re looking for a self-motivated individual to join our growing business banking and vehicle finance business.
About this Role:
You will be working on analytical projects and delivering use cases to support our strategic initiatives.
You will work collaboratively across a variety of working groups in an agile work environment.
You will apply statistical methods using SQL, R and python to manipulate data and draw insights from large data sets.
You will assist with driving automation and help deliver new solutions to business problems.
To succeed in this role, you will ideally have:
A degree and/or Masters in a quantitative subject - degree in statistics, mathematics, operations research, engineering (industrial, computer or electrical), or related fields.
Experience working in analytics teams or related functions.
Experience wrangling data using SQL/Alteryx and Python/R, working with cloud platforms incl. AWS and GCP will be viewed favourably.
Experience with Data visualisation tools e.g. Tableau/Power BI.
Familiar with Agile principles and practices.
Strong communication and presentation skills with all levels of stakeholders.
Experience with productionising machine learning model is a plus.
About Banking and Financial Services
Banking and Financial Services is Macquarie’s retail banking and financial services business, providing a diverse range of personal banking, wealth management, business banking and vehicle finance products and services to retail clients, advisers, brokers and business clients.
Our commitment to Diversity and Inclusion
The diversity of our people is one of our greatest strengths, and in combination with our inclusive environment, it enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: BFS-959906
Work type: Permanent - Full time
Location: Sydney
Category: Mid-level, Data & Analytics, Technology, Retail Banking
Group: Banking and Financial Services
Division: Product & Technology
Recruiter: Chelsea Hollins
Opening Date: 07/9/2021"
26,"Work from Home Australia wide | Hybrid work arrangement
Permanent | Full time
Make a meaningful difference to the lives of Australians in need


Life at Mission Australia
When you join our team at Mission Australia, you become part of a community who are determined to end homelessness and ensure people in need can thrive. United by our Christian purpose and values, we stand together with anyone who needs us, for as long as they need us. Find out more about us and our purpose.


Your Opportunity
The Business Intelligence (BI) Analyst is responsible for developing, and delivering data analysis and reporting that is focused on improving business performance, service delivery outcomes and meeting contractual reporting requirements for funders. They will work collaboratively with other BI team members and IT teams to achieve outcomes.
The BI Data Analyst will primarily be responsible for designing/developing relational data structures for BI reports using T-SQL script, use a variety of data sources and employ appropriate analysis techniques and visualisations, in order to provide relevant, timely, actionable reporting for stakeholders. The BI Data Analyst will also participate in a cross-functional team to design, deploy and maintain MA data in Azure Data Lake / Data Factory.
Key responsibilities:
Further develop and implement BI reporting to support service delivery improvement through the effective analysis and reporting of KPIs, business outcomes and client outcomes.
Provide analysis and reporting of client data to funders that meets contractual reporting requirements.
Follow standard QA processes, and develop additional processes where required.
Establish appropriate data definitions and business rules for reporting, which are documented and implemented consistently.
Complete data validation and participate in UAT of BI data to ensure data is ‘fit for purpose’.
Manage stakeholder expectations, resulting in high level stakeholder satisfaction and engagement.


Position Requirements
3-7 years’ experience, ideally with a mixed skill set of Data Engineer/BI Developer/Analyst, with experience of ETL/ELT environment.
Proficiency in writing complex, accurate SQL queries to develop reporting data structures for Power BI (CTE, dynamic PIVOT, FETCH, INDEX).
Strong experience in Azure Data lake and Azure data factory (V2
Deployment experience via DevOps
Experience of working on Azure Analytics
Demonstrated ability to manage quality of data from multiple sources by tracing from reports to source system. (Data QA / UAT)
Knowledge of the report development lifecycle and drafting business requirements for end users.
Experience in using data and analytics capability to help inform decision making and deliver project outcomes.
Covid vaccination mandatory.


Before starting work with us, you will need to undertake a national police history check, qualifications and referee checks.


Our culture
Our innovative and inclusive culture will ensure you feel valued at Mission Australia as you help Australians in need and develop in your career.
We’re committed to the safety and wellbeing of each other and the people we serve.
We recognise and respect diversity. So, whoever you are, if you’re skilled and actively support our purpose and values, you would be welcome at Mission Australia.
Find out more about a career with Mission Australia.
If you need support to submit your application, please email talentattraction@missionaustralia.com.au


Your benefits
Rewarding work – every day you know you’re making a real difference
Not-for-profit salary packaging, reducing your tax (details via AccessPay)
Generous discounts with health insurance and major retailers
Free external, confidential counselling and access to chaplaincy support.


How to apply
To be considered for this opportunity, please click ‘Apply for this job’ and send your cover letter and resume today. As a committed Circle Back Initiative employer, we will respond to your application.
For more information, feel free to view the Position Description via PD Business Intelligence Analyst L3.docx"
27,"Responsibilities:
Search for, collect and verify data (of basic and intermediate levels of complexity) for companies under his/her assigned market based on current collection methodologies and acceptable sources
Attend to internal/client queries and requests to ensure data captured is aligned with data methodology and policy guidelines
Comply with established work process standards to ensure quality of data collected
Meet pre-determined turn-around goals for work assignments
Escalate data interpretation issues, as needed
Perform root-cause analysis if data issues are identified
Update internal documents for performance metrics monitoring
Participate in working committees/ projects and/or tasks aside from his/her core responsibilities
Maintain appropriate paper and electronic files as required by ISS and client file retention policies
Qualifications:
Bachelor's Degree in Business, Legal Management, Finance, Economics, Accounting, Social Sciences, Communication or any equivalent/related course
Excellent oral and written communication skills in Mandarin, English and intermediate level in Traditional Chinese
Knowledge and experience using MS Office
Strong analytical and problem solving skills, with clear attention to detail
Good judgment in assessing information sources and understanding the downstream effects of data decisions on final product output
Highly motivated, independent, results-oriented, and possesses a strong sense of ownership
Ability to work under tight deadlines
Experience in data collection and business research would be an advantage
Open to Fresh Graduates. This is an entry-level position.
#LI-CL1"
28,"July Start
Initial 12-month contract with a 12-month extension available
$900/day plus Super
Open to Australian Citizens

We are looking for experienced and curious data analysts to work in the new Data and Analytics Office (DAO).

Responsibilities:

Working in multi-disciplinary teams to deliver data and analytics projects using Agile approaches.
Working with business to understand data requirements and issues.
Organising data into usable formats.
Assessing data quality and cleaning data.
Delivering robust, user-focused data insights using Power BI, and other BI tools.
Establishing productivity systems and processes – providing input into processes and systems (e.g. DevOps and Git) to manage work and share code.

Essential Criteria:

Strong communication skills to engage with the business to understand data requirements and issues.
Analysing data to find answers to business questions.
Organising and cleansing data into usable formats.
Work with ICT and Business Systems teams to define/confirm requirements.
Relevant tertiary qualifications (in business analysis, computer science, science) or comparable industry experience.

Desirable Criteria:

Azure solutions for data analytics.
Azure DevOps for managing work activities.
Power BI experience.
Statistical analysis skills.

Thank you for your application; due to the volume of applications we may not be able to respond to all applicants.
Best of luck with your job search."
29,"Innovation, efficiency and openness - 3 principles lying at the heart of our culture at Autumn Compass.

Autumn Compass is a competitive market-maker and proprietary trading company operating in financial markets across Asia-Pacific. We combine modern techniques from software engineering, data science and machine learning in order to develop intelligent algorithms and strategies for trading.
Our work necessitates technical problem-solving skills combined with a good understanding of the underlying technologies and attention to detail, in order for us to gain an edge in our competitive industry. There are many opportunities for learning and growth, as well as opportunities for brilliant analysts to be rewarded for making a big impact. A flat company structure, a relaxed atmosphere and flexible work hours encourages collaboration but also provides freedom for how it best suits you.
As a Quant (Quantitative Analyst)
, your role includes designing new and innovative trading algorithms/strategies for our Quant team and applying your data science/machine learning knowledge to analyse performance and identify potential improvements.
We create a work environment that is conducive not only to professional growth, but also leisure & camaraderie. In addition to flexible hours, lunch and snacks are provided and we also value a healthy work-life balance. Our effectiveness is evidenced in our rapid growth since our inception in 2015, and our tight-knit team.

Join our Quant team today.


Click ‘Apply’ to begin your journey with us, and take this opportunity to raise your career to new heights.




Essential attributes:
A strong mathematical or statistical background
Comfortable with data analysis in Python
Familiarity with Linux
Sharp mind geared toward problem solving
Highly regarded experience:
Any kind of trading (although not required)
Data science
Please include with your application:
Academic transcript (if recent graduate)
Google Scholar page (if Ph.D)"
30,"Innovation, efficiency and openness - 3 principles lying at the heart of our culture at Autumn Compass.

Autumn Compass is a competitive market-maker and proprietary trading company operating in financial markets across Asia-Pacific. We combine modern techniques from software engineering, data science and machine learning in order to develop intelligent algorithms and strategies for trading.
Our work necessitates technical problem-solving skills combined with a good understanding of the underlying technologies and attention to detail, in order for us to gain an edge in our competitive industry. There are many opportunities for learning and growth, as well as opportunities for brilliant analysts to be rewarded for making a big impact. A flat company structure, a relaxed atmosphere and flexible work hours encourages collaboration but also provides freedom for how it best suits you.
As a Quant (Quantitative Analyst)
, your role includes designing new and innovative trading algorithms/strategies for our Quant team and applying your data science/machine learning knowledge to analyse performance and identify potential improvements.
We create a work environment that is conducive not only to professional growth, but also leisure & camaraderie. In addition to flexible hours, lunch and snacks are provided and we also value a healthy work-life balance. Our effectiveness is evidenced in our rapid growth since our inception in 2015, and our tight-knit team.

Join our Quant team today.


Click ‘Apply’ to begin your journey with us, and take this opportunity to raise your career to new heights.




Essential attributes:
A strong mathematical or statistical background
Comfortable with data analysis in Python
Familiarity with Linux
Sharp mind geared toward problem solving
Highly regarded experience:
Any kind of trading (although not required)
Data science
Please include with your application:
Academic transcript (if recent graduate)
Google Scholar page (if Ph.D)"
31,"Utilise your background in Project support and your excellent attention to detail and join the newly created Finance Platform Solutions team, responsible for delivering high quality, risk managed technology and data solutions for finance transformation initiatives. This is a unique opportunity to commence your career in the growing field of Data Management, working alongside a specialised team of Finance and Data professionals.
As the Project Analyst - Data, you will work in partnership with the Data Steward and will be responsible for:
Project coordination – providing support to the broader projects and business solutions team to ensure project activities are delivered in a timely manner.
Managing requests for access to General Ledger Data - acting as the intermediary between the business teams requiring General Ledger Data and the IT team delivering it. This includes reviewing and validating business requirements, to ensure they are understood and met.
Validating requests for access to General Ledger data – this includes ensuring data is fit for purpose and acting as a gatekeeper, as required.
Support in applying frameworks to risk manage change: Ensure all changes to the General Ledger platform adhere to Design / Build / Test / Train / Deliver framework so risk is appropriately managed, improvements are delivered and quarterly Oracle updates meet quality standards. Deploy framework and policies and ensure they are maintained and followed.
Data governance: Ensure General Ledger data used in the Corporate Data Hub is assessed and approved for data usage under the Enterprise Data Management framework.
Having recently delivered a significant upgrade to Macquarie’s Finance Platform, you will bring with you prior experience in supporting system-based projects and change. Furthermore, you will have demonstrated experience working at the interface of Finance and Technology and will be passionate about continuing to grow your skill-set as a Data Management professional.
What impact will you have?
What skills will you use?
You will bring with you prior experience in a Project support role or experience in Data Management, Audit or Assurance role and a keen desire to progress your career in Data Management. Other key skills and experience may include:
Stakeholder management skills across Business, IT, Risk, Finance, Vendor Management, and Legal stakeholders
Demonstrate key skills of the future including digital intelligence, innovation and human centred design
Ability to coordinate multiple assignments and work independently
Ideally prior experience in working with major finance package technology vendors (e.g., Oracle and SAP)
Consumer driven use of visualisation technologies e.g. PowerBI/Tableau
Strong communication skills and ability to explain complex technology concepts in non-technical terms
If this sounds like you, please apply today or reach out to Maddy Wilson to learn more at maddy.wilson@macquarie.com
About the Financial Management Group
The Financial Management Group provides financial, tax and treasury services to all areas of Macquarie. The group is focused on providing strategic analysis and advice to Macquarie's businesses and senior management, managing Macquarie's funding, liquidity and capital position, ensuring Macquarie continues to meet regulatory and compliance obligations and managing Macquarie's corporate affairs.
Our commitment to Diversity, Equity and Inclusion
The diversity of our people is one of our greatest strengths. An inclusive and equitable environment enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: FMG-962943
Work type: Permanent - Full time
Location: Sydney
Category: Mid-level, Accounting & Finance, Data & Analytics
Group: Financial Management Group
Division: Finance
Recruiter: Maddy Wilson
Opening Date: 06/3/2022"
32,"Calling all SAS Data Analysts/Developers!

We have a long-term contracting position available with one of our Federal Government Clients. Do you have experience as an SAS Analyst or Developer? Because we have the job for you!

Duties

Data extraction and analysis using Teradata, DB2, SQL and SAS (SAS Enterprise Guide, Base SAS or SAS Studio)
Producing quality output in a timely manner
Building interactive reports and dashboards using SAS Visual Analytics (Viya)
Be able to apply judgement and critical thinking skills to problem solve

Skills and Experience

SAS,
SAS Visual Analytics (Viya) or similar data and visualisation technologies
SQL
Teradata
DB2

How to Apply
Does this role sound perfect for you? If so, to register your interest in this role, please either contact Peter Ding or the Compas Team on (02) 6230 0233 and send through your CV by following the link below.

About Compas:
Compas Pty Ltd is a Canberra based wholly Australian owned, Recruitment and Services company that has been operating since 1987. We specialise in the provision of permanent, contract and temporary recruitment services, as well as specialised Consulting assignments.

YOUR APPLICATION WILL BE TREATED WITH THE STRICTEST CONFIDENCE
Due to the nature of this environment, Australian Citizens with the ability to obtain a Government Security Clearance need only apply!
JO-2205-11481"
33,"Opportunity to work on a high impact data program
Take your R programming skills to the next level
Long term contract with career development opportunities


Do work that makes a difference
Opportunity to work on the next generation of data analytics at the Reserve Bank of Australia, leveraging a new platform that will be at the core of our economic insights and reporting.
Your team
This position is part of the Corporate Services Group which provides technology, workplace and data management services to support the delivery of the Bank’s policy, operational and corporate objectives.
You’ll be working with senior economists and like-minded data professionals to deliver new R-based solution to re-design and streamline the Bank’s economic insights and reporting.
In this role you will:
Independently assess and document current business standard and ad-hoc complex reporting and data analysis requirements including calculations.
Propose and deliver creative solutions to optimise the workflows for economic analysis.
Transform data from multiple sources using R programming to produce automated data analytics, visualisations and statistical reports.
Ensure ongoing data integrity, reporting data inconsistencies and resolving these in close collaboration with stakeholders.
To be successful in this critical role you will:
Experience designing and developing efficient code, functions and scripts that leverage data from multiple sources using R and SQL programming languages.
Demonstrated experience in data extraction, manipulation and data management.
Advanced knowledge of database and business intelligence concepts and tools.
IT technology expertise involving solution design / database development desirable.
Strong written communication skills and concise and succinct communication style.
Your development & career
Working for an organisation that truly makes a difference to the Australian people, we can offer development and career opportunities in a collaborative environment that supports people’s growth, wellbeing and promotes flexibility.
About the RBA
The RBA pursues national economic policy objectives and undertakes a range of associated activities in financial markets and banking. It also issues Australia's banknotes and operates infrastructure critical to the payments system, all of which contributes to the welfare of the Australian people.
Our people have a critical role to play in achieving these objectives, whether directly or in a supporting capacity. As a values driven organisation, our people conduct themselves with a high degree of integrity, while striving for excellence in the work they perform and the outcomes they achieve. We encourage intelligent inquiry, we treat one another with respect, while promoting the public interest in our efforts.
The Reserve Bank of Australia is an equal opportunity employer. We are committed to creating a diverse and inclusive workplace and encourage applications from experienced candidates seeking workplace flexibility.
Advertised13 May 2022"
34,"Job Description :
Who are we?
Diageo Australia has one simple, but focused mission – to Celebrate Life, Every Day, Everywhere. In order to do this, we are supported by our incredible portfolio of market leading brands, some of which are in your home now. As the largest spirits manufacturer in the world, with brands including Johnnie Walker®, Smirnoff®, Gordon’s®, Baileys®, Captain Morgan® and our homegrown heroes Bundaberg Rum® and UDL®, we are focused on bringing consumers together, giving them opportunities to celebrate life, every day, everywhere.
About the role:
Please note this is a 12-month contract role.
Our organisation is globally transforming into one characterised by speed of thought, decision making and bias for action in order to emerge the clear leader of the industry.
We have established a new team within the organisation whose ambition is to transform how we utilise performance related data to run our business. We are now over a year into the journey and the immediate priority is to review our current processes with a view of simplifying, automating or offshoring activities.
In this role, you will:
Be responsible for maintaining a set of reports or data processes within the team ranging from market share reporting or sales team incentive reporting to pricing maintenance or customer master data maintenance;
Be part of a team of data analysts where the tasks are rotated every 3-4 months across the team to improve, simplify and document the process providing you with an opportunity to learn;
Participate in continuous improvement initiatives both from a systems and business process perspective;
Support the business in the transition of its data into an enterprise data warehouse;
Ensure our data and reports are accurate and well adopted by the Sales, Marketing and Finance teams;
Provide the business with insight by merging disparate data sets; and
Drive accountability with the sales & marketing teams to ensure accurate inputs and process adherence.
What you'll bring to the table:
Strong Power BI Skills (essential) – data modelling, DAX and visualisation;
Commercial drive and commercial curiosity;
Problem-solving, planning and organising, highly detail conscious;
Experience improving procedures and challenging the existing processes;
Quick learner who exhibits resiliency and tenacity in the face of challenges;
Can build powerful relationships and work collaboratively within a team and with a variety of stakeholders across Sales, Marketing, Finance & IT teams, both on and offshore;
Understanding of drivers of performance within FMCG or Retail – Volume, Price, Mix and Distribution and Rate of Sale (preferred but not essential); and
Participated in a technology project implementation (preferred but not essential).
What is the culture like?
Are you prepared to take risks in the pursuit of greatness? Do you hold yourself to the highest standards with real accountability for results? Would you treat the business as if it is truly your own – because you want your legacy to be worthy of that of our founders? Then, let’s talk!
We are an organisation that creates products that are part of celebrations, and our culture reflects this. We work in a flexible way to ensure that you can fit work around your life commitments – this may be a different location and/or flexible hours. We are a future focused organisation, that is constantly wanting to perform better and to continue our growth.
Our commitment to inclusion and diversity:
Diageo is committed to building a workplace culture that values inclusion and diversity. We actively promote the employment of people with disability, Aboriginal and Torres Strait Islanders, LGBTI and other diversity groups.
Diageo encourages applications from people with disability and will provide reasonable adjustments in our recruitment processes and in the workplace. If you need an adjustment in the recruitment process, please let us know when submitting your application and we will tailor our process where practical.
At Diageo, we pride ourselves on our fast paced, bold and agile culture. In order to ensure we’re supporting the performance ambitions of our team, applications for this role will close 5pm 18 April 2022.
Worker Type :
Fixed Term Contract (Fixed Term)
Primary Location:
McMahons Point
Additional Locations :
Job Posting Start Date :
2022-03-28-07:00"
35,"Newly created role working for industry leader committed to transforming health and community care services
Analyse trends, research data, evaluate options and make recommendations to improve business performance
100% Work from home role with Not-for-profit salary package benefits!


Role Overview
Due to strong business growth, we are looking for a Business Systems Analyst to join the ICT team at integratedliving.
In this newly created role, you will be a key member of the ICT providing coaching, system support and guidance to Finance, HR and Payroll to optimise business system performance. Your primary focus will be coaching and providing guidance to the business and improving system (TechnologyOne). This includes contributing to the development of Test Plans and test scripts, and also perform test execution as required.
You will have proven communication skills to understand the issues and gain buy in to improve process and create efficiencies. In addition to your operational work you will contribute to strategic projects, in your area of expertise.


What will you bring:
Demonstrated proficiency with financial and/or other business software systems, including Microsoft Office Suite applications. Knowledge of TechnologyOne or other ERP systems highly desired
Experience providing advice, support, and coaching to business users to optimise business systems in one or more of the following areas: finance, human resources, payroll and procurement.
Finance or IT related degree or higher education qualification
Prior experience in a healthcare setting is highly desirable


Benefits
100% Work from home role with Not-for-profit salary package benefits
Professional development and career progression opportunities
The opportunity to make a real difference in the community and our client’s lives
A safe and healthy workplace culture which promotes diversity and mutual respect
About us
integratedliving is an industry-leading provider known for its person-centred approach to care. We are committed to delivering better health and well-being outcomes for our regional and remote customers. As an organisation, we have been concentrating on providing exceptional in-home care to aged care customers with a 2024 focus of transforming to the leading provider of health and community care services for people who are either aging or living with a chronic illness or disability. If you would like to be a part of this exciting time, please read on, and apply to be a part of the journey!


For more information please click here for a copy of the position description.


If you have the drive, commitment, and desire to help improve individual health outcomes and strengthen your local community then we welcome your application.


Don’t delay as we’re assessing applications as they are received.
We’d love to hear how your capabilities, achievements and experiences set you apart.


integratedliving Australia values diversity and promotes understanding and inclusion of all people organisation wide.
Our workforce proudly reflects the local communities we live and work in and we actively encourage all


https://integratedliving.org.au/work-with-us/careers-with-us"
36,"Customer Insights & Data Analytics
Customer Experience
CRM Data Management
With over 90 years as a Caterpillar Dealer, William Adams has proudly made its mark. Together with Caterpillar, we've been there for customers - selling and servicing the best equipment in the world - on land, at sea, in construction, mining and industry.

This is an opportunity for an insights specialist to influence customer strategy, working within a data rich organisation, supported by the global data capabilities of Caterpillar.

ABOUT THE ROLE

As our Senior Customer Insights Analyst you will play an essential role in keeping our people, products, and services customer focused. You will do this by conducting research, analysis, and insight generation to understand the customer journey and enable the team to better service the needs of our existing and future customers.

Based in our newly renovated facility in Clayton, you will play a key role in our Marketing team by taking a holistic approach to customer intelligence and effective CRM data management.

Your main responsibilities will include:
Identify sales growth opportunities to drive sales and marketing plan generation
Provide reporting, trend identification and customer engagement modelling for senior stakeholders
Coordinate our customer satisfaction program, including the communication of results and recommendations for continuous improvement
Responsible for CRM database quality and accuracy in collaboration with Sales and Marketing teams.
Develop, understand, and utilise customer insight, customer experience and CRM tools to drive best practices company-wide
Develop a thorough understanding of the sales funnel management process and implement procedures/initiatives that encourage a company-wide realisation of customer intelligence concepts
ABOUT YOU

You will have a natural analytical approach, with the ability to consult and advise on strategic plans and present to senior management.

You will be a true collaborator with excellent interpersonal skills and a pro-active leader who thrives on customer success.

To be considered for this role you will have the following skills, experience & attributes:
Positive, team-focused professional who thrives on collaboration and taking ownership of key data outcomes
Proven analytical skills and capability
Superior computer skills (Advanced Microsoft Office skills a must)
Outstanding written and verbal communication
Experience in a similar position with extensive CRM management
Analytical experience in a heavy machinery, manufacturing, automotive or similar industry
We will offer you an attractive salary package, including a laptop and mobile phone, as well as ongoing training and development opportunities.

You won’t regret joining this down to earth team and the broader William Adams family. We are proud and passionate… Let’s Do The Work!!

APPLY TODAY!! or for any questions call Stella in our Talent Acquisition Team on 03 9566 0959."
37,"We are looking for an Investment Governance Data Analyst to provide investment governance and oversight for superannuation fund investments, with an emphasis on data analysis. You will take an active role in the development, maintenance and analysis of investment-related data management systems, processes and reporting.
Tasks will include:
Provide support to the Head of Investment Oversight
Develop, manage, and comply with Equity Trustees processes
Provide Trustee Investment oversight over Superannuation funds.
Help facilitate data sourcing, management and analysis
Development of data monitoring and reporting systems
Performance Analysis & Attribution
Preparation of Board and Investment Committee reports.
Investment monitoring and approval
Review and challenge reporting from service providers
Engaging with internal and external stakeholders to build strong relationships
Contributing to high performing, engaged and committed team
Compliance with legislative and Equity Trustees requirements
What you'll need to succeed:
Experience in a similar role
Exceptional numerical and data management skills
Thorough understanding of investment principles around financial markets
Thorough understanding of Microsoft Excel
Experience with either Power BI or Tableau
Experience with SQL
An understanding of investment performance principles
Ability to organise and prioritise tasks and work efficiently and independently
Tertiary qualification in data, business, finance, legal or related field
What we can offer you:
A warm, open and supportive culture
An attractive remuneration package, including reward and recognition programs
An employee wellness program, including discounted health insurance and an employee assistance program
A workplace volunteering and giving program to enable you to help others in the community
Discounted tax and estate planning services
Great central CBD location, modern office and end of trip facilities.
About us - Trusted since 1888
Equity Trustees was established in 1888 and is now one of Australia's largest specialist trustee companies. We help our clients grow, manage and protect their wealth now and for generations to come. As a trustee company, it is our responsibility to always act in our clients' best interests, ensuring they feel safe, valued, and cared for.
We are committed to providing a workplace that is flexible, rewarding, and supportive of individual development. Just as you will help us grow our business, we will help you grow in your career.
Equity Trustees is 130 years strong - and growing. Apply now to be part of a successful contemporary trustee company!
Agencies please note that this vacancy is being managed directly by the Equity Trustees' HR team. We will contact our preferred agency partners should we require additional support. Thank you."
