,0
27,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

We are growing our Data & Analytics team in FSO and now is an exciting time to join us on this journey. We are looking for both Business Analysts and Data Analysts, who have financial services experience and are passionate about technology & data, to join our diverse team. Whether you are a Consultant at the start of your career through to Manager looking for your next role across the whole breadth and depth of Data & Analytics, we would love to talk to you.

Your key responsibilities

Perform business and technical analysis of the current systems
Gather and document business and technical requirements for new solution
Facilitate workshops with multiple stakeholders
Work with the Technical Architects and Solution Architects ensuring that the design discipline and standards are met according to the agreed methodology
Conduct stakeholder interviews
Translate functional and non-functional requirements into accurate user stories and process flows
Perform data profiling and data analysis
Ensure that requirements are traceable from requirements to solution design
Work with members of the project team to ensure full coverage of Test Cases of all requirements
Present data in graphs, charts, tables, etc. and designing and developing relational databases for collecting data
Prepare concise data reports and data visualizations for stakeholders that will help in decision making processes

Skills and attributes for success

Experience in data and analytics
Solid experience in query and ability to interrogate data e.g. using SQL
Experience working in a multi-disciplinary team; and closely with Technical Architects and Solution Architects to ensure design disciplines and standards are met
Demonstrated experience in documenting requirements
Working knowledge of machine learning and artificial intelligence
Data visualisation experience - Tableau, Spotfire, QlikView etc.

What we offer
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Continuous learning: personalised career development including coaching, experiences and formal learning so you’ll develop the mindset and skills you’ll need to thrive in the future.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

At EY, you’ll be rewarded and recognised based on your performance and our comprehensive benefits package can be tailored to your individual needs.

We hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable and everyone experiences a sense of belonging. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com or phone +61 3 8650 7788 (option 1).

We understand the importance of social distancing at this time so our recruitment and onboarding process may be managed virtually so we can continue to prioritise the safety and wellbeing of EY people, clients, guests and the broader public.

The exceptional EY experience. It’s yours to build.
The preferred applicant will be subject to employment screening by EY or by their external third-party provider. Regarding this role, the minimum salary for Consultant is $90,000 including 10.0% superannuation.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today."
28,"Junior Data Analyst
If you are about to graduate or are a recent Business (with accounting systems exposure) or IT graduate (information systems graduate) and would give everything to join a young dynamic team of professionals, then this is your opportunity! You will be mentored and challenged to develop to your full potential. Please send your CV to: careers@ironbark.com.au"
29,"ABOUT US
Proudly Australian, Sonic HealthPlus is now the largest provider of corporate medicine in the country. With a national network of wholly owned metropolitan and remote clinics, we deliver Occupational Health, General Practice and integrated medical, paramedical and wellness services to both large and small corporate and community groups.

ABOUT THE ROLE
Due to expansion, a new opportunity exists for a Project Data Analyst to join the Business Systems and Project Delivery business team – immediate start. This is a permanent full-time position, working 38 hours per week with some flexibility in hours required.
We have a specific need to support several high value clients with developing and maintaining operational and KPI reporting. This position will work with key internal stakeholders to ensure our operation teams are able to identify compliance with contractual timeframes and identify opportunities for process improvement.
This is a great career move for a dynamic individual who has attention to detail, strong interpersonal skills and a passion for continuous improvement. Located in the city (QV1), there is also the opportunity to work from home.

RESPONSIBILITIES
This position contributes to the organisation by:
Coordinating and developing reports and briefings
Collating and cleansing health service delivery data from various internal sources
Manipulating data using Excel – pivot tables, VLookups, IF Functions, Macros


CANDIDATE REQUIREMENTS
High level of computer literacy and knowledge of software applications, databases and systems
Tertiary qualifications in Information Systems, Health, Commerce or a related discipline is highly desirable
Two years’ experience in a similar role that includes manipulation of data to present accurate reports
Ability to communicate effectively both verbally and in written form is a necessity
Ability to work under pressure in fast paced environment
National Police Clearance obtained within the last three months


WHY JOIN US?
Flexible working options including working from home
Ongoing training and development
Stable, reputable national healthcare provider (part of the global Sonic Healthcare)
Paid parental leave
Employee Rewards Program – including significant retail discounts and offers
Numerous discounts including travel, gym membership and health insurance options
Novated Leasing
Discounted fees for various medical services e.g. pathology, radiology and travel health
Employee Assistance Program
Focus on corporate social responsibility e.g. fundraising, supporting community events
Subject to eligibility
MORE INFORMATION
At Sonic HealthPlus we offer a positive workplace culture, close team networks and a supportive work environment. We encourage our employees to have an enjoyable and rewarding career with an Equal Opportunity Employer that values and encourages social and cultural diversity. We strongly encourage Aboriginal & Torres Strait Islander people to apply.
HOW TO APPLY
As part of our pre-employment process, preferred candidates must provide a National Police Clearance conducted within the last 3 months and evidence of COVID-19 Vaccination status.
Short listing for this position will commence immediately. You are encouraged to apply promptly as applications will close when suitable applicants are obtained.

PRIMARY LOCATION: AU-WA-Perth
JOB POSTING: 11-May-2022"
30,"ABOUT US
Proudly Australian, Sonic HealthPlus is now the largest provider of corporate medicine in the country. With a national network of wholly owned metropolitan and remote clinics, we deliver Occupational Health, General Practice and integrated medical, paramedical and wellness services to both large and small corporate and community groups.

ABOUT THE ROLE
Due to expansion, a new opportunity exists for a Project Data Analyst to join the Business Systems and Project Delivery business team – immediate start. This is a permanent full-time position, working 38 hours per week with some flexibility in hours required.
We have a specific need to support several high value clients with developing and maintaining operational and KPI reporting. This position will work with key internal stakeholders to ensure our operation teams are able to identify compliance with contractual timeframes and identify opportunities for process improvement.
This is a great career move for a dynamic individual who has attention to detail, strong interpersonal skills and a passion for continuous improvement. Located in the city (QV1), there is also the opportunity to work from home.

RESPONSIBILITIES
This position contributes to the organisation by:
Coordinating and developing reports and briefings
Collating and cleansing health service delivery data from various internal sources
Manipulating data using Excel – pivot tables, VLookups, IF Functions, Macros


CANDIDATE REQUIREMENTS
High level of computer literacy and knowledge of software applications, databases and systems
Tertiary qualifications in Information Systems, Health, Commerce or a related discipline is highly desirable
Two years’ experience in a similar role that includes manipulation of data to present accurate reports
Ability to communicate effectively both verbally and in written form is a necessity
Ability to work under pressure in fast paced environment
National Police Clearance obtained within the last three months


WHY JOIN US?
Flexible working options including working from home
Ongoing training and development
Stable, reputable national healthcare provider (part of the global Sonic Healthcare)
Paid parental leave
Employee Rewards Program – including significant retail discounts and offers
Numerous discounts including travel, gym membership and health insurance options
Novated Leasing
Discounted fees for various medical services e.g. pathology, radiology and travel health
Employee Assistance Program
Focus on corporate social responsibility e.g. fundraising, supporting community events
Subject to eligibility
MORE INFORMATION
At Sonic HealthPlus we offer a positive workplace culture, close team networks and a supportive work environment. We encourage our employees to have an enjoyable and rewarding career with an Equal Opportunity Employer that values and encourages social and cultural diversity. We strongly encourage Aboriginal & Torres Strait Islander people to apply.
HOW TO APPLY
As part of our pre-employment process, preferred candidates must provide a National Police Clearance conducted within the last 3 months and evidence of COVID-19 Vaccination status.
Short listing for this position will commence immediately. You are encouraged to apply promptly as applications will close when suitable applicants are obtained.

PRIMARY LOCATION: AU-WA-Perth
JOB POSTING: 11-May-2022"
31,"*Experienced professional with 3+ Years Experience.
*Using automated tools to extract data from primary and secondary sources.
*Filter Data by reviewing reports and performance indicators to identify and correct code problems.
*Using statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be help.
Job Type: Full-time
Salary: $89,203.00 – $111,316.00 per year
Schedule:
8 hour shift
Ability to commute/relocate:
Sydney City NSW: Reliably commute or planning to relocate before starting work (Required)
Experience:
Information & Communication Technology Occupations: 1 year (Preferred)
Work Authorisation:
Australia (Preferred)
Speak with the employer
+91 6381272597"
32,"Job description
About the job:
What makes Cognizant a unique place to work? The combination of rapid growth and an international and innovative environment! This is creating many opportunities for people like YOU — people with an entrepreneurial spirit who want to make a difference in this world. At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative, and successful. Moreover, this is your chance to be part of the success story.
Experience:
7+ years of experience implementing various agile methodologies, consulting exposure.
2+ yrs. experience in big data or or ETL or Open source Digital technologies.
Formulate hypothesis & concepts focusing on the customers needs along with assumptions for planned change.
Create business process flow diagrams depicting understanding of existing functional behaviour of system.
Split/slice requirements and map them in terms of release, program epic or features by working with PM
End-to-end requirements management, stakeholder management, process modelling · In-depth working knowledge of both Waterfall & Agile methodologies.
Strong MS Excel, Visio, JIRA & Confluence skills · Research on industry trends, competitor features and suggest valuable features for the product.
Develop business case for identified features with options and assumptions.
Evangelize gap-analysis and modelling techniques to bring out areas of improvement for product.
Initiate primary and secondary research and suggest new features to drive better usability factor and customer delight.
Initiate and guide the story author team to understand and implement the suggested recommendations within release timelines.
Capabilities:
Feature creation across functional domains; maintain a healthy product backlog. Backlog prioritization in consultation with product owners.
Initiate & conduct collaboration workgroup sessions with business and technical SMEs to firm up requirements and solution view.
Active participation in Product Increment (PI) planning workshops·
Collaboration with cross team BAs to create a unified view of feature backlog; present sprint-wise delivery plan to business owners.
Liaise with Feature Team Lead (FTL), Scrum Master to organize feature walkthroughs; provide inputs on story point estimation (T-shirt sizing).
Articulate & escalate discovery risks, as appropriate.
Understand usage of project & program management tools like ESA and its processes · Big data experience or Open Source full stack (Java and related technology) technical skills is required Ensure consistent billability for self and the team in consulting engagements (direct or indirect revenue streams).
Manage travel readiness of the team.
Facilitate understanding of operational issues.
Manage financial and operational activities
Salary Range: >$100,000
Next Steps:
If you feel this opportunity suits you, or Cognizant is the type of organization you would like to join, we want to have a conversation with you! Please apply directly with us.
For a complete list of open opportunities with Cognizant, visit http://www.cognizant.com/careers Cognizant is committed to providing Equal Employment Opportunities. Successful candidates will be required to undergo a background check.
About Cognizant:
Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.
#LI-CTSAPAC
Employee Status : Full Time Employee
Shift : Day Job
Job Posting : May 10 2022
About Cognizant
Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 185 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant."
33,"Introduction:
About AssetFuture

AssetFuture is a global leader in asset optimisation. Our SaaS Solution works behind-the-scenes to make complex decisions simpler. Our vision is to improve communities by enabling a range of organisations to make significant cost savings, reduce risk and increase performance of physical assets across the entire portfolio, through evidence-based decision making.

Description:
Liaise with project management, communications teams and field assessors
Draw insights, enable clients/management to deliver effective business decisions
Professional, close-knit Data Excellence and Engineering teams

About AssetFuture

AssetFuture is a global leader in asset optimisation. Our SaaS Solution works behind-the-scenes to make complex decisions simpler. Our vision is to improve communities by enabling a range of organisations to make significant cost savings, reduce risk and increase performance of physical assets across the entire portfolio, through evidence-based decision making.

Reporting to the Data Excellence Manager, as Data Analyst you will validate, manage and analyse the AssetFuture database. As an integral part of the data team, you will liaise closely with the project management and communications teams and the field assessors.

The objective of the role is to draw insights to enable clients and management to deliver effective operational business decisions.

The role can be based in Sydney, NSW, or at our Brisbane office at Eagle Farm, QLD. Flexible working is possible.

What you will be doing:
Validate data collected by our field assessors against floor plans, using construction knowledge and photographs taken of all spaces
Follow up with the field assessors with relevant questions regarding the data collected
Carry out the data validation process in accordance with the Validation Guidelines documentation
Carry out general database administration tasks
Assist in data analysis, visualisation, and reporting
Collaborate and contribute as an effective member of the Data Excellence team
Initiate and maintain an excellent level of verbal and written communications with clients, internal stakeholders and team members
Respond to unforeseen queries and challenges in a calm and courteous way, remaining polite and professional at all times

Skills and Experiences:
To be successful in this role, you will have:
1-2 years’ experience of working with data in a professional context, handling large data sets in validation, manipulation and analysis
Exceptional attention to detail and a high level of accuracy as data analysis drives critical business decisions and recommendations
Education/Certification: Bachelor qualification in the areas of Engineering, Computer Science and/or Statistics discipline
Advanced skills in the use of Microsoft Office - Word and Excel
Ability to learn the functionality and use of specific computer software
Maths Skills - understanding of basic statistical methods
Programming Skills - understanding of programming logic
Familiarity with Python, R, SQL – ideal
Excellent written and verbal communication skills
Superior time management skills to meet frequent tight deadlines
Professional attitude and a strong commercial awareness
Ability to remain calm and think clearly in a variety of situations
Resourcefulness in finding answers yourself and knowing when to escalate or seek help from others
Adaptability in a fast-paced and progressive working environment
Fully vaccinated in COVID-19

If you are passionate about delivering accurate data that drives business decisions and have demonstrated experience in data validation, manipulation and analysis, please click 'Apply' to let us have your CV and cover letter – we would love to hear from you.

We are only able to consider candidates with full, permanent Australian work rights.

In order to comply with various Federal/State/Territory Government mandates and Client site requirements, you must be able to provide proof of vaccination if required to do so as part of the Assetlink recruitment process.

AssetFuture’s Diversity Commitment: AssetFuture is committed to maintaining, growing and supporting our diverse and inclusive culture, by seeking and promoting diversity within each of our work sites. We welcome and encourage applications from diverse community groups and ages including Aboriginal and Torres Strait Islander, LGBTIQA, people with disabilities, women, and other diversity groups.

AssetFuture recognises the benefits of diversity in creating amazing customer experiences, increasing productivity and encouraging business growth."
34,"Location:
Canberra, Australian Capital Territory


Job Type:
Contract


Specialisation:
Government


Salary:
Negotiable


Reference:
CR/011314_1651713730


12 month engagement with further 12 months extension
Flexible work arrangements
Australian citizen and ability to obtain baseline clearance
FinXL IT Professional Services is an established innovative Australian company providing technology enabled business solutions and consulting services across a number of industries including Government, Telecommunications, Commercial and Finance. We currently have more than 850 consultants assisting our clients across Australia and are continuing to grow at a rapid pace. Through the delivery of services and implementation of new systems, processes and technology, we assist our clients to gain competitive advantage and reach new heights.
The role
Projects will comprise of implementing an enhanced data management and analytics platform to facilitate data warehousing capabilities, reporting, data analysis, storing transactional data and archiving of required data.
The requirements
Analyse and review datasets and prepare a current state analysis
Be proficient with using Excel to store and analyse data, including formulas and data manipulation
Develop and contribute to ongoing project reporting requirements
Perform qualitative and quantitative analysis as part of the design process
Develop and maintain relevant project and design documentation
Oversee and validate data and reports for consistency
Be able to apply judgement and critical thinking skills to problem solve
Experience in information technology, data analysis, data management, or related fields would be highly regarded, including the ability to communicate data concepts to generalist audiences.
To be considered please send in your application to Simmi and you can call on 02 6243 6460 to discuss further.
FinXL does not accept unsolicited resumes or appreciate unsolicited calls from recruitment agencies.
FinXL encourages applications from Aboriginal and Torres Strait Islander people."
35,"Line of Service
Advisory
Industry/Sector
Not Applicable
Specialism
Analytics
Management Level
Senior Associate
Job Description & Summary
Join PwC’s consulting team as a Senior Associate and help businesses and government clients make better decisions and improve their performance through descriptive, predictive and prescriptive analytics.
The Opportunity
At PwC, we help Australian businesses, not-for-profits and governments create value and improve the way they work. From improving healthcare, to creating smarter cities and igniting Australia’s start up industry, you’ll build trust in society and solve important problems.


Working with high performing, multidisciplinary members of the Analytic Intelligence team, you will seek to understand your client’s challenges, design and build analytical models or perform data analysis to assist them in understanding the impact of various financial or operational changes to their business. You will simplify complex ideas and present them to clients in an easy to understand and impactful way.


As a Senior Associate your impact will be seen by thinking outside the box and providing high level analysis and solutions to our clients.


Success does stem from a positive attitude, hard work and going the extra mile, but that’s not all!


You will:
Design impactful data visualisations to communicate complex ideas in Tableau and other similar tools.
Manipulate, analyse and cleanse complex data sets in Alteryx and other advanced analytics tools.
Develop databases (SQL), models, and workflows to manipulate large and complex datasets to derive business insights.
Derive and communicate insight from geospatial data in tools such as PostGIS, QGIS, Alteryx, Tableau, and Python.
About You
The brief is simple...
You have a solid background working in a data or analytics focused role. You are capable of building complex models to solve financial or operational issues , and have at least a basic understanding of geospatial data, concepts, and techniques. You will have a degree in a quantitative discipline, such as maths/stats, actuarial sciences, computer science, engineering, or life sciences. You have the ability to think abstractly, solve problems and deal with ambiguity and will possess a self-starter attitude, good time management and communication skills.
You thrive in a collaborative and innovative culture and want to join a firm that values problem solvers, the kind of people who reimagine the possible for their clients and key stakeholders.


Your colleagues can vouch that you


Act with integrity and show care for the people you work with
Demonstrate an ability to listen and understand complex project issues
Constructively challenge though rationale where appropriate and seek clarification
Sound like you? Read on.
What We Offer
Working for Australia’s largest professional services firm you’ll join a global network spanning 157 countries that delivers meaningful outcomes for a wide range of clients.
Our culture and benefits are why we’re LinkedIn’s number one Australian workplace. With state of the art offices and premium technology, each person has access to flexible work options. The dress policy is flexible too - you choose what you wear based on the work you do with your team and clients.


Fostering an inclusive culture and embracing differences is at the core of everything we do. PwC empowers you to be yourself and work with people from many backgrounds to achieve things never thought possible. Get involved in our employee-led diversity networks (cultural, disability, LGBTI or gender equality) and benefit from our best-in-class policies such as 18 weeks maternity/paternity leave, flexible work and gender equity.


Up for a challenge? We’re committed to helping our people unleash their potential. Hard work doesn’t go unrewarded and industry best coaching, mentoring, training and development are ready and waiting. If you hold a genuine desire to make a difference and want to surround yourself with like-minded, talented and driven individuals who strive to do the same , apply now .
PwC is committed to building and maintaining a diverse workforce. Our Reconciliation Action Plan sets out our commitment to increase Indigenous employment. We encourage applications from Aboriginal and Torres Strait Islander Australians.


Sarah Cullen is the Recruitment Manager for the role. As the team experience high volumes of applications, we appreciate your patience to allow for a timely and fair process for all.
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
Travel Requirements
Not Specified
Available for Work Visa Sponsorship?
No
Government Clearance Required?
No
Job Posting End Date
June 13, 2022"
36,"Human Resources
Permanent/continuing, full-time appointment
Level: 6/7: $81,741 - $101,216 + 17% superannuation
The Equity, Diversity & Inclusion (EDI) Data Analyst position is responsible for the development, quantitative analysis and interpretation of data associated with the suite of EDI programs and initiatives led by the Human Resources Division, to further develop equity, diversity and inclusion at the University of Wollongong. These programs and initiatives include but are not limited to the Science in Australia Gender Equity (SAGE) Athena SWAN program, Workplace Gender Equality Agency (WGEA) annual reporting, the Australian Workplace Equality Index (AWEI) and the University’s workforce diversity policies and strategies.
The EDI Data Analyst works closely with the Workforce Diversity Advisor, the EDI Workforce Officer, the Aboriginal Employment Strategy Advisor and the broader HR Division to support initiatives that promote diversity and inclusion within the University, informed by robust research and data analysis. This position is also responsible for the preparation and analysis of accurate and relevant data for internal/external EDI compliance and legislative reporting requirements.
Applicants will be prompted to respond to selection criteria within the online application. For further information about the role please contact Natalie Asquith on (02) 4298 1399.
The University of Wollongong is committed to equality, diversity and inclusion. As an equal opportunity employer, and a recognised leader in gender equality, we encourage and welcome applications from a diverse range of backgrounds and people including: culturally and linguistically diverse, women, disability, LGBTIQ+, and Aboriginal and/or Torres Strait Islander Australians.
Closing Date: Wednesday 1 June 2022 11:59 PM
Job Type: Full-time
Salary: $81,741.00 – $101,216.00 per year"
37,"An exciting opportunity for a Commercial Analyst (Pricing and Insights) has become available in the Commercial department of ALDI Stores, based in Minchinbury. This is a permanent full-time role.
As a Commercial Analyst, you will promote the execution of ALDI’s overall pricing strategy by providing data driven recommendations and insights to key stakeholders. Through the development of detailed analytical reports and insights, you will be key in influencing and driving business outcomes.
Role responsibilities:
Leverage advanced analytics to develop scalable decision-making tools
Develop and construct complex data ETL processes
Design, build and maintain business dashboards and applications
Manipulate and interpret complex data sets into meaningful insights
Generate reports and cleanse data
Serve as a technical expert, managing pricing software, large databases and pricing projects
Identify improvement opportunities and implement strategies to drive business efficiency
Engage with stakeholders and advise on pricing related projects
What's in it for you?
Market leading remuneration commencing on $124,900 - $142,500 (including super)
Genuine work life balance with work from home and flexible working arrangements
5 weeks annual leave
Free on-site parking available
Be a part of a leading international retailer
Selection criteria:
Demonstrated experience in a pricing/commercial role, preferably in FMCG/Retail
Tertiary qualification in relevant field e.g. Mathematics, Statistics, Analytics, Commerce, etc.
Proven experience in project management
Intermediate to advanced understanding of programming language e.g. SQL or Python
Demonstrated experience in data visualisation e.g. Tableau or Power BI
Proficiency with the Microsoft Office suite, particularly Excel and PowerPoint
Strong communication skills, with the ability to build and maintain stakeholder relationships
This role reports to the Executive Manager - Commercial
#LI-Hybrid"
38,"Fast growing ASX retailer with genuine career progression opportunities
Flexible working arrangements / work from home 2 days a week
New office with onsite parking, basketball court, BBQ area and outdoor table tennis

Join the family devoted to families.
Family. It means everything to us. From our very first baby steps as a small Balwyn store in 1979, we've grown to become Australia's largest and best-loved baby retailer. Along the way, we've never lost sight of the fact that it's our team members that make Baby Bunting so special.
Every day, our diverse and dedicated store team members provide expert product knowledge to support mums, dads, grandparents and carers through the early years of parenthood. We’re passionate about creating better experiences every day – for our customers and each other.
The benefits of joining us:
More than a place to work, Baby Bunting is a place to grow. Join our team and you'll be rewarded with benefits like these:
We're accelerating our growth, which will create exciting personal development and career progression opportunities.
We're making the most of flexible working, driving strong digital collaboration and supporting our teams virtually and flexibly - work 2 days from home.
Team discounts
We have a new Support Centre based in Dandenong South, featuring modern facilities including onsite parking, a Basketball court, BBQ area and outdoor Table Tennis.
Paid parental leave
Novated leasing options
Join our family in this role:
Reporting to the eCommerce Manager, the Digital Data Analyst will be responsible for data management, governance and analysis within our digital/online team.
The role has primary responsibility for managing and maintaining digital data collection and tracking across Baby Bunting digital platforms and experiences including developing standards and processes for data management and integration. The role will also manage and maintain digital data platforms and services including Tealium IQ, Google Analytics and Contentsquare.
The role will collaborate closely with business stakeholders to complete data analysis and modelling to support operational reporting, customer insights and measuring the success of digital initiatives and support the growth of our online channel and customer engagement.
What you'll bring to the role:
Preferably completed formal studies / qualifications in a data / analytics related discipline, or equivalent work experience.
Some experience in marketing tag implementation using TMS such as Tealium or Google Tag Manager to provide insights and conversion tracking
Some experience in customer experience data platforms such as Contentsquare / Google Analytics
Preferably experience in the technical implementation of digital data and measurement solutions in a retail / ecommerce environment.
Understanding of digital marketing campaigns, including SEO (Search Engine Optimization), SEM, display and social.
A working understanding of tag management data layers and JavaScript / APIs etc.
Our Culture:
You’ll be joining a dynamic, friendly team where you’ll be challenged and supported to achieve personal and business goals. Expect a work environment that is highly collaborative, inclusive, and progressive.
Our Values - Being Passionate. Being Considerate. Being Honest. Being Positive. Being Focused. Being Bold
We believe our people and our values make the difference and set us apart in the industry.
Ready to become family?
We’d love to hear from you.
Looking for more?
Join our Talent Community to stay up to date with our upcoming job opportunities
Please note;
Due to the intimate and personal nature of our work, successful applicants will need to undergo a National Police Criminal History check.
In Victoria, from the 15th of October 2021, people who are Authorised Workers will not be able to work without the COVID vaccine unless medically exempt or under 16 years of age.
Baby Bunting has remained opened to continue providing urgent services necessary for the health and safety of parents and infants in supplying essential goods and services. Accordingly, Baby Bunting Team members in Melbourne and Regional Victoria are considered Authorised Workers."
39,"About Make It Cheaper:
Make It Cheaper is Australia’s number one SME focused energy price comparison service, our purpose is to make it easy for Australian businesses to save time and money again and again.
Operating in SME as well as residential and large Commercial and Industrial segments, we are fast-growing (30% year-on-year) and highly entrepreneurial with ambitious scale-up and diversification plans. Having enjoyed phenomenal success over recent years, we are now looking to significantly improve lead efficiency, digitise and automate our customer experience and operations.
We are a fun group of approximately 100 team members working on a single floor in a bright/open office overlooking Woolloomooloo Bay and The Domain.
Culture:
Our culture is positive, fun and vibrant with a lack of bureaucracy and red tape – we are looking for someone who sees the benefits of operating in such an environment. We believe in trusting, enabling and empowering our people to do what they do best. New ideas with a solid business case will always be considered, so someone who wants to make a real difference will love this opportunity. Working hard and playing harder is at the very core of our culture with lots of team building within the business services and broader team.
Purpose:
The Insights and Analytics team are responsible for optimising sales and marketing data, lead funnel performance and reporting, including revenue, GP and energy retailer pricing optimisation. Leveraging data analytics and modelling tools to maximise customer experience through best offers at the right time. Building out robust management reports in Tableau and ensuring stakeholders are informed on key performance measures. Identifying trends across all data points to generate actionable outcomes. Providing lead performance forecasting to under pin financial plans and budgets. Initially this new Analyst role will be focused on delivery of campaign leads and performance reporting, and building out from there, reporting to the Insights and Analytics Manager.
Duties and responsibilities
Lead data delivery and performance reporting
Delivering effective campaign files for targeted telesales/marketing campaigns and customer communications
Continually optimise campaign design and data through lead funnel ROI, and correlation analysis; granular, through time, by energy retailer and sales
Improve customer targeting by developing strategic and tactical segmentations, understanding key customer profiles and high performing lead sources to enable enhanced data contact rules and acquisition strategies
Data augmentation to drive improved customer understanding, targeting and ROI for energy and a growing range of new product verticals
Maintain and augment a suite of dashboards in Tableau covering operational campaign management to management/ROI reporting
About You:
You are someone who truly loves data and gets a buzz from driving lead delivery and performance
You have exceptional campaign data, insight and analytical skills
You understand what good looks like in multi-channel campaign delivery management and ROI optimisation
You have a Bachelors or Masters degree in a quantitative discipline; Maths, Engineering, Science, IT
You are highly advanced in Excel, intermediate SQL and have CRM environment exposure
You have 2-3 years experience in a campaign data analytics role
Perks
Friendly, dynamic and values-driven work culture
Health and wellbeing initiatives such as onsite gym membership discounts, break out area with views of the Sydney Harbour Bridge
Access to our Employee Assistance program (EAP)
Additional day of annual leave for each yearly anniversary
Awesome Woolloomooloo location
Career Development through our partnership with the Australian Institute of Management
Flexible Work Arrangements
But don't just believe us. Check out our ratings on Product Review where we have an average 4.6/5 stars on 800 ratings!
https://www.productreview.com.au/listings/make-it-cheaper
Please accompany your application with a personalised cover letter addressed to the Analytics and Insights Manager, detailing why this role is for you. Only successful applicants will be contacted, we are looking forward to hearing from you!
Job Type: Full-time
Salary: $70,000.00 – $100,000.00 per year
Benefits:
Referral program
Schedule:
8 hour shift
Experience:
Information & Communication Technology Occupations: 1 year (Preferred)
Work Authorisation:
Australia (Preferred)"
