,0
36,"Overview
The role of Shareholder Analyst assists the wider Orient Capital team with compiling, processing and auditing data to perform a range of analysis tasks. Data will be received from numerous sources and will need to be effectively manipulated to produce the analysis for Client Relationship departments.
Key Accountabilities and Main Responsibilities
Analyse, produce, and deliver comprehensive reports in a timely fashion
Liaise with internal departments and external stakeholders to effectively gather shareholder intelligence to deliver quality services to clients
Deliver assigned tasks within time frame given
Produce documentation as directed by CRMs and BDMs
Quality delivery of assigned reporting
Identify areas of improvement to enhance the efficiency of the analysis team as a whole
Data entry and creation
Point of contact for wider business group in the absence of CRMs
Communicate daily with the team leader, analysis team members and client relations departments
Conduct tasks designed to improve the efficiency of the processes within the organisation
Provide services to clients on a contractual basis
Curtail the cost in the delivery of our services
Distribution of reporting to clients
Quickly and accurately assist external parties with feedback and enquiries
Assist other teams with projects and other ad hoc work
Experience & Personal Attributes
Degree in Finance or related major
Data entry experience within a professional team environment
Intermediate Microsoft Office skills in Excel, Word, and PowerPoint
Strong attention to detail
Strong time management skills
Ability to prioritize and multitask effectively
An understanding and interest in financial markets
Articulate with strong oral and written skills
Ability to establish relationships at all levels
Self-motivated


Link Group is a leading fund administration and share registry specialist. We are a market leading provider of technology-enabled administration solutions, continually developing our offerings to expand with our clients' needs. Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and confidential manner. Our core businesses of fund administration and securities registration are complemented by our expertise in digital solutions and data analytics.


Our Corporate Markets division provides clients with a comprehensive corporate market offering that connects issuers to their stakeholders. Our uniquely integrated range of corporate markets capabilities includes shareholder management and analytics, stakeholder engagement, share and unit registry, and employee share plans. We also offer company secretarial support, as well as various specialist offerings such as insolvency solutions. We operate in twelve countries throughout Australasia, Asia, Africa, the Middle East, United Kingdom and Europe.
Our teams combine a wealth of industry experience with a rigorous focus on client management to deliver a premium service underpinned by market leading digital technology provided by our Technology division .
Link Group is building a dynamic, client focused, caring and inclusive culture that is built on the foundations of an entrepreneurial spirit, effective risk management, empathy and trust, and underpinned by its core values.
We are an inclusive employer whose people work collaboratively. We encourage, support and value the various talents and perspectives of our people and promote a flexible and blended work environment where our people can thrive and their wellbeing is supported. We know that diversity drives better client outcomes, continuous improvement, and growth. Be part of the Link Group journey and together we will achieve our full potential.
We treat all individuals fairly and equitably and do not discriminate on the basis of diverse characteristics including, but not limited to gender, gender identity, sexual orientation, age, ethnicity, cultural background, physical abilities/disabilities, religious or political belief, marital or family status or carers responsibilities.
Candidates must have the relevant work rights to be considered for an opportunity at Link Group. Successful applicants will be required to complete background screening prior to commencement of employment."
37,"About Infosys:

Infosys is a global leader in next-generation digital services and consulting. We enable clients in 46 countries to navigate their digital transformation. With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem.

Visit www.infosys.com to see how Infosys (NYSE: INFY) can help your enterprise navigate your next.

Short Description:
Are you looking for a change? Do you want to collaborate with some of the best talent in the industry? Are you ready to join a company whose passion is for business transformation and consulting that really make a difference to enterprises, the community and the world? Then you are the one that we are looking for to be part of our growing healthcare Domain Consulting Group.

Role :

As a Domain Consultant, you will be a key player in the consulting team that helps discover and define the problem statement, evaluates the solution options, and makes recommendations. You will create detailed design, architecture and process artifacts and implement the deployment plan. You will also support knowledge transfer with the objective of providing value-adding consulting solutions that enable our clients to meet the changing needs of the global landscape.

Roles and Responsibilities:
Own their respective subject matter tracks
Responsible for Functional Solution design
Ensure participation of third-party SMEs
Works closely with CLIENT Application Leads/Business Owner/ SME.
Analyze system functionality and identify gaps
Provide recommendations to existing systems.
Must have extensive Healthcare domain knowledge including claims domain, experience in
Australia health insurance mandatory
Interface with internal team spread globally to undertake onshore-specific activities of the project and enable offshore with required inputs for delivery
Ability to work in team in diverse/ multiple stakeholder environment
Ability to create Source to target mapping documents.
Ability to create reporting dashboard, define the KPIs, data profiling, data analyzing
Ability to create wireframes, prototypes, and conduct screen demos.
Analyzes the business needs, defines detailed requirements, and provides potential solutions/approaches with the business stakeholders
Strong experience and understanding of Agile Methodologies
Strong analytical, planning, organizational, time management and facilitation Skills
Strong understanding and experience of SDLC and documentation skills
Ensure timely responses to queries, data templates and questionnaire requests.
Clarify Scope & Objectives and translate conceptual user requirements into business
Requirements in a clear manner that is comprehensible to developer’s/project team

Essential:

Bachelor’s Degree in Engineering. Number of years of experience may vary based on bachelor’s or Master’s Degree. Any additional education will be added advantage.
Overall, 12 + years of IT experience needed
At least 3 years of experience in capturing requirements related to internal/external consulting, documenting, and mapping current business process
At least 3 years of experience in creating requirement specifications based on Architecture/Design /Detailing of Processes
At least 3 years of experience as Data analyst, should have done data mapping and data profiling
At least 3 years of experience in Development/ Configuration/solutions evaluation/ Validation and deployment preferred
Good knowledge of PL/SQL, SQL or Relational databases
Experience and desire to work in a management consulting environment that requires regular travel
Proficiency in Microsoft Suite (Word, Excel, Access, PowerPoint, Project, Visio, Outlook), Microsoft SQL Studio, JIRA

Additional Skills:

Excellent customer interfacing skills.
Excellent written and verbal communication skills.
Strong attention to detail and outstanding analytical and Problem-solving skills.
Planning and Co-ordination skills
Experience with project management

All aspects of employment at Infosys are based on merit, competence and performance. We are committed to embracing diversity and creating an inclusive environment for all employees. Infosys is proud to be an equal opportunity employer.
At Infosys, we recognize that everyone has individual requirements. If you are a person with disability, illness or injury and require adjustments to the recruitment and selection process, please contact our Recruitment team for adjustment only on Infosys_ta@infosys.com or include your preferred method of communication in email and someone will be in touch.
Please note in order to protect the interest of all parties involved in the recruitment process, Infosys does not accept any unsolicited resumes from third party vendors. In the absence of a signed agreement any submission will be deemed as non-binding and Infosys explicitly reserves the right to pursue and hire the submitted profile. All recruitment activity must be coordinated through the Talent Acquisition department."
38,"Cyient is a global engineering and technology solutions company. As a Design, Build, and Maintain partner for leading organizations worldwide, we take solution ownership across the value chain to help clients focus on their core, innovate, and stay ahead of the curve. We leverage digital technologies, advanced analytics capabilities, and our domain knowledge and technical expertise, to solve complex business problems.
With over 15,000 employees globally, we partner with clients to operate as part of their extended team in ways that best suit their organization’s culture and requirements. Our industry focus includes aerospace and defence, healthcare, telecommunications, rail transportation, semiconductor, geospatial, industrial, and energy.
Job Description
Knowledge of the Electrical domain. Experience in working with Smallworld technology, and should possess good GIS data analysis skills.

Skills & Experience
AM/FM ELECTRICAL, Data Maintenance, GE Smallworld GIS
Cyient is an Equal Opportunity Employer.

Cyient recruits, employs, trains, compensates, and promotes regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, veteran status, and other protected status as required by applicable law. We are proud to be a diverse and inclusive company where our people can focus their whole self on solving problems that matter."
39,"Outstanding culture
Close to Public transport
Alexandria location

At General Pants, we understand that work can be one of the biggest parts of people’s lives and we continue to build a team that has collaboration, transparency and professionalism at the heart of everything we do ensuring General Pants values, social initiatives and culture resonate with our evolution and constant growth.
We are building on our existing solid IT department, and we have an exciting opportunity for a solution focused and outside the square thinker to join the team as our new Reporting Analyst.
As the Reporting Analyst you will be responsible for the design, development, testing, optimisation and support of business intelligence, analysis and reporting solutions for the group, adhering to standardised reporting procedures and techniques
As our new Reporting Analyst, you will be responsible for:
Maintain, improve, and troubleshoot the existing business reports to ensure their accuracy and suitability for the business
Create and deliver new reports and dashboards as required by the business users or other team members
Ensure that the look and feel and labelling of data on all reporting within the business is consistent
Actively look for ways to meet development timelines while maximising business benefits, including but not limited to the use of phasing, temporary hardcoding, or manual processes
Collaborate with other team members and third parties to address any required change, or integrity issue in the internal or third-party data sources
Regularly meet with business users and management to discuss current and future reporting requirements
Actively look for ways to improve reporting and dashboards within the business, including but not limited to automation of manual reporting tasks currently being performed by business users
Here’s our technical wish list:
Strong skills in MS Excel - Data manipulation, analysis, and visualization
Experience building reports using Excel Power Pivot
Experience building and maintaining SSRS and SSAS reports
Advanced skills in querying SQL databases
Experience with source code management tools – TFS, GIT
Knowledge of Agile/SCRUM methodologies, and experience with Jira and Confluence
Knowledge of cubing engines – SSAS, TM1
Strong Analytical and problem-solving skills
The perks you ask?
A competitive salary – of course!
Staff discount - a generous staff discount applies to all products in store.
Parties and events – lots of fun throughout the year.
Development - we want you to get the most out of your role.
All applications are to be submitted online and should include your current resume outlining your passion for this position.
For a confidential conversation, please contact Art Perry-Meijer on art.perrymeijer@generalpantsgroup.com for further information.
Welcome to a world with no boundaries, where you can explore your style and what you’re capable of. At General Pants Co, we exist for that very reason. Engrained in youth culture and immersed in the community, for over 40 years General Pants Co. has cultivated and curated fashion and lifestyle culture within Australia by consistently challenging the norm.
Now with over 60+ stores around Australia and New Zealand and an online store that ships globally, we are a consistently evolving business, as dynamic as the world around us. Our story is ever evolving.
We believe in our teams and the part they play in defining our brand, that’s why our team members are rewarded right from the beginning with team member incentives, brand discounts and ongoing career development and advancement along the way.

Video"
40,"Company Description

With an unrivalled and expansive network, Global Express builds unique, innovative, and tailored transport and logistics solutions.

From a shipload of containers full of fresh produce, urgent medical deliveries on the next available flight, end-to-end retail to every corner, or simply delivering gifts to friends and family you dearly miss by road or rail, we connect people, communities, and businesses across Australia and New Zealand.

Backed by Allegro Funds, Australia’s most awarded and largest transformation and turnaround private equity firm, we’re looking to the future and working towards new and exciting ways to put our customers’ businesses at the heart of ours.

Job Description

This commercial and analytical role within Finance reports directly to the Lead Finance Business Partner and will play an integral role in supporting business partnering and strategic decision support with Senior Executives across the Technology, Product and other functional business units through the delivery of strategic insights, business performance analysis, data and reporting.

Specifically, your responsibilities will include:
Delivering timely and strategic financial insight to Operational Management and their leadership teams via development and management of an evolving suite of financial and operational key performance indicators;

Month end reporting, annual and long term planning, forecasting and expense management, delivering key insights to lead and influence decision making;

Develop reporting to increase automation and provide greater insight to business performance, resource allocation and profit opportunities.

Deliver adhoc projects to assist decision making including business case development, project and/or cost analysis, process improvement and provision of commercial decision support;

Key to your success will be your ability to think both strategically and commercially to understand the business and its key drivers, and to challenge thinking and existing practices to help deliver process improvement and increased efficiencies/automation.

Qualifications

CA/CPA qualified you will possess strong financial modelling and data/analytics experience, either gained in a Big 4 Transaction Services environment or in a similar commercial FP&A role supporting business planning, performance management and decision making.

Additional Information

We believe nurturing a diverse and inclusive workplace, which celebrates different points of view and gives everyone the chance to contribute, as we build to a bigger and brighter future.

As an Equal Opportunity Employer, all qualified applicants will receive consideration for employment without regard to race, religion, gender identity or expression, sexual orientation, age, marital or disability status.

It’s never been a more exciting time to join our team as we take the next step in our journey.

To find out more about us, visit https://www.tgexpress.com.au/careers

To be considered, you must be entitled to work in the specified country and be prepared to undertake pre-employment checks including a criminal history check and medical assessment."
41,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

Successful organisations depend on their reputation for keeping promises, respecting laws and behaving ethically to maintain stakeholder trust. EY Forensic & Integrity Services professionals help organisations protect and restore enterprise and financial reputation. We assist organisations to investigate facts, resolve disputes and manage regulatory challenges. We put integrity at the heart of compliance programs to help better manage ethical and reputational risks.

We understand how organisations navigate complex environments; how pressures, attitudes and culture influence employee actions. We are committed to making integrity the cornerstone of a better working world.

We are looking for a Consultant/ Senior Consultant, Forensic Data Analytics within the Forensic & Integrity Services team in our Brisbane office.

This is an excellent career opportunity for the right candidate seeking to pursue a career in Forensic Data Analytics. The Forensic Data Analytics team is a group of technical specialists that practice the full life cycle of data management from the early stages of data scoping and capture, to its management, analysis and reporting. Data Analytics are central to EY’s mission of building a better working world by asking better questions.

FDA team members typically apply their specialist skills to large or complex datasets coming from disparate data sources. Using market leading advanced data analytic tools, we look beyond the obvious to dig deeper into underlying patterns and trends.
Our team generates insights to support fraud investigations, disputes, and regulatory compliance challenges for our clients, across a range of industries.

Your key responsibilities

Senior Consultants in our Forensics team will:

Be passionate about data analytics and the opportunities it provides to organisations
Work with broader Forensics team (including forensic accountants and incident response professionals) to assist Australian and global companies in addressing their fraud and compliance challenges
Consult with stakeholders; develop forensic procedures and define measurable data metrics, and design investigative analysis
Extract, validate, transform and load data from multiple data sources for deeper analysis
Undertake extensive analytical reviews of client data to produce insights that will assist our clients with:
detection of irregular financial transactions
identification of anomalous employee behaviour
targeting of error and waste in their operations
Support senior team members in the preparation and presentation of client deliverables in a clear, structured manner
Produce dashboards and other visualisations to support the analysis undertaken
Provide innovative thinking for strategic initiatives, new offerings and programs
Work in multi-disciplinary teams across a range of industries helping our clients, using our analytics to transform and improve their business

Skills and attributes for success

To qualify for the role you must have

Tertiary qualification in a relevant technical field (Computer Science, Information Systems, Finance, Statistics, Economics, Commerce, Mathematics, Linguistics)
Experience with statistical analysis and modelling tools such as SAS, Alteryx, SPSS, Python, R or similar packages, and data manipulation languages such as SQL
Familiarity with data visualization software such as Tableau, Power BI, Qlikview or Spotfire
A demonstrated understanding of commercial relational database systems and enterprise software solutions (Oracle, SAP, JD Edwards, PeopleSoft, Chris21, etc)
A working knowledge of financial processes other business processes (e.g., regulatory reporting)
Ablility to hypothesise, analyse and draw conclusions from data
A demonstrated ability to clearly and concisely present data, conclusions, and recommendations
Highly professional with ability to work in challenging, diverse and evolving client environments

Ideally, you’ll also have

Strong stakeholder management and project delivery disciplines
Effective written and verbal communication skills
A team player with strong time and project management skills

Responsibilities, Qualifications, Certifications

What we offer

Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Continuous learning: personalised career development including coaching, experiences and formal learning so you’ll develop the mindset and skills you’ll need to thrive in the future.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

At EY, you’ll be rewarded and recognised based on your performance and our comprehensive benefits package can be tailored to your individual needs.

We hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable and everyone experiences a sense of belonging. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com or phone +61 3 8650 7788 (option 4).

We understand the importance of social distancing at this time so our recruitment and onboarding process may be managed virtually so we can continue to prioritise the safety and wellbeing of EY people, clients, guests and the broader public.

The exceptional EY experience. It’s yours to build.

The preferred applicant will be subject to employment screening by EY or by their external third party provider. Regarding this role, the minimum salary is $78,000 including 10% superannuation

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.

The preferred applicant will be subject to employment screening by EY or by their external third party provider. Regarding this role, the minimum salary is $67,000 including 9.5% superannuation.

#LI-EYAustralia"
42,"Senior Business Analyst


This is an exciting opportunity or an experienced business analyst to join Transgrid.


Work as part of a high performing, diverse, inclusive and supportive team
Competitive salary and great suite of benefits
Based in Sydney – Ultimo (WFH)


The Opportunity


We are currently seeking to appoint a Senior Business Analyst to provide specialist IT advice and support to the Business Stakeholders to specify requirements and deliver the outcomes defined in the Business Plans and the ICT Strategic Plan. As the Senior Business Analyst you will be required to manage the creation, review and analysis of Transgrid’s business requirements, services, processes and information needs to identify changes that lead to business improvements


What we need from you


As the senior Business analyst you will:


Provide IT specialist advice and support to business units in the following activities:
Effectively consult with Business Owners (General/Senior Leadership Team) and other stakeholders to drive input to projects which support business objectives and the achievement of the IT Strategy
Produce comprehensive support for cases such as, EPICs, user stories/requirements and user case scenarios, business and functional requirements, technical/interface designs, business process models, to industry standards as appropriate for the business need.
Work closely with Business Units to understand business processes and the value proposition of current corporate applications
Analyse business processes and IT systems and identify areas for improvement
Analyse requirements for migrating existing data to new systems (where required)
Produce clear, detailed project briefs and business requirements documents using established techniques (e.g. user cases)
Produce business cases which contain a comprehensive analysis of alternative solutions and associated costs and benefits


Transgrid’s IT Management Framework


Ensure business requirements drive the ICT Strategic Planning process
Use specialist knowledge to translate business requirements into ICT requirements
Work closely with Business units to scope projects for inclusion in the IT Plan. Developed Project Briefs should clearly define and address the business need
Enforce compliance to TransGrid’s IT Management Framework i.e. Role of the Business unit IT Working Groups and Vendor/Business Owner forums.
Provide business direction to the ICT Planning & Architecture team to influence the development of standards
Provide customer feedback to the ICT Service Management team on the effectiveness of service levels
Provide customer feedback to the Projects team on specific project delivery


What you will bring to Transgrid


To be successful in this role you will demonstrate the following:


Qualifications and Accreditations


Possession of relevant qualifications at degree level or equivalent experience to perform the duties of the position
BABOK accreditation highly desired
Knowledge of emerging technology trends and IT functions
An understanding of business and industry direction


Experience and Knowledge


Extensive experience in Agile projects including defining EPICs/ project scope, business case development, User Stories and cost benefit analysis
Extensive experience in developing business and functional user stories/ requirements and technical specifications
Relevant experience and proven capacity to understand business processes and translate into technological requirements
High level, previous experience in writing IT solution business cases for submission to Governance groups
Experience with and knowledge of IT project management methodology
Knowledge of strategic planning principles
Excellent interpersonal skills to communicate effectively with management and IT users
Strong analytical skills and proven problem solving skills
Sound written and verbal communication skills. Ability to plan and deliver communications that are impactful and persuasive to the intended audience


Recognition & Reward


In return for your hard work, we have numerous other benefits and initiatives to support you personally and professionally including but not limited to private health insurance discount, motor vehicle lease plan, career development support, study assistance program and workplace flexibility.


Applications close Wednesday, 25 May 2022


Our vacancy close dates may be subject to change, we will assess applications as they are received and interviewing may commence earlier than closing date.
We do not accept agency introductions as Transgrid operates a direct sourcing model.


Transgrid is committed to Health and Safety, the Environment, Equal Employment Opportunity, Diversity and Ethical Practices. All applicants are expected to demonstrate an understanding of and commitment to these areas."
43,"ACT, NSW, NT, QLD, SA, TAS, VIC, WA locations available
$110 - $140 per hour (inc super)
12 + 12 + 12-month contract (ability to obtain baseline clearance required)

Data Analyst (multiple)


ACT, NSW, NT, QLD, SA, TAS, VIC, WA
$110 - $140 per hour (inc super)
12 + 12 + 12-month contract (ability to obtain baseline clearance required)
Define data solutions using Azure Synapse, Azure Managed Instance and work with the data platform team to deliver these solutions
Our client, a large Federal Government entity focused on industry is seeking multiple Data Engineers.
About the client
Our client strives to encourage the sustainable growth of Australian industries including the delivery of a national innovation system to drive knowledge creation, international competitiveness and greater productivity. Their staff are committed to developing policies and delivering programs, in partnership with stakeholders, to provide lasting economic benefits based on principles of social justice and equity for all Australians.
About the role
Projects will comprise of implementing an enhanced data management and analytics platform to facilitate data warehousing capabilities, reporting, data analysis, storing transactional data and archiving of required data.
Duties

work closely with various stakeholders, business subject matter experts, technical architects, cloud engineers and developers as part of the project, to deliver the agreed project outcomes
assist in the migration of existing data processes (Microsoft SQL Server Integration Services) to the new data platform (Azure Synapse)
have the ability to understand DevOps process and can use DevOps tools in accordance with the agreed processes
develop and maintain relevant project and design documentation such as detailed designs, technical configuration documents and build guides
work with the data platform team to consume and implement recommended practices to ensure compliance of data and information management standards
be able to apply judgement and critical thinking skills to problem solve
have demonstrated government sector experience, including working in small project teams
previous experience with Microsoft technologies, specifically Azure Synapse, Azure Data Factory, Azure SQL Managed Instance and Microsoft SQL Server Integration Services (SSIS) is required
experience in working within an Agile team is highly desirable, and experience working in an enterprise data warehouse is desirable
relevant qualifications and demonstrated experience in information technology, data management, or related fields would be highly regarded, including the ability to communicate data concepts to generalist audiences
Skills / Experience

proven experience with Microsoft stack technologies, specifically SQL Managed Instance, Azure Synapse, Azure Data Factory, Microsoft SQL Server Integration Services
high level of competency with SQL programming
proven ability to engage and work with a diverse range of stakeholders including working collaboratively as part of an agile, multidisciplinary team
strong written and verbal communication skills
experience in developing and maintaining relevant documentation such as detailed designs, technical configuration documents and build guides
experience with Agile methodologies
experience with Microsoft Power BI
experience with delivering solutions using a data warehouse platform and processes
How to apply
To be considered for this role (JOB ID: 3476), please forward your resume to Anuj by clicking the Apply for this Job button. Please note that this role closes on the 13th of May."
44,"Posted
05-May-2022
Service line
Advisory Segment
Role type
Full-time
Areas of Interest
Digital & Technology/Information Technology
Location(s)
Brisbane - Queensland - Australia, Melbourne - Victoria - Australia, Sydney - New South Wales - Australia
Full time permanent role in a hybrid work environment
Work for a global product with an exciting range of projects to work on
Access to professional development tools and individual training each year
Brisbane | Land of the Turrbal people

CBRE Group, Inc. Is the world's largest commercial real estate services and investment firm. We owns and develops a suite of digital products to support its lines of business and its clients. Among them, CBRE Host Building is a digital tenant experience platform that connects tenants to the environments, amenities and communities that matter the most.

Host offers our clients an unparalleled workplace experience. With hospitality-driven services that focus on increased productivity and employee wellbeing, we help ensure that people have everything they need to be at their best and do great work each day.

We’re looking for a talented Data Analyst with experience in mobile app environment, to work with the product and business teams. You will play a key role in designing, planning and managing databases, including security, access and documentation and participate in the design, maintenance and enhancement of relational databases. You will work with our existing Tableau and Firebase data sets to produce dashboards that meet internal and client requirements to help them visualise data.

Here’s what you’ll focus on:
Developing, maintaining, and managing advanced reporting, analytics, dashboards and other BI solutions.
Performing and documenting data analysis, data validation, and data mapping/design.
Reviewing and improving existing systems and collaborating with teams to integrate new systems.
Developing queries to analyse the effect of changes to the Host platform and trends over time
Creating tools to analyse data within the organization.

Our ideal person:
Degree in mathematics, computer science, information systems, or related field.
Relevant 2-3 years’ work experience.
A solid understanding of SQL, rational databases, and normalization.
Proficiency in use of query and reporting analysis tools.
Competency in Excel (macros, pivot tables, etc.)
Extensive experience in developing on and managing modern BI environments (Tableau, Microsoft Power BI).
Experience with working with Firebase datasets.
Experience with Python and Azure Databricks is desirable.

If working with the best in an exciting and rewarding team environment appeals to you then we want to hear from you. Please attach your CV to your application."
45,"Company Description

Introducing Atomic 212°
Atomic 212° is Australia’s largest independent media agency, with a mission to make marketing Smarter, Faster and Accountable (SFA). Born as a specialist performance media agency and now servicing a full range of integrated marketing solutions, from media to creative, data and technology. Atomic 212° is unique in its performance DNA. We apply this same mindset to every channel to deliver measurable business results.
Join the Atomic 212° Team
Atomic 212° is a place to grow and progress. We seek motivators, leaders and collaborators. We are focused on attracting and retaining those who best encapsulate and align with our unique proposition - Smarter, Faster and Accountable.
We invest in training, technology and innovation in the face of the evolving media landscape. Our teams are integrated and made up of multidisciplinary skill sets. We provide the support to evolve into new territories.
People
We seek those who are passionate, humble and dynamic. People who thrive on big dreams and imagination. Our culture is diverse and fun, underpinned by a world-class team. We embrace values characterised by integrity.
Development
Our personal development program aligns goals to smarter, faster, accountable principles. We invest heavily in learning, career progression and mentorship. We are focused on attracting and retaining the very best. Above all else, we want to ensure you are supported, challenged and happy.
Growth
We have built incredible momentum with over 120 team members nationally and locations across Sydney, Melbourne, Darwin and Brisbane. We are always growing and have a strong client base across tourism, automotive, energy, insurance, retail and more.
Who will you work with?
You will join an agency that values a point of view. Day to day, you will work with all relevant media stakeholders to deliver exceptional campaign planning and results. This role also closely collaborates with specialist media, technology and digital partners.
Our team is all about results and accountability. With industry-leading capabilities across paid search, social and display the team is focused on boosting the performance of client content and amplifying campaigns to maximise business results.


Job Description

Who are we looking for?
An aspiring Data & Analytics graduate who is seeking a dynamic role within an analytical and technical team in a performance agency environment. You will need to have an understanding of internet technology & trends; be able to perform data analysis on web marketing data sets and have an eagerness & aptitude towards technical solutions.
Training will be provided based on knowledge gaps and your existing skill set.

What will your day look like?

Create dashboards, reports and automated reports using Google Sheets and Data Studio and similar tools
Provide actionable Insights & Analysis from generated reports
Assist the Data and Analytics Manager/Director in the preparation of client proposals and delivery of consulting services to meet and surpass client requirements.
Take pride in all work delivered and ensure the presentation and design is impeccable and consistent with Atomic 212° brand guidelines.
Complete Google Analytics Individual Qualification in the first month.
TECHNICAL REQUIREMENTS
Able to troubleshoot Google Sheets formulas
Hands on experience with Tableau/Data Studio or other visualisation tools (is desirable)
Aptitude to learn coding languages Javascript, Big Query/SQL and Python.


Additional Information

For more information visit Atomic 212°
Please apply with a cover letter and CV to Valeriya Kamenetskaya, People and Culture Manager, outlining why you would like to work with Atomic 212° and what skills you can bring to the agency and this role.
Salary for this position is $47.5K inclusive of super which increases to $50K inclusive of super on completion of probation (3 months)."
46,"Overview:
Essense Designs is an international bridal wholesaler with key offices in Perth, Australia and Lenexa, Kansas. Our growing organisation has additional locations in the United Kingdom, Europe, Canada, and New Zealand. We have been a global leader in bridal fashion for over 20 years and our designs are currently sold in over 1,500 stores worldwide. With innovative designs and a strong customer service approach, Essense Designs is a dynamic and rapidly-expanding company that rewards excellence, drive and collaboration.


The Role
We have an opportunity for a Data Analyst with excellent analytical and problem-solving capabilities to join our rapidly growing business. The ideal candidate will enjoy the challenge of analysing our vast multi-source data to produce meaningful and insightful supply chain dashboards. In this role you will deep dive into our data and processes to identify opportunities to reduce costs, support senior management in decision making and provide insights for improvements.
Responsibilities:
What We Expect:
The successful candidate will be an enthusiastic and proactive individual with great analytical skills, that thrives in a fast-paced, agile environment and always strives for excellence.


Support the daily, and long-term strategic needs of our supply chain team by providing timely reporting and data support
Work closely with the supply chain team and the wider business developing reports that will require data extraction, normalisation, and conversion into meaningful graphs and KPIs
Analyse and monitor all KPI reporting
Provide actionable insights through analytics
Pivot between different initiatives quickly to support projects as needed while being able to work at a micro and macro level.
Continuous focus on improving relevant operational performance and productivity


Qualifications:
Who We Are Looking For:
We are seeking a data analyst with an eye for detail and ability to quickly grasp new concepts, identify operational anomalies and communicate trends. If you are an intellectually curious analyst, a team player, accountable communicator, and a strategic thinker with a proven ability to navigate complex supply chain problems, we look forward to exploring what you have to offer:

1+ years’ experience as an Analyst or similar analytical role.
Bachelor’s degree in data science, business, supply chain, management information systems or equivalent.
Experience with market leading BI tools (Qlik, PowerBI, Domo, Tableau) will be highly regarded
Advanced Excel skills (Power Query, Power Pivot)
Strong interpersonal and stakeholder management skills
Comfortable working with large sets of data, both qualitative and quantitative, from varied sources to drive efficiency through data
Experience creating reports/graphs (visual representations)
Ability to interpret data, make observations & recommendations
Effective problem-solving skills.
Excellent verbal and written communication skills.
What We Offer:

We look forward to welcoming the successful candidate to our fast-growing global team! In return for your skills, we offer you the opportunity to join an international industry leader and be part of a creative and collaborative culture that empowers its people, promotes teamwork and embraces sustainability. We recognise and reward excellence, innovation, and loyalty. Our goal is to offer an inspirational and modern workplace that allows for talent individuals to thrive."
47,"For all the CDE being onboarded by DMCC to be uploaded into Alex:
Validate Business Data flow data submissions for DMCC BDFs
Identify data errors with Business Data flow data submissions
Consult with requestor from DMCC team to fix data errors
Load validated BDF data into Alex.
Key call outs:
BDF loading into Alex a key step for completion of CDE onboarding process
Once are BDF are loaded into Alex, there are handover to business for ongoing maintenance and updates
BDF loaded into Alex can be leveraged by other business and SMEs across the enterprise
Job Type: Full-time
Schedule:
8 hour shift
Ability to commute/relocate:
Sydney, NSW: Reliably commute or planning to relocate before starting work (Preferred)
Work Authorisation:
Australia (Preferred)"
