,0
27,"Key Roles & Responsibilities:
· Work with business stakeholders to determine and document project high level business requirements (BRS) and obtain sign-off
· Work with business stakeholders and SME’s to elaborate requirements and obtain sign-off
· Set acceptance criteria for delivery cards
· Perform and own the data mapping activities
· Support business process design and system analysis
· Support Tech Lead as required on data modelling activities
· Transfer business knowledge to delivery and support teams
· Support Delivery Owner in prioritisation
· Support Developers / Testers / Analysts in delivery and support business stakeholders in UAT
Key Accountabilities:
· Support process of Business context and Requirements gathering
· Undertake technical analysis; define and document business logic; mapping and governance and success criteria
· Attend and contribute to agile ceremonies – Iteration Planning/Stand-up meetings/Retrospectives/Showcases
· Facilitate elaborations sessions; attend and facilitate other workshops as necessary
· Support development and testing team in understanding of requirements
· Contribute to Knowledge Transfer as required during and after delivery of project
· Perform other duties as necessary during delivery of project and as assigned by Project/Iteration manager
· Work collaboratively maintaining ongoing dialogue and relationships with Stakeholders as part of continued solution development and support.
Internal Relationships
· Develop and maintain positive working relationships with business customers.
· Work collaboratively with solution design peers and other technical peers.
· Work collaboratively with other internal areas (other parts of IT) as required.
External Relationships
· Work with external partners/vendors as required
Key Qualifications: (indicate whether mandatory or desired)
· Tertiary qualifications in IT, Business or associated field (Desired)
Key Experience: (minimum type and level of experience required to perform the role)
· Minimum 5 years’ experience in a business/system analyst role (Mandatory)
· Project lifecycle experience (mandatory)
· Track record of working in a fast-paced collaborative cross-functional environment (desired)
· Proficiency in working with distributed teams (desired)
Key Capabilities/Technical Competencies (skills, knowledge, technical or specialist capabilities)
· Ability to analyse customer requirements and provide innovative solutions or alternatives to meet those requirements.
· Strong SQL, Data Analysis and Data Profiling skills
· Familiarity with Data Modelling and Data Warehouse concepts
· A disciplined approach to planning, implementation and project execution
· Excellent presentation and communication skills
· Sound change management skills
· Ability for both ‘technical speak’ and ‘business speak’ and able to translate one to another.
· Business acumen and industry knowledge with a strong understanding of business processes and products
· Knowledge of Business Process Modelling and associated tools.
· Knowledge of a variety of database platforms, e.g. Netezza, Oracle, DB2, etc
· Knowledge of applications support and development
· Ability to cope with pressure, prioritise workloads and meet agreed timeframes
· Good knowledge of Insurance domain (Desired)
· Experience with Cloud applications (Desired)
Job Type: Full-time
Salary: $70,000.00 – $100,000.00 per year
Schedule:
8 hour shift
Experience:
Business Analyst: 5 years (Preferred)"
28,"Are you a data entry professional and up for a new challenge? Are you a motivated and enthusiastic individual who is ready to grow their skills? If you said yes to both, you should consider joining us at Canstar!

A rare opportunity has opened up with the Canstar Product Data team and we are looking for a Data Analyst to join us! As a Data Analyst, you are tasked with maintaining, updating and quality controlling the Canstar database which is used by the majority of Australia’s major financial institutions in both the banking, wealth, insurance, telco and energy sectors.

Who is Canstar

Canstar is a leading research agency and Australia’s biggest financial comparison site, comparing more brands than any other. Our purpose is to simplify the world of finance and help consumers confidently find the right product for them. We’ve been working hard on this for some time. In fact, we were one of the original comparison services in Australia having started up in 1992 as a privately-owned financial research agency. Today, we are one of Australia’s fastest growing digital businesses, with 1 in 6 Australians visiting our site each year, and 2 in 3 people recognising the Canstar logo.

We employ more than 150 staff with a diverse range of educational and professional backgrounds. We take pride in the cultural and gender diversity of our staff and our ability to offer our people the opportunity to grow and develop their skills as the company grows too.

What Canstar offers

Supportive and flexible working environment
Birthday leave
Free breakfast and fresh fruit
Employee Assistance Program
Health & wellbeing program of benefits
Fun social club and company culture
Training and development opportunities in areas that matter to you
What you will be doing

Maintaining and updating the Canstar database in accordance with assigned product areas within Wealth
Evaluating procedures and policies in regards to the CANSTAR database, with responsibility for maintaining product sectors
Assisting Research Analysts with ensuring databases sufficiently capture market changes and suggest improvements
Contributing actively in all Star Ratings meetings and actions, including instigating and chasing Star Ratings audits to meet deadlines
What you need to bring to the role

Experience within a data entry role
Exceptional attention to detail and a common-sense approach
Solid experience using Microsoft Excel
Experience utilising G Suite/Google Workspace
Ability to work both closely with others and independently as required
Strong interpersonal skills to build both internal and external relationships
What will give you the extra edge

Sound knowledge of Banking, General Insurance, Energy and/or Telco products
Basic SQL knowledge
Ability to adapt to a constantly changing market
How Can You Join The Team

If this sounds like you, and you are up for a fresh challenge with a great company, apply now!

Recruitment Agencies: We politely ask that you refrain from contacting our People & Culture team or hiring managers directly. Canstar does not accept any unsolicited referrals from recruitment or job placement agencies.Supportive and flexible working environment, Health & wellbeing program of benefits, Training and development opportunities in areas that matter to you"
29,"About Us
Optus, a wholly owned subsidiary of Singapore Telecommunications (SingTel) is an Australian leader in integrated telecommunications, delivering cutting-edge communications, information technology and entertainment services. Optus’ vision is to be Australia’s most loved everyday brand with lasting customer relationships, and we’ll achieve this by creating Unique customer connections and by being Digital everywhere, delivered by our Amazing people.


About Living Networks
We are bringing you a whole new level of connectivity – it’s connectivity your way. The Optus Living Network adapts and transforms telecommunications from a set and forget service in the background into a real experience – YOUR experience – that comes alive when and how you want it to. At Optus, customers are the centre of our world – and we want to rock our customers’ worlds. So, we developed a plan to create a network that could bring people closer together, simplify life’s complexities or amp up more of what you love. The Optus Living Network sets the new bar for what telecommunications should be by putting you in command of your connectivity. We’ve tested if giving customer more control over connectivity resonates. We have already introduced some of the Optus Living Network’s early features: Donate your Data, a new way to do good with unused data; Unlimited Data Days, a way to access 24 hours’ of data ‘off the metre’; Game Path, a service that reduces lag and jitter for gamers; and Optus Pause, a unique way to simultaneously pause any or all devices in your household for some quality, tech-free time.


About the Role
The Digital Data Analyst within the Digital Hub is a critical role in the Digital Analytics Chapter within the Tribes within Consumer. The Digital Tribes have been established to allow the rapid development and launch of Optus Digital assets covering all aspects of Optus Digital interactions with customers. The Data Analyst will be a strong proactive contributor to the delivery of squad OKR’s, looking not just at delivery of existing initiatives but also the identification and delivery of new opportunities across all Digital assets. You will engage and collaborate with their key Business Unit stakeholders to understand the key business problems to be solved and the key business metrics they need to impact through business analysis and intelligence, supporting the translation of requirements into analytical tasks. The effective interpretation of business trends, customer behaviours and market dynamics are critical to the success of the company. In order to make these recommendations, the Data Analyst must be proficient in a variety of analytical techniques including data, statistical and commercial analysis as well as be comfortable with digital tracking implementation across different digital assets. The Data Analyst must be able to work with a number of stakeholders through the end-to-end business analysis process from requirements gathering to problem articulation and delivering recommendations back to the business.


Responsibilities will include:
Writing and developing tracking specifications for web and app tracking implementation
Testing web and app tracking implementation against specification and business requirements
Querying customer data, performing analyses, and presenting findings in a clear and understandable language
Building data visualisation dashboards for product reporting and insights
Performing data, statistical and commercial analysis to understand how customer behaviour, product changes and market dynamics impact the Consumer business
Developing recommendations with a clearly articulated, structured argument
Delivering findings back to stakeholders to drive well-informed decision-making
Contributing to the overall chapter delivery of business insights and recommendations to delivery against the Digital Tribe objectives


About You
We are looking for the following skills, experience and attributes:
Tertiary qualifications in a quantitative field (e.g. Mathematics, Computer Science, Finance, Engineering, Statistics)
SQL &/or R Programming skills
Data presentation skills using Tableau/Microsoft Power BI or other data visualisation tool
Excellent communication and presentation skills
Demonstrated analytical skills developed from experience in similar roles
Must be a proactive self-starter, with the ability to use a high level of initiative"
30,"Company Description

Introducing Atomic 212°
Atomic 212° is Australia’s largest independent media agency, with a mission to make marketing Smarter, Faster and Accountable (SFA). Born as a specialist performance media agency and now servicing a full range of integrated marketing solutions, from media to creative, data and technology. Atomic 212° is unique in its performance DNA. We apply this same mindset to every channel to deliver measurable business results.
Join the Atomic 212° Team
Atomic 212° is a place to grow and progress. We seek motivators, leaders and collaborators. We are focused on attracting and retaining those who best encapsulate and align with our unique proposition - Smarter, Faster and Accountable.
We invest in training, technology and innovation in the face of the evolving media landscape. Our teams are integrated and made up of multidisciplinary skill sets. We provide the support to evolve into new territories.
People
We seek those who are passionate, humble and dynamic. People who thrive on big dreams and imagination. Our culture is diverse and fun, underpinned by a world-class team. We embrace values characterised by integrity.
Development
Our personal development program aligns goals to smarter, faster, accountable principles. We invest heavily in learning, career progression and mentorship. We are focused on attracting and retaining the very best. Above all else, we want to ensure you are supported, challenged and happy.
Growth
We have built incredible momentum with over 120 team members nationally and locations across Sydney, Melbourne, Darwin and Brisbane. We are always growing and have a strong client base across tourism, automotive, energy, insurance, retail and more.
Who will you work with?
You will join an agency that values a point of view. Day to day, you will work with all relevant media stakeholders to deliver exceptional campaign planning and results. This role also closely collaborates with specialist media, technology and digital partners.
Our team is all about results and accountability. With industry-leading capabilities across paid search, social and display the team is focused on boosting the performance of client content and amplifying campaigns to maximise business results.


Job Description

Who are we looking for?
An aspiring Data & Analytics graduate who is seeking a dynamic role within an analytical and technical team in a performance agency environment. You will need to have an understanding of internet technology & trends; be able to perform data analysis on web marketing data sets and have an eagerness & aptitude towards technical solutions.
Training will be provided based on knowledge gaps and your existing skill set.

What will your day look like?

Create dashboards, reports and automated reports using Google Sheets and Data Studio and similar tools
Provide actionable Insights & Analysis from generated reports
Assist the Data and Analytics Manager/Director in the preparation of client proposals and delivery of consulting services to meet and surpass client requirements.
Take pride in all work delivered and ensure the presentation and design is impeccable and consistent with Atomic 212° brand guidelines.
Complete Google Analytics Individual Qualification in the first month.
TECHNICAL REQUIREMENTS
Able to troubleshoot Google Sheets formulas
Hands on experience with Tableau/Data Studio or other visualisation tools (is desirable)
Aptitude to learn coding languages Javascript, Big Query/SQL and Python.


Additional Information

For more information visit Atomic 212°
Please apply with a cover letter and CV to Valeriya Kamenetskaya, People and Culture Manager, outlining why you would like to work with Atomic 212° and what skills you can bring to the agency and this role.
Salary for this position is $47.5K inclusive of super which increases to $50K inclusive of super on completion of probation (3 months)."
31,"Employment Type: Temporary Full Time to 30/6/2024 with possibility of an extension depending on funding
Position Classification: Health Manager Level 3
Remuneration: $116,403 - $132,700 pa + super & packaging
Hours Per Week: 38
Requisition ID: REQ308742
Location: Warrawong
Closing Date: 29 May 2022

What you'll be doing
ISLHD recognises that its data is one of its most valuable assets. The need for high quality data is increasingly important, as clinicians and managers use this data to make critical decisions which impact the quality of care and for Activity Based Management (ABM) purposes. The Performance Analyst is a key champion of a strategic approach to performance analysis and benchmarking for activity streams including, but not limited to; acute, non-admitted, sub and non-acute, emergency and surgical. This role provides analytic insights to inform strategic, operational and clinical decision making, particularly related to Activity Based Management.
The Performance Analyst is a driver of local analytics to deliver outcome driven projects in line with the organisation’s strategic priorities, including program evaluation, benchmarking and reporting of clinical and patient reported outcomes.
The Planning, Information and Performance team is the strategic lever in strengthening and accelerating the analytics maturity in ISLHD. The Performance Analyst is a key role in delivering this strategy.


Illawarra Shoalhaven Local Health District (ISLHD) is committed to equal employment opportunity and embraces diversity and inclusion within its workforce. As such, people from diverse backgrounds are encouraged to apply. This includes but is not limited to Aboriginal and Torres Strait Islander People, People with Disability, Women and People from Culturally and Linguistically Diverse backgrounds.
An eligibility list will be created for future temporary and permanent full-time and part-time positions.
Please note: Employment of a temporary visa holder may only occur if no suitable permanent resident or citizen of Australia has been identified for this position following suitable labour market testing.
All NSW Health workers are required to have received two doses of a TGA approved COVID-19 vaccine as of 30 November 2021 OR have an approved medical contraindication certificate. You will be required to show proof of your COVID-19 vaccination status prior to securing this role.
Your claim against the selection criteria is the most important part of your application as it will help determine whether or not you have met the standard of response required by the panel to be eligible for an interview. You should read the Position Description and then address the selection criteria for the role, giving examples where required. Applicants are encouraged to review the following information on Applying for a position within NSW Health at: http://www.health.nsw.gov.au/careers/guide/nswhealth/Pages/apply-for-position.aspx
For further information visit: https://iworkfor.nsw.gov.au/
Selection Criteria:
Relevant tertiary qualification in data analytics, data interpretation, or numerical discipline (statistics, economics, econometrics, etc.) or extensive relevant experience working with health related data sources and data analysis.
Demonstrated ability to produce high quality analytic insights, interpreting strategic priorities to facilitate quality decision making in a clinical or business context.
Exceptional verbal and written communication skills, including the ability to tailor communication to non-technical audiences.
Demonstrated personal agility and ability to adapt to changing environments with pace and energy.
Extensive experience in using Microsoft Excel; Demonstrable experience in R, python, or a similar syntax. Experience in querying data from an SQL environment. Experience with or detailed understanding of the Health Information Exchange (HIE) or other Health related data repositories would be an advantage.
Demonstrated experience working in multifaceted team environment and ability to collaborate with non-technical stakeholders to improve performance and outcomes.
Need more information?
1) Click here for the Position Description
2) Find out more about applying for this position
For role related queries or questions contact Anita Graham on Anita.Graham@health.nsw.gov.au"
32,"Engineering Services is growing - both in size and reach of plant, equipment and facilities and in our technical and analytical capability.
With a workforce of 100 staff, a property and asset portfolio valued at $2 billion, and an asset base of more than 40,000 assets to track and maintain over their lifecycle, we operate a complex and fast-paced service.
Our services include mechanical, hydraulic, electrical and biomedical systems across 10 sites. We work with over 80 contractors on a regular basis, and 120 more parties on a frequent as-needs basis.
With all of this complexity, we need a business systems analyst on the team who can help us to answer the following questions:
Is there a better way we can do our existing processes?
Are we working efficiently, and doing the work effectively?
Are there processes that work well, that need to be formalised and/or optimised?
Are there any aspects of our work that we can automate?
Do we have the right information, data and reports ready for when decisions need to be made?
Are we meeting our internal customers’ needs, within a timely manner?
How long do our customers have to wait for an outcome, after logging their request?
What aspects of our work, quality and performance can be measured, reported, and improved?
A position has opened up in Engineering Services for an early-career engineer or analyst who can support this workload by providing data analyses, data cleansing, reporting, analytics and dashboards using Power BI and other tools, problem-solving, business analysis and more.
This role will work across all Engineering Services departments to ensure that we are working in a way that is efficient, effective, optimised and data-driven.
This Business Systems Analyst role will also be key to supporting the Asset Management Capability Project, which will bring about a step change in data-driven decision-making about Engineering Services asset.
This analyst role would suit a graduate of Engineering, Mathematics, Science, Information Technology, or any technical field, where an interest in systems analysis is key. Early career business analysts from IT or aspiring data scientists should also apply. As hospitals are amongst the most complex systems in industry, it would be the perfect place to learn how to add value in complexity.
About Us
Our workforce of over 9,000 employees are driven by our values of ‘Compassion, Accountability, Respect, Excellence and Safety’ (CARES). We value our people and provide them the opportunity to grow and develop. Our teams are friendly and supportive, ensuring we deliver a safe, person-centred and connected patient experience.
Western Health is in a period of rapid growth. Our services comprise of four acute public hospitals: Footscray Hospital, Sunshine Hospital (including Joan Kirner Women's and Children's), Williamstown Hospital and Bacchus Marsh & Melton Hospital. We also operate Sunbury Day Hospital, Hazeldean, Grant Lodge Residential Aged Care, as well as community health centres in Melton, Caroline Springs and Bacchus Marsh and a range of community-based services. We care for a diverse community of more than 1 million people with complex care needs ranging from Neonates to Geriatrics.
Our employees enjoy a wide range of benefits such as:
Professional development support
Career advancement opportunities
Salary packaging including novated vehicle leasing
Work-life balance
Western Health is an equal opportunity employer committed to attracting and retaining diversity in our workforce. We encourage applications from Aboriginal and Torres Strait Islander people.
Western Health is committed to providing a safe environment for the children and young people who are involved in our services, sites and operations. We follow and abide by all legislative requirements to keep children and young people safe.
All appointments are made subject to a satisfactory Police Record Check, an Immunisation status clearance (including evidence of COVID 19 vaccination) and (if applicable) a Working with Children’s Check.
Western Health do not accept unsolicited resumes/applications from Recruitment Agencies."
33,"Fantastic opportunity to be part of a data analytics cloud transformation program
Full-time permanent role based at Mile End - including working from home
Join a great collaborative team with a fun, inclusive and supportive culture


Your new opportunity


This exciting role will have you translate business requirements into technical specifications for business intelligence (BI), designing data store solutions for engineers to implement. Your key tasks will be:


Conduct preliminary analysis with business stakeholders to gather data store requirements, which will support their analytic and reporting needs.
Document the scope of requests for work, to enable high level estimation and planning.
Document detailed analysis of business data store requirements, supporting both functional and non-functional specifications.
Develop detailed solution designs to provide technical specifications for engineers to build data stores for analytics and reporting usage.
Help business stakeholders perform test plans consistent with their requirements and help delivery teams manage changes in scope.


What will set you apart from the rest


At RAA we hire on cultural add first and technical fit second, however, to be successful in this role you will need:


Knowledge of business analysis and data warehouse design in a BI environment
Strong ability to understand business requirements and architectural solutions and translate into technical specifications for development
Understanding of data analysis, data integration and data modelling techniques
Experience working as a data warehouse developer desirable
Proven ability to communicate effectively with people of all levels


What sets us apart from the rest


To ensure our employees feel valued, empowered and celebrated, we provide a range of employee benefits including:


Flexible Work Arrangements including working from home
Free RAA premium road service & discounts on all RAA Products
Ongoing Training & Development Opportunities & Study Support Program
Wellbeing Facilities and Corporate Health Insurance Plan
On-site Cafe with Barista - plus much more!


Who we are -
As one of the state’s largest and most iconic organisations, we’re proud to make things better for members and better for our community. More than 780,000 members choose us to deliver peace of mind through our trusted range of motor, home and travel products and services. We’re also one of the state’s largest employers (and growing!), with more than 1200 employees working collectively with the common goal to keep our members moving."
34,"Want to do the best work of your life? Make your mark at Europe’s leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work – a place where you can be yourself and let your skills shine.
Group Workplace Solutions (GWS) vision to “enable innovation and delivery by allowing our people to connect and collaborate across group with a great experience.” The remit extends to enterprise workplace platforms and systems including client devices, productivity, unified communications, video conferencing, identity, privileged access management, file services and corporate applications. GWS also manage mission critical technical infrastructure for example AD, DHCP and DNS.

What you'll do:
Document Workplace Experience solution offerings, their operational management and release processes
Represent the business through identification of service development opportunities, designing and testing solutions to ensure they deliver the business expectation
Prepare and share standard monthly, weekly and ad-hoc data reporting requirements for Enterprise Technology operational support, consolidating data across various technology systems
Build models and evaluate their impact
Gather and manage the data sets from the business and perform required analysis and reporting.
Maintain the data and data repositories and interfaces as required

What you'll bring:
You will have Professional experience in the Data analytics and preferably in AI/ML
Ability to self-learn new techniques from research papers and textbooks with a keen desire to acquire and share knowledge, we are on a transformation journey and it is vital that knowledge be shared within the wider team
Work together with other Data Analysts, Data Scientists, execs, technical and non-technical people
Vision, drive, diplomacy and the ability to make things happen in an environment of ambiguity, complexity and multiple stakeholders, being able to influence others without direct authority.
Working in a dynamic environment: Enjoys working in an innovative and creative environment. Able to deliver big picture benefits
Experience with a variety of different analytics and AI methodologies, and understand the benefits of each method in the context of supporting business needs
Knowledge of trends in the wider analytics and AI industry and always looking to apply this knowledge in the Sky context

UK&I Technology
Ground-breaking projects. Innovative tech. Top innovation. Join our UK&I Technology team and you’ll work across technology projects that drive our TV, broadband, mobile and Sky Connect services. You’ll be at the heart of delivering the technology roadmaps that support our UK and Ireland businesses, with a focus on customer innovations for Sky Glass. That’s not all. You’ll also design, develop and deliver digital services for millions of customers across the UK.

The Rewards:
There's a reason people can't stop talking about #LifeAtSky. Our great range of rewards really are something special, here are just a few:
Sky Q, for the TV you love all in one place
A generous pension package
Private healthcare
Discounted mobile and broadband
Access a wide range of exclusive Sky VIP rewards and experiences

Where you'll work:
Osterley:
Our Osterley Campus is a 10-minute walk from Syon Lane train station. Or you can hop on one of our free shuttle buses that run to and from Osterley, Gunnersbury, Ealing Broadway and South Ealing tube stations. There’s also plenty of bike shelters and showers.
On campus, you’ll find 13 subsidised restaurants, cafes, and a Waitrose. You can keep in shape at our subsidised gym, catch the latest shows and movies at our cinema, get your car washed and even get pampered at our beauty salon.

Inclusion:
We take pride in our approach to diversity and inclusion: we’ve been recognised by The Times and Stonewall for this, and we’ve committed £30million to support the fight against racial injustice. We’ve also set ambitious targets for increasing ethnic diversity and representation throughout our organisation.
At Sky we don’t just look at your CV. We’re more focused on who you are and your potential. We also know that everyone has a life outside work, so we're happy to discuss flexible working.
And we'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, speak to our recruitment team who will be happy to support you.
We bring the best from the global market into Sky – we buy technology, marketing, corporate, operational services and editorial production solutions. We are an international team working with our stakeholders our partners to curate the most effective and efficient customer-led operating model. High ethical standards are embeded in our team, and we engage our supply chains in creating a sustainable future!
The Rewards:
There’s a reason people can’t stop talking about #LifeAtSky. Our great range of rewards really are something special, here are just a few:
Sky Q, for the TV you love all in one place
A generous pension package
Private healthcare
Discounted mobile and broadband
Where you’ll work:
XXX
Inclusion:
Recognised as an ‘Inclusive Top 50 Employer’ and a ‘Times Top 50 Employer for Women’, we’re working hard to ensure we’re a truly inclusive place to work. This means we don’t just look at your CV. We’re more focused on who you are and the potential you’ll bring to Sky. We also know that everyone has a life outside work, so we’re happy to discuss flexible working!
And we’ll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, speak to our recruitment team who will be happy to support you
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, veteran status, or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
Why wait?

Apply now to build an amazing career and be part of a brilliant team. We can’t wait to hear from you.

To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about.
Just so you know: if your application is successful, we’ll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer."
35,"The opportunity
The key focus of this role is to generate customer, commercial and product insights to support the development of customer and go to market strategies for the Health Insurance business, through the application of data and analytics.
The role demands an experienced individual with strong problem solving, data analysis, data preparation and visualisation skills, and an ability to work across a matrix environment with business and technical stakeholders to understand customer and business problems, develop hypothesis and solve for them.
Responsibilities:
Develop insights and recommendations by undertaking data sourcing, data preparation, analysis design and visualisation to support product development, go-to-market plan and customer experience strategies
Work closely with business stakeholders to understand their commercial imperatives and translate into data-driven approaches
Be supportive and proactive in strengthening the technical capabilities of the analytics / performance function
Deepen understanding of the Health Insurance industry and remain abreast of relevant industry, market, competitive and regulatory developments
What’s in it for me?
As well as a competitive salary, a range of Bupa benefits and flexible working/ work from home arrangements, you’ll be challenged and encouraged to innovate. You will collaborate strongly with colleagues who are committed to delivering exceptional experiences. We trust, respect and consider everyone, knowing your difference will make the difference.
What do I need?
Programming in SQL (required), R, Python and/or SAS
Visualisation tools such as Power BI and Tableau
Experience with Data Bricks, Azure Synapse and Azure Data Lake will be highly regarded
Comfortable using Microsoft PowerPoint and Word to craft presentations based on a defined narrative / storyline and key messages
Possess strong quantitative, analytical and conceptual problem-solving skills
3+ years’ experience in a data and analytics related role
Experience in Health Insurance will be highly regarded
Tertiary qualification in analytics, science, business/economics computer science or related discipline
Full working rights - Permanent resident or citizen of Australia
What is it like to work there?
Be at the heart of helping people live longer, healthier, happier lives. At Bupa, we employ more than 80,000 people globally who are making this a reality. One thing stands out about Bupa people -our customers are our passion; they’re at the heart of our culture of care. If you've got the belief, the drive and the talent to help us in our ambition then we’d like to hear from you.
Time Type:
Full time"
36,"External Advert Text
Sedgman Pty Limited is a market leader in the design, construction and operation of mineral processing plants for the global resources sector. Our specialised technical expertise, proven track record in Engineering, Procurement and Construction (EPC) delivery and our advanced commercial capabilities enable us to provide complete solutions which are valued by our clients. Sedgman Pty Ltd is a wholly owned subsidiary of CIMIC Group Limited (ASX:CIM) – one of the world’s leading international contractors and the world’s largest contract miner.

Setting the standard in terms of safety, innovation, technical capability and project delivery we are able to offer outstanding career opportunities with offices throughout Australia and internationally in Canada. The expertise and enthusiasm of our people and professional, friendly atmosphere is paramount to our continued success.

We are seeking a HSE Administrator/Analyst to support to the Global business in their use of group-wide Health & Safety Information Systems.

The role will require but not be limited to:

Reporting to the Senior HSE Advisor, the position will provide support to the HSE team. Your responsibilities will include, but are not limited to:
Support the implementation of key HSSEQ initiatives, and improvement projects
Analysis, interpretation and reporting of HSSEQ performance data for the business.
Proactively provide advice and support to the business in their use of HSE Systems, including the timely resolution of system error/bugs and the actioning of other system requests.
Identification and implementation of system improvements/enhancements including assisting with change management activities.
Collation of qualitative and quantitative HSE data from different sources for analysis.
Identification and analysis of data in order to identify trends/patterns and recommend target areas for improvement. This includes the validation of data to ensure correctness (where required).
Provide advice and support to the broader HSSEQ team on reporting requirements in accordance with internal and external standards.
Collate HSE data for internal and external company reporting
Coordinate administrative support across a range of HSE activities.
Produce documents, reports, correspondence, presentations, and spreadsheet in a timely and accurate manner.
Assist with administration and onboarding of workers and contractors to site confirming minimum site requirements are verified prior to inductions.
What are we looking for?
Experience with HSE documentation including induction bookings, risk assessments, site registers, investigation reports, communication, corrective actions.
High attention to detail and strong interpersonal and communication skills
Strong planning, problem solving and decision-making skills
Intermediate to Advanced MS office skills (i.e. Word, Excel, Outlook, PowerPoint)
Working knowledge of HSE systems and processes
High level of written and verbal communication skills
Ability to work independently and as part of a team
Exposure to Enablon and Power BI (desirable)
What we can offer you:
This is a challenging and rewarding opportunity to add value within a growing company that encourages and promotes the safety of our people. You will be dealing with new exciting challenges every day to keep improving on our safety culture. Working in a great team you will be able to apply your experience to a busy and varied role that offers both career and personal growth

How to join our team:
If this sounds like an opportunity you would be interested in,

Please note you will be an Australian citizen or currently hold Permanent Residency (PR) and be able to work lawfully in Australia.

Sedgman is an equal opportunity employer - We support diversity in the workplace and a culture where employees can reach their full potential by feeling respected, included and heard.

We are proud to be recognised as a WORK180 Endorsed Employer for All Women. Follow this link to find out more work180 page: https://au.work180.co/employers/cummins-australia
Work Region
Australia
Working Country
Australia
Work Location
Australia - Brisbane Office
Employment Type
Full-Time
Job Expires
14-Jun-2022"
37,"Line of Service
Tax
Industry/Sector
Not Applicable
Specialism
PPM
Management Level
Associate
Job Description & Summary
With PwC, you’ll ignite a meaningful career while being supported by a flexible working culture, innovative learning and development opportunities and progressive policies and benefits, such as 18 weeks paid parental leave for mums, dads and foster carers (no minimum service!)
What will you create?
You’ll help Australian businesses, not-for-profits and governments create value and improve the way they work. From digitising healthcare, to creating smarter cities and igniting our start-up industry, together we build trust in society and solve important problems.
Our Financial Advisory business brings this to life by offering end-to-end technology solutions to help some of our biggest, most iconic and complex Australian and multinational clients streamline operational processes, gain insight and meaning through data and meet global regulatory, compliance and risk management obligations.


As a Technical Business Analyst in our Financial Advisory technology solutions group your impact will be seen by:
Capturing and documenting use case / user stories / business requirements (functional and non-functional) with clear acceptance criteria to the highest quality expected by PwC and our clients
Translating technical business requirements into detailed product design documents for the product owner and solution architect
Developing and managing product and project deliverables, including project documentation, SDLC libraries, product marketing libraries
Working across different technologies, including the latest machine learning and AI based applications


About you


You have a background in documenting, analysing, testing and triaging technical business requirements from end to end in cloud based software applications. You have experience working in agile environments in a large corporation, capturing the use case/user stories/requirements and conducting detailed data and complex traceability mapping that guides senior members to make informed decisions.
You are skilled in IT and Infrastructure, data analytics, are familiar with relational databases concepts and ability to write basic SQL queries, Agile SCRUM methodologies
and have experience working with and leading workshops with senior decision makers.


Passionate about being at the forefront of change, you’re ready to help our Tax team navigate an increasingly complex tax environment for clients through innovative solutions.
You’re collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.


Life at PwC
Our culture and benefits are something we’re proud of, and also the reason we’ve been named LinkedIn’s #1 Australian workplace. With PwC, you’ll belong to an inclusive community where differences are both embraced and the underlying driver in everything we create together.
We empower you with the technology, coaching, flexibility and trust needed to make a meaningful difference, while supporting you in bringing your whole self to work each day. We’re committed to building and maintaining a diverse workforce because we know it’s only by working together that we can realise the potential of our people, clients and society around us.
We’re living this commitment through initiatives including our Reconciliation Action Plan to increase Indigenous employment and employee-led diversity networks promoting cultural, disability, LGBTI and gender equality. At our core we’re a people business, which means you’ll be supported not just in your professional development but your personal growth as well.
Georgenn Benoza is the Recruitment Manager for the role. As the team experiences high volumes of applications, we appreciate your patience to allow for a timely and fair process for all.
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
Travel Requirements
0%
Available for Work Visa Sponsorship?
No
Government Clearance Required?
Yes
Job Posting End Date"
